T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2018-2019

"YEAR","REGION","COUNTY NAME","GENDER","GRADE","ENROLLMENT"
"2018-2019",08,"TITUS COUNTY","MALE","Grade 11",238
"2018-2019",08,"TITUS COUNTY","FEMALE","Grade 12",208
"2018-2019",08,"TITUS COUNTY","MALE","Grade 12",208
"2018-2019",15,"TOM GREEN COUNTY","FEMALE","Early Education",304
"2018-2019",15,"TOM GREEN COUNTY","MALE","Early Education",353
"2018-2019",15,"TOM GREEN COUNTY","FEMALE","Pre-kindergarten",169
"2018-2019",15,"TOM GREEN COUNTY","MALE","Pre-kindergarten",178
"2018-2019",15,"TOM GREEN COUNTY","FEMALE","Kindergarten",808
"2018-2019",15,"TOM GREEN COUNTY","MALE","Kindergarten",772
"2018-2019",15,"TOM GREEN COUNTY","FEMALE","Grade 1",828
"2018-2019",15,"TOM GREEN COUNTY","MALE","Grade 1",812
"2018-2019",15,"TOM GREEN COUNTY","FEMALE","Grade 2",740
"2018-2019",15,"TOM GREEN COUNTY","MALE","Grade 2",853
"2018-2019",15,"TOM GREEN COUNTY","FEMALE","Grade 3",834
"2018-2019",15,"TOM GREEN COUNTY","MALE","Grade 3",894
"2018-2019",15,"TOM GREEN COUNTY","FEMALE","Grade 4",823
"2018-2019",15,"TOM GREEN COUNTY","MALE","Grade 4",919
"2018-2019",15,"TOM GREEN COUNTY","FEMALE","Grade 5",868
"2018-2019",15,"TOM GREEN COUNTY","MALE","Grade 5",862
"2018-2019",15,"TOM GREEN COUNTY","FEMALE","Grade 6",809
"2018-2019",15,"TOM GREEN COUNTY","MALE","Grade 6",857
"2018-2019",15,"TOM GREEN COUNTY","FEMALE","Grade 7",787
"2018-2019",15,"TOM GREEN COUNTY","MALE","Grade 7",819
"2018-2019",15,"TOM GREEN COUNTY","FEMALE","Grade 8",766
"2018-2019",15,"TOM GREEN COUNTY","MALE","Grade 8",798
"2018-2019",15,"TOM GREEN COUNTY","FEMALE","Grade 9",758
"2018-2019",15,"TOM GREEN COUNTY","MALE","Grade 9",866
"2018-2019",15,"TOM GREEN COUNTY","FEMALE","Grade 10",740
"2018-2019",15,"TOM GREEN COUNTY","MALE","Grade 10",704
"2018-2019",15,"TOM GREEN COUNTY","FEMALE","Grade 11",627
"2018-2019",15,"TOM GREEN COUNTY","MALE","Grade 11",613
"2018-2019",15,"TOM GREEN COUNTY","FEMALE","Grade 12",607
"2018-2019",15,"TOM GREEN COUNTY","MALE","Grade 12",627
"2018-2019",13,"TRAVIS COUNTY","FEMALE","Early Education",207
"2018-2019",13,"TRAVIS COUNTY","MALE","Early Education",536
"2018-2019",13,"TRAVIS COUNTY","FEMALE","Pre-kindergarten",5166
"2018-2019",13,"TRAVIS COUNTY","MALE","Pre-kindergarten",5097
"2018-2019",13,"TRAVIS COUNTY","FEMALE","Kindergarten",6842
"2018-2019",13,"TRAVIS COUNTY","MALE","Kindergarten",7138
"2018-2019",13,"TRAVIS COUNTY","FEMALE","Grade 1",6940
"2018-2019",13,"TRAVIS COUNTY","MALE","Grade 1",7164
"2018-2019",13,"TRAVIS COUNTY","FEMALE","Grade 2",6834
"2018-2019",13,"TRAVIS COUNTY","MALE","Grade 2",7266
"2018-2019",13,"TRAVIS COUNTY","FEMALE","Grade 3",6863
"2018-2019",13,"TRAVIS COUNTY","MALE","Grade 3",7193
"2018-2019",13,"TRAVIS COUNTY","FEMALE","Grade 4",6859
"2018-2019",13,"TRAVIS COUNTY","MALE","Grade 4",7448
"2018-2019",13,"TRAVIS COUNTY","FEMALE","Grade 5",7343
"2018-2019",13,"TRAVIS COUNTY","MALE","Grade 5",7491
"2018-2019",13,"TRAVIS COUNTY","FEMALE","Grade 6",7030
"2018-2019",13,"TRAVIS COUNTY","MALE","Grade 6",7485
"2018-2019",13,"TRAVIS COUNTY","FEMALE","Grade 7",6753
"2018-2019",13,"TRAVIS COUNTY","MALE","Grade 7",7160
"2018-2019",13,"TRAVIS COUNTY","FEMALE","Grade 8",6379
"2018-2019",13,"TRAVIS COUNTY","MALE","Grade 8",6890
"2018-2019",13,"TRAVIS COUNTY","FEMALE","Grade 9",6812
"2018-2019",13,"TRAVIS COUNTY","MALE","Grade 9",7318
"2018-2019",13,"TRAVIS COUNTY","FEMALE","Grade 10",6188
"2018-2019",13,"TRAVIS COUNTY","MALE","Grade 10",6482
"2018-2019",13,"TRAVIS COUNTY","FEMALE","Grade 11",5734
"2018-2019",13,"TRAVIS COUNTY","MALE","Grade 11",5728
"2018-2019",13,"TRAVIS COUNTY","FEMALE","Grade 12",5376
"2018-2019",13,"TRAVIS COUNTY","MALE","Grade 12",5356
"2018-2019",06,"TRINITY COUNTY","MALE","Early Education",-999
"2018-2019",06,"TRINITY COUNTY","FEMALE","Pre-kindergarten",55
"2018-2019",06,"TRINITY COUNTY","MALE","Pre-kindergarten",73
"2018-2019",06,"TRINITY COUNTY","FEMALE","Kindergarten",56
"2018-2019",06,"TRINITY COUNTY","MALE","Kindergarten",72
"2018-2019",06,"TRINITY COUNTY","FEMALE","Grade 1",-999
"2018-2019",06,"TRINITY COUNTY","MALE","Grade 1",-999
"2018-2019",06,"TRINITY COUNTY","FEMALE","Grade 2",101
"2018-2019",06,"TRINITY COUNTY","MALE","Grade 2",88
"2018-2019",06,"TRINITY COUNTY","FEMALE","Grade 3",83
"2018-2019",06,"TRINITY COUNTY","MALE","Grade 3",96
"2018-2019",06,"TRINITY COUNTY","FEMALE","Grade 4",72
"2018-2019",06,"TRINITY COUNTY","MALE","Grade 4",74
"2018-2019",06,"TRINITY COUNTY","FEMALE","Grade 5",84
"2018-2019",06,"TRINITY COUNTY","MALE","Grade 5",82
"2018-2019",06,"TRINITY COUNTY","FEMALE","Grade 6",81
"2018-2019",06,"TRINITY COUNTY","MALE","Grade 6",101
"2018-2019",06,"TRINITY COUNTY","FEMALE","Grade 7",87
"2018-2019",06,"TRINITY COUNTY","MALE","Grade 7",100
"2018-2019",06,"TRINITY COUNTY","FEMALE","Grade 8",88
"2018-2019",06,"TRINITY COUNTY","MALE","Grade 8",85
"2018-2019",06,"TRINITY COUNTY","FEMALE","Grade 9",84
"2018-2019",06,"TRINITY COUNTY","MALE","Grade 9",94
"2018-2019",06,"TRINITY COUNTY","FEMALE","Grade 10",89
"2018-2019",06,"TRINITY COUNTY","MALE","Grade 10",76
"2018-2019",06,"TRINITY COUNTY","FEMALE","Grade 11",68
"2018-2019",06,"TRINITY COUNTY","MALE","Grade 11",83
"2018-2019",06,"TRINITY COUNTY","FEMALE","Grade 12",79
"2018-2019",06,"TRINITY COUNTY","MALE","Grade 12",72
"2018-2019",05,"TYLER COUNTY","MALE","Early Education",-999
"2018-2019",05,"TYLER COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",05,"TYLER COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",05,"TYLER COUNTY","FEMALE","Kindergarten",138
"2018-2019",05,"TYLER COUNTY","MALE","Kindergarten",150
"2018-2019",05,"TYLER COUNTY","FEMALE","Grade 1",129
"2018-2019",05,"TYLER COUNTY","MALE","Grade 1",151
"2018-2019",05,"TYLER COUNTY","FEMALE","Grade 2",131
"2018-2019",05,"TYLER COUNTY","MALE","Grade 2",137
"2018-2019",05,"TYLER COUNTY","FEMALE","Grade 3",139
"2018-2019",05,"TYLER COUNTY","MALE","Grade 3",135
"2018-2019",05,"TYLER COUNTY","FEMALE","Grade 4",147
"2018-2019",05,"TYLER COUNTY","MALE","Grade 4",132
"2018-2019",05,"TYLER COUNTY","FEMALE","Grade 5",131
"2018-2019",05,"TYLER COUNTY","MALE","Grade 5",135
"2018-2019",05,"TYLER COUNTY","FEMALE","Grade 6",137
"2018-2019",05,"TYLER COUNTY","MALE","Grade 6",153
"2018-2019",05,"TYLER COUNTY","FEMALE","Grade 7",140
"2018-2019",05,"TYLER COUNTY","MALE","Grade 7",138
"2018-2019",05,"TYLER COUNTY","FEMALE","Grade 8",116
"2018-2019",05,"TYLER COUNTY","MALE","Grade 8",156
"2018-2019",05,"TYLER COUNTY","FEMALE","Grade 9",144
"2018-2019",05,"TYLER COUNTY","MALE","Grade 9",128
"2018-2019",05,"TYLER COUNTY","FEMALE","Grade 10",103
"2018-2019",05,"TYLER COUNTY","MALE","Grade 10",128
"2018-2019",05,"TYLER COUNTY","FEMALE","Grade 11",144
"2018-2019",05,"TYLER COUNTY","MALE","Grade 11",99
"2018-2019",05,"TYLER COUNTY","FEMALE","Grade 12",94
"2018-2019",05,"TYLER COUNTY","MALE","Grade 12",109
"2018-2019",07,"UPSHUR COUNTY","FEMALE","Early Education",-999
"2018-2019",07,"UPSHUR COUNTY","MALE","Early Education",-999
"2018-2019",07,"UPSHUR COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",07,"UPSHUR COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",07,"UPSHUR COUNTY","FEMALE","Kindergarten",233
"2018-2019",07,"UPSHUR COUNTY","MALE","Kindergarten",302
"2018-2019",07,"UPSHUR COUNTY","FEMALE","Grade 1",288
"2018-2019",07,"UPSHUR COUNTY","MALE","Grade 1",256
"2018-2019",07,"UPSHUR COUNTY","FEMALE","Grade 2",265
"2018-2019",07,"UPSHUR COUNTY","MALE","Grade 2",266
"2018-2019",07,"UPSHUR COUNTY","FEMALE","Grade 3",267
"2018-2019",07,"UPSHUR COUNTY","MALE","Grade 3",279
"2018-2019",07,"UPSHUR COUNTY","FEMALE","Grade 4",270
"2018-2019",07,"UPSHUR COUNTY","MALE","Grade 4",290
"2018-2019",07,"UPSHUR COUNTY","FEMALE","Grade 5",268
"2018-2019",07,"UPSHUR COUNTY","MALE","Grade 5",294
"2018-2019",07,"UPSHUR COUNTY","FEMALE","Grade 6",303
"2018-2019",07,"UPSHUR COUNTY","MALE","Grade 6",311
"2018-2019",07,"UPSHUR COUNTY","FEMALE","Grade 7",253
"2018-2019",07,"UPSHUR COUNTY","MALE","Grade 7",308
"2018-2019",07,"UPSHUR COUNTY","FEMALE","Grade 8",287
"2018-2019",07,"UPSHUR COUNTY","MALE","Grade 8",277
"2018-2019",07,"UPSHUR COUNTY","FEMALE","Grade 9",253
"2018-2019",07,"UPSHUR COUNTY","MALE","Grade 9",295
"2018-2019",07,"UPSHUR COUNTY","FEMALE","Grade 10",265
"2018-2019",07,"UPSHUR COUNTY","MALE","Grade 10",315
"2018-2019",07,"UPSHUR COUNTY","FEMALE","Grade 11",229
"2018-2019",07,"UPSHUR COUNTY","MALE","Grade 11",297
"2018-2019",07,"UPSHUR COUNTY","FEMALE","Grade 12",230
"2018-2019",07,"UPSHUR COUNTY","MALE","Grade 12",253
"2018-2019",18,"UPTON COUNTY","FEMALE","Early Education",-999
"2018-2019",18,"UPTON COUNTY","MALE","Early Education",-999
"2018-2019",18,"UPTON COUNTY","FEMALE","Pre-kindergarten",30
"2018-2019",18,"UPTON COUNTY","MALE","Pre-kindergarten",33
"2018-2019",18,"UPTON COUNTY","FEMALE","Kindergarten",35
"2018-2019",18,"UPTON COUNTY","MALE","Kindergarten",29
"2018-2019",18,"UPTON COUNTY","FEMALE","Grade 1",-999
"2018-2019",18,"UPTON COUNTY","MALE","Grade 1",-999
"2018-2019",18,"UPTON COUNTY","FEMALE","Grade 2",35
"2018-2019",18,"UPTON COUNTY","MALE","Grade 2",39
"2018-2019",18,"UPTON COUNTY","FEMALE","Grade 3",28
"2018-2019",18,"UPTON COUNTY","MALE","Grade 3",35
"2018-2019",18,"UPTON COUNTY","FEMALE","Grade 4",41
"2018-2019",18,"UPTON COUNTY","MALE","Grade 4",32
"2018-2019",18,"UPTON COUNTY","FEMALE","Grade 5",31
"2018-2019",18,"UPTON COUNTY","MALE","Grade 5",24
"2018-2019",18,"UPTON COUNTY","FEMALE","Grade 6",27
"2018-2019",18,"UPTON COUNTY","MALE","Grade 6",29
"2018-2019",18,"UPTON COUNTY","FEMALE","Grade 7",27
"2018-2019",18,"UPTON COUNTY","MALE","Grade 7",26
"2018-2019",18,"UPTON COUNTY","FEMALE","Grade 8",47
"2018-2019",18,"UPTON COUNTY","MALE","Grade 8",32
"2018-2019",18,"UPTON COUNTY","FEMALE","Grade 9",33
"2018-2019",18,"UPTON COUNTY","MALE","Grade 9",33
"2018-2019",18,"UPTON COUNTY","FEMALE","Grade 10",26
"2018-2019",18,"UPTON COUNTY","MALE","Grade 10",30
"2018-2019",18,"UPTON COUNTY","FEMALE","Grade 11",-999
"2018-2019",18,"UPTON COUNTY","MALE","Grade 11",-999
"2018-2019",18,"UPTON COUNTY","FEMALE","Grade 12",27
"2018-2019",18,"UPTON COUNTY","MALE","Grade 12",24
"2018-2019",20,"UVALDE COUNTY","FEMALE","Early Education",11
"2018-2019",20,"UVALDE COUNTY","MALE","Early Education",20
"2018-2019",20,"UVALDE COUNTY","FEMALE","Pre-kindergarten",176
"2018-2019",20,"UVALDE COUNTY","MALE","Pre-kindergarten",152
"2018-2019",20,"UVALDE COUNTY","FEMALE","Kindergarten",181
"2018-2019",20,"UVALDE COUNTY","MALE","Kindergarten",203
"2018-2019",20,"UVALDE COUNTY","FEMALE","Grade 1",167
"2018-2019",20,"UVALDE COUNTY","MALE","Grade 1",188
"2018-2019",20,"UVALDE COUNTY","FEMALE","Grade 2",193
"2018-2019",20,"UVALDE COUNTY","MALE","Grade 2",193
"2018-2019",20,"UVALDE COUNTY","FEMALE","Grade 3",199
"2018-2019",20,"UVALDE COUNTY","MALE","Grade 3",174
"2018-2019",20,"UVALDE COUNTY","FEMALE","Grade 4",201
"2018-2019",20,"UVALDE COUNTY","MALE","Grade 4",221
"2018-2019",20,"UVALDE COUNTY","FEMALE","Grade 5",217
"2018-2019",20,"UVALDE COUNTY","MALE","Grade 5",224
"2018-2019",20,"UVALDE COUNTY","FEMALE","Grade 6",193
"2018-2019",20,"UVALDE COUNTY","MALE","Grade 6",186
"2018-2019",20,"UVALDE COUNTY","FEMALE","Grade 7",173
"2018-2019",20,"UVALDE COUNTY","MALE","Grade 7",209
"2018-2019",20,"UVALDE COUNTY","FEMALE","Grade 8",202
"2018-2019",20,"UVALDE COUNTY","MALE","Grade 8",194
"2018-2019",20,"UVALDE COUNTY","FEMALE","Grade 9",203
"2018-2019",20,"UVALDE COUNTY","MALE","Grade 9",250
"2018-2019",20,"UVALDE COUNTY","FEMALE","Grade 10",176
"2018-2019",20,"UVALDE COUNTY","MALE","Grade 10",198
"2018-2019",20,"UVALDE COUNTY","FEMALE","Grade 11",208
"2018-2019",20,"UVALDE COUNTY","MALE","Grade 11",160
"2018-2019",20,"UVALDE COUNTY","FEMALE","Grade 12",179
"2018-2019",20,"UVALDE COUNTY","MALE","Grade 12",173
"2018-2019",15,"VAL VERDE COUNTY","FEMALE","Early Education",15
"2018-2019",15,"VAL VERDE COUNTY","MALE","Early Education",19
"2018-2019",15,"VAL VERDE COUNTY","FEMALE","Pre-kindergarten",238
"2018-2019",15,"VAL VERDE COUNTY","MALE","Pre-kindergarten",248
"2018-2019",15,"VAL VERDE COUNTY","FEMALE","Kindergarten",345
"2018-2019",15,"VAL VERDE COUNTY","MALE","Kindergarten",381
"2018-2019",15,"VAL VERDE COUNTY","FEMALE","Grade 1",376
"2018-2019",15,"VAL VERDE COUNTY","MALE","Grade 1",364
"2018-2019",15,"VAL VERDE COUNTY","FEMALE","Grade 2",367
"2018-2019",15,"VAL VERDE COUNTY","MALE","Grade 2",378
"2018-2019",15,"VAL VERDE COUNTY","FEMALE","Grade 3",379
"2018-2019",15,"VAL VERDE COUNTY","MALE","Grade 3",408
"2018-2019",15,"VAL VERDE COUNTY","FEMALE","Grade 4",388
"2018-2019",15,"VAL VERDE COUNTY","MALE","Grade 4",409
"2018-2019",15,"VAL VERDE COUNTY","FEMALE","Grade 5",417
"2018-2019",15,"VAL VERDE COUNTY","MALE","Grade 5",451
"2018-2019",15,"VAL VERDE COUNTY","FEMALE","Grade 6",364
"2018-2019",15,"VAL VERDE COUNTY","MALE","Grade 6",353
"2018-2019",15,"VAL VERDE COUNTY","FEMALE","Grade 7",395
"2018-2019",15,"VAL VERDE COUNTY","MALE","Grade 7",406
"2018-2019",15,"VAL VERDE COUNTY","FEMALE","Grade 8",393
"2018-2019",15,"VAL VERDE COUNTY","MALE","Grade 8",440
"2018-2019",15,"VAL VERDE COUNTY","FEMALE","Grade 9",394
"2018-2019",15,"VAL VERDE COUNTY","MALE","Grade 9",391
"2018-2019",15,"VAL VERDE COUNTY","FEMALE","Grade 10",389
"2018-2019",15,"VAL VERDE COUNTY","MALE","Grade 10",421
"2018-2019",15,"VAL VERDE COUNTY","FEMALE","Grade 11",393
"2018-2019",15,"VAL VERDE COUNTY","MALE","Grade 11",371
"2018-2019",15,"VAL VERDE COUNTY","FEMALE","Grade 12",365
"2018-2019",15,"VAL VERDE COUNTY","MALE","Grade 12",378
"2018-2019",07,"VAN ZANDT COUNTY","FEMALE","Early Education",-999
"2018-2019",07,"VAN ZANDT COUNTY","MALE","Early Education",-999
"2018-2019",07,"VAN ZANDT COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",07,"VAN ZANDT COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",07,"VAN ZANDT COUNTY","FEMALE","Kindergarten",211
"2018-2019",07,"VAN ZANDT COUNTY","MALE","Kindergarten",190
"2018-2019",07,"VAN ZANDT COUNTY","FEMALE","Grade 1",166
"2018-2019",07,"VAN ZANDT COUNTY","MALE","Grade 1",189
"2018-2019",07,"VAN ZANDT COUNTY","FEMALE","Grade 2",189
"2018-2019",07,"VAN ZANDT COUNTY","MALE","Grade 2",187
"2018-2019",07,"VAN ZANDT COUNTY","FEMALE","Grade 3",209
"2018-2019",07,"VAN ZANDT COUNTY","MALE","Grade 3",229
"2018-2019",07,"VAN ZANDT COUNTY","FEMALE","Grade 4",154
"2018-2019",07,"VAN ZANDT COUNTY","MALE","Grade 4",209
"2018-2019",07,"VAN ZANDT COUNTY","FEMALE","Grade 5",224
"2018-2019",07,"VAN ZANDT COUNTY","MALE","Grade 5",211
"2018-2019",07,"VAN ZANDT COUNTY","FEMALE","Grade 6",211
"2018-2019",07,"VAN ZANDT COUNTY","MALE","Grade 6",207
"2018-2019",07,"VAN ZANDT COUNTY","FEMALE","Grade 7",202
"2018-2019",07,"VAN ZANDT COUNTY","MALE","Grade 7",202
"2018-2019",07,"VAN ZANDT COUNTY","FEMALE","Grade 8",184
"2018-2019",07,"VAN ZANDT COUNTY","MALE","Grade 8",246
"2018-2019",07,"VAN ZANDT COUNTY","FEMALE","Grade 9",210
"2018-2019",07,"VAN ZANDT COUNTY","MALE","Grade 9",215
"2018-2019",07,"VAN ZANDT COUNTY","FEMALE","Grade 10",211
"2018-2019",07,"VAN ZANDT COUNTY","MALE","Grade 10",204
"2018-2019",07,"VAN ZANDT COUNTY","FEMALE","Grade 11",200
"2018-2019",07,"VAN ZANDT COUNTY","MALE","Grade 11",230
"2018-2019",07,"VAN ZANDT COUNTY","FEMALE","Grade 12",211
"2018-2019",07,"VAN ZANDT COUNTY","MALE","Grade 12",209
"2018-2019",10,"VAN ZANDT COUNTY","MALE","Early Education",-999
"2018-2019",10,"VAN ZANDT COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",10,"VAN ZANDT COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",10,"VAN ZANDT COUNTY","FEMALE","Kindergarten",176
"2018-2019",10,"VAN ZANDT COUNTY","MALE","Kindergarten",180
"2018-2019",10,"VAN ZANDT COUNTY","FEMALE","Grade 1",139
"2018-2019",10,"VAN ZANDT COUNTY","MALE","Grade 1",176
"2018-2019",10,"VAN ZANDT COUNTY","FEMALE","Grade 2",178
"2018-2019",10,"VAN ZANDT COUNTY","MALE","Grade 2",160
"2018-2019",10,"VAN ZANDT COUNTY","FEMALE","Grade 3",140
"2018-2019",10,"VAN ZANDT COUNTY","MALE","Grade 3",167
"2018-2019",10,"VAN ZANDT COUNTY","FEMALE","Grade 4",200
"2018-2019",10,"VAN ZANDT COUNTY","MALE","Grade 4",172
"2018-2019",10,"VAN ZANDT COUNTY","FEMALE","Grade 5",178
"2018-2019",10,"VAN ZANDT COUNTY","MALE","Grade 5",196
"2018-2019",10,"VAN ZANDT COUNTY","FEMALE","Grade 6",204
"2018-2019",10,"VAN ZANDT COUNTY","MALE","Grade 6",182
"2018-2019",10,"VAN ZANDT COUNTY","FEMALE","Grade 7",191
"2018-2019",10,"VAN ZANDT COUNTY","MALE","Grade 7",197
"2018-2019",10,"VAN ZANDT COUNTY","FEMALE","Grade 8",189
"2018-2019",10,"VAN ZANDT COUNTY","MALE","Grade 8",157
"2018-2019",10,"VAN ZANDT COUNTY","FEMALE","Grade 9",196
"2018-2019",10,"VAN ZANDT COUNTY","MALE","Grade 9",173
"2018-2019",10,"VAN ZANDT COUNTY","FEMALE","Grade 10",181
"2018-2019",10,"VAN ZANDT COUNTY","MALE","Grade 10",171
"2018-2019",10,"VAN ZANDT COUNTY","FEMALE","Grade 11",154
"2018-2019",10,"VAN ZANDT COUNTY","MALE","Grade 11",174
"2018-2019",10,"VAN ZANDT COUNTY","FEMALE","Grade 12",140
"2018-2019",10,"VAN ZANDT COUNTY","MALE","Grade 12",149
"2018-2019",03,"VICTORIA COUNTY","FEMALE","Early Education",23
"2018-2019",03,"VICTORIA COUNTY","MALE","Early Education",77
"2018-2019",03,"VICTORIA COUNTY","FEMALE","Pre-kindergarten",284
"2018-2019",03,"VICTORIA COUNTY","MALE","Pre-kindergarten",329
"2018-2019",03,"VICTORIA COUNTY","FEMALE","Kindergarten",519
"2018-2019",03,"VICTORIA COUNTY","MALE","Kindergarten",548
"2018-2019",03,"VICTORIA COUNTY","FEMALE","Grade 1",527
"2018-2019",03,"VICTORIA COUNTY","MALE","Grade 1",575
"2018-2019",03,"VICTORIA COUNTY","FEMALE","Grade 2",543
"2018-2019",03,"VICTORIA COUNTY","MALE","Grade 2",563
"2018-2019",03,"VICTORIA COUNTY","FEMALE","Grade 3",514
"2018-2019",03,"VICTORIA COUNTY","MALE","Grade 3",594
"2018-2019",03,"VICTORIA COUNTY","FEMALE","Grade 4",586
"2018-2019",03,"VICTORIA COUNTY","MALE","Grade 4",626
"2018-2019",03,"VICTORIA COUNTY","FEMALE","Grade 5",595
"2018-2019",03,"VICTORIA COUNTY","MALE","Grade 5",679
"2018-2019",03,"VICTORIA COUNTY","FEMALE","Grade 6",576
"2018-2019",03,"VICTORIA COUNTY","MALE","Grade 6",601
"2018-2019",03,"VICTORIA COUNTY","FEMALE","Grade 7",508
"2018-2019",03,"VICTORIA COUNTY","MALE","Grade 7",572
"2018-2019",03,"VICTORIA COUNTY","FEMALE","Grade 8",574
"2018-2019",03,"VICTORIA COUNTY","MALE","Grade 8",560
"2018-2019",03,"VICTORIA COUNTY","FEMALE","Grade 9",605
"2018-2019",03,"VICTORIA COUNTY","MALE","Grade 9",642
"2018-2019",03,"VICTORIA COUNTY","FEMALE","Grade 10",534
"2018-2019",03,"VICTORIA COUNTY","MALE","Grade 10",515
"2018-2019",03,"VICTORIA COUNTY","FEMALE","Grade 11",483
"2018-2019",03,"VICTORIA COUNTY","MALE","Grade 11",502
"2018-2019",03,"VICTORIA COUNTY","FEMALE","Grade 12",460
"2018-2019",03,"VICTORIA COUNTY","MALE","Grade 12",426
"2018-2019",06,"WALKER COUNTY","FEMALE","Early Education",11
"2018-2019",06,"WALKER COUNTY","MALE","Early Education",19
"2018-2019",06,"WALKER COUNTY","FEMALE","Pre-kindergarten",207
"2018-2019",06,"WALKER COUNTY","MALE","Pre-kindergarten",203
"2018-2019",06,"WALKER COUNTY","FEMALE","Kindergarten",237
"2018-2019",06,"WALKER COUNTY","MALE","Kindergarten",347
"2018-2019",06,"WALKER COUNTY","FEMALE","Grade 1",280
"2018-2019",06,"WALKER COUNTY","MALE","Grade 1",302
"2018-2019",06,"WALKER COUNTY","FEMALE","Grade 2",269
"2018-2019",06,"WALKER COUNTY","MALE","Grade 2",280
"2018-2019",06,"WALKER COUNTY","FEMALE","Grade 3",322
"2018-2019",06,"WALKER COUNTY","MALE","Grade 3",340
"2018-2019",06,"WALKER COUNTY","FEMALE","Grade 4",361
"2018-2019",06,"WALKER COUNTY","MALE","Grade 4",378
"2018-2019",06,"WALKER COUNTY","FEMALE","Grade 5",342
"2018-2019",06,"WALKER COUNTY","MALE","Grade 5",394
"2018-2019",06,"WALKER COUNTY","FEMALE","Grade 6",428
"2018-2019",06,"WALKER COUNTY","MALE","Grade 6",419
"2018-2019",06,"WALKER COUNTY","FEMALE","Grade 7",463
"2018-2019",06,"WALKER COUNTY","MALE","Grade 7",414
"2018-2019",06,"WALKER COUNTY","FEMALE","Grade 8",489
"2018-2019",06,"WALKER COUNTY","MALE","Grade 8",426
"2018-2019",06,"WALKER COUNTY","FEMALE","Grade 9",515
"2018-2019",06,"WALKER COUNTY","MALE","Grade 9",491
"2018-2019",06,"WALKER COUNTY","FEMALE","Grade 10",518
"2018-2019",06,"WALKER COUNTY","MALE","Grade 10",375
"2018-2019",06,"WALKER COUNTY","FEMALE","Grade 11",471
"2018-2019",06,"WALKER COUNTY","MALE","Grade 11",372
"2018-2019",06,"WALKER COUNTY","FEMALE","Grade 12",394
"2018-2019",06,"WALKER COUNTY","MALE","Grade 12",293
"2018-2019",04,"WALLER COUNTY","FEMALE","Early Education",18
"2018-2019",04,"WALLER COUNTY","MALE","Early Education",39
"2018-2019",04,"WALLER COUNTY","FEMALE","Pre-kindergarten",286
"2018-2019",04,"WALLER COUNTY","MALE","Pre-kindergarten",308
"2018-2019",04,"WALLER COUNTY","FEMALE","Kindergarten",381
"2018-2019",04,"WALLER COUNTY","MALE","Kindergarten",385
"2018-2019",04,"WALLER COUNTY","FEMALE","Grade 1",373
"2018-2019",04,"WALLER COUNTY","MALE","Grade 1",414
"2018-2019",04,"WALLER COUNTY","FEMALE","Grade 2",397
"2018-2019",04,"WALLER COUNTY","MALE","Grade 2",394
"2018-2019",04,"WALLER COUNTY","FEMALE","Grade 3",401
"2018-2019",04,"WALLER COUNTY","MALE","Grade 3",442
"2018-2019",04,"WALLER COUNTY","FEMALE","Grade 4",445
"2018-2019",04,"WALLER COUNTY","MALE","Grade 4",460
"2018-2019",04,"WALLER COUNTY","FEMALE","Grade 5",465
"2018-2019",04,"WALLER COUNTY","MALE","Grade 5",446
"2018-2019",04,"WALLER COUNTY","FEMALE","Grade 6",470
"2018-2019",04,"WALLER COUNTY","MALE","Grade 6",509
"2018-2019",04,"WALLER COUNTY","FEMALE","Grade 7",396
"2018-2019",04,"WALLER COUNTY","MALE","Grade 7",423
"2018-2019",04,"WALLER COUNTY","FEMALE","Grade 8",406
"2018-2019",04,"WALLER COUNTY","MALE","Grade 8",428
"2018-2019",04,"WALLER COUNTY","FEMALE","Grade 9",426
"2018-2019",04,"WALLER COUNTY","MALE","Grade 9",424
"2018-2019",04,"WALLER COUNTY","FEMALE","Grade 10",379
"2018-2019",04,"WALLER COUNTY","MALE","Grade 10",369
"2018-2019",04,"WALLER COUNTY","FEMALE","Grade 11",364
"2018-2019",04,"WALLER COUNTY","MALE","Grade 11",394
"2018-2019",04,"WALLER COUNTY","FEMALE","Grade 12",358
"2018-2019",04,"WALLER COUNTY","MALE","Grade 12",359
"2018-2019",18,"WARD COUNTY","FEMALE","Early Education",-999
"2018-2019",18,"WARD COUNTY","MALE","Early Education",-999
"2018-2019",18,"WARD COUNTY","FEMALE","Pre-kindergarten",-999
"2018-2019",18,"WARD COUNTY","MALE","Pre-kindergarten",-999
"2018-2019",18,"WARD COUNTY","FEMALE","Kindergarten",113
"2018-2019",18,"WARD COUNTY","MALE","Kindergarten",104
