"Year","Region","County Name","District Name","District Number","Charter Status","Gender Name","Enrollment by Gender"
"2017-2018",20,"BEXAR COUNTY","SOUTHWEST PREPARATORY SCHOOL",015807,"OPEN ENROLLMENT CHARTER","Female",448
"2017-2018",20,"BEXAR COUNTY","SOUTHWEST PREPARATORY SCHOOL",015807,"OPEN ENROLLMENT CHARTER","Male",431
"2017-2018",04,"HARRIS COUNTY","SOUTHWEST SCHOOL",101838,"OPEN ENROLLMENT CHARTER","Female",977
"2017-2018",04,"HARRIS COUNTY","SOUTHWEST SCHOOL",101838,"OPEN ENROLLMENT CHARTER","Male",1048
"2017-2018",16,"HANSFORD COUNTY","SPEARMAN ISD",098904,"TRADITIONAL ISD/CSD","Female",427
"2017-2018",16,"HANSFORD COUNTY","SPEARMAN ISD",098904,"TRADITIONAL ISD/CSD","Male",456
"2017-2018",06,"MONTGOMERY COUNTY","SPLENDORA ISD",170907,"TRADITIONAL ISD/CSD","Female",1985
"2017-2018",06,"MONTGOMERY COUNTY","SPLENDORA ISD",170907,"TRADITIONAL ISD/CSD","Male",2031
"2017-2018",04,"HARRIS COUNTY","SPRING BRANCH ISD",101920,"TRADITIONAL ISD/CSD","Female",16995
"2017-2018",04,"HARRIS COUNTY","SPRING BRANCH ISD",101920,"TRADITIONAL ISD/CSD","Male",18027
"2017-2018",16,"HUTCHINSON COUNTY","SPRING CREEK ISD",117907,"TRADITIONAL ISD/CSD","Female",60
"2017-2018",16,"HUTCHINSON COUNTY","SPRING CREEK ISD",117907,"TRADITIONAL ISD/CSD","Male",42
"2017-2018",07,"GREGG COUNTY","SPRING HILL ISD",092907,"TRADITIONAL ISD/CSD","Female",950
"2017-2018",07,"GREGG COUNTY","SPRING HILL ISD",092907,"TRADITIONAL ISD/CSD","Male",1016
"2017-2018",04,"HARRIS COUNTY","SPRING ISD",101919,"TRADITIONAL ISD/CSD","Female",17447
"2017-2018",04,"HARRIS COUNTY","SPRING ISD",101919,"TRADITIONAL ISD/CSD","Male",18687
"2017-2018",17,"LAMB COUNTY","SPRINGLAKE-EARTH ISD",140907,"TRADITIONAL ISD/CSD","Female",174
"2017-2018",17,"LAMB COUNTY","SPRINGLAKE-EARTH ISD",140907,"TRADITIONAL ISD/CSD","Male",194
"2017-2018",11,"PARKER COUNTY","SPRINGTOWN ISD",184902,"TRADITIONAL ISD/CSD","Female",1744
"2017-2018",11,"PARKER COUNTY","SPRINGTOWN ISD",184902,"TRADITIONAL ISD/CSD","Male",1838
"2017-2018",17,"DICKENS COUNTY","SPUR ISD",063903,"TRADITIONAL ISD/CSD","Female",128
"2017-2018",17,"DICKENS COUNTY","SPUR ISD",063903,"TRADITIONAL ISD/CSD","Male",133
"2017-2018",05,"TYLER COUNTY","SPURGER ISD",229905,"TRADITIONAL ISD/CSD","Female",193
"2017-2018",05,"TYLER COUNTY","SPURGER ISD",229905,"TRADITIONAL ISD/CSD","Male",200
"2017-2018",10,"DALLAS COUNTY","ST ANTHONY SCHOOL",057836,"OPEN ENROLLMENT CHARTER","Female",181
"2017-2018",10,"DALLAS COUNTY","ST ANTHONY SCHOOL",057836,"OPEN ENROLLMENT CHARTER","Male",154
"2017-2018",02,"BEE COUNTY","ST MARY'S ACADEMY CHARTER SCHOOL",013801,"OPEN ENROLLMENT CHARTER","Female",254
"2017-2018",02,"BEE COUNTY","ST MARY'S ACADEMY CHARTER SCHOOL",013801,"OPEN ENROLLMENT CHARTER","Male",203
"2017-2018",04,"FORT BEND COUNTY","STAFFORD MSD",079910,"TRADITIONAL ISD/CSD","Female",1793
"2017-2018",04,"FORT BEND COUNTY","STAFFORD MSD",079910,"TRADITIONAL ISD/CSD","Male",1814
"2017-2018",14,"JONES COUNTY","STAMFORD ISD",127906,"TRADITIONAL ISD/CSD","Female",322
"2017-2018",14,"JONES COUNTY","STAMFORD ISD",127906,"TRADITIONAL ISD/CSD","Male",349
"2017-2018",18,"MARTIN COUNTY","STANTON ISD",156902,"TRADITIONAL ISD/CSD","Female",467
"2017-2018",18,"MARTIN COUNTY","STANTON ISD",156902,"TRADITIONAL ISD/CSD","Male",545
"2017-2018",04,"HARRIS COUNTY","STEP CHARTER SCHOOL",101859,"OPEN ENROLLMENT CHARTER","Female",226
"2017-2018",04,"HARRIS COUNTY","STEP CHARTER SCHOOL",101859,"OPEN ENROLLMENT CHARTER","Male",248
"2017-2018",07,"NACOGDOCHES COUNTY","STEPHEN F AUSTIN STATE UNIVERSITY",174801,"OPEN ENROLLMENT CHARTER","Female",129
"2017-2018",07,"NACOGDOCHES COUNTY","STEPHEN F AUSTIN STATE UNIVERSITY",174801,"OPEN ENROLLMENT CHARTER","Male",126
"2017-2018",11,"ERATH COUNTY","STEPHENVILLE ISD",072903,"TRADITIONAL ISD/CSD","Female",1787
"2017-2018",11,"ERATH COUNTY","STEPHENVILLE ISD",072903,"TRADITIONAL ISD/CSD","Male",1883
"2017-2018",15,"STERLING COUNTY","STERLING CITY ISD",216901,"TRADITIONAL ISD/CSD","Female",144
"2017-2018",15,"STERLING COUNTY","STERLING CITY ISD",216901,"TRADITIONAL ISD/CSD","Male",164
"2017-2018",20,"WILSON COUNTY","STOCKDALE ISD",247906,"TRADITIONAL ISD/CSD","Female",379
"2017-2018",20,"WILSON COUNTY","STOCKDALE ISD",247906,"TRADITIONAL ISD/CSD","Male",451
"2017-2018",16,"SHERMAN COUNTY","STRATFORD ISD",211902,"TRADITIONAL ISD/CSD","Female",284
"2017-2018",16,"SHERMAN COUNTY","STRATFORD ISD",211902,"TRADITIONAL ISD/CSD","Male",306
"2017-2018",11,"PALO PINTO COUNTY","STRAWN ISD",182905,"TRADITIONAL ISD/CSD","Female",86
"2017-2018",11,"PALO PINTO COUNTY","STRAWN ISD",182905,"TRADITIONAL ISD/CSD","Male",90
"2017-2018",17,"LAMB COUNTY","SUDAN ISD",140908,"TRADITIONAL ISD/CSD","Female",239
"2017-2018",17,"LAMB COUNTY","SUDAN ISD",140908,"TRADITIONAL ISD/CSD","Male",230
"2017-2018",08,"HOPKINS COUNTY","SULPHUR BLUFF ISD",112910,"TRADITIONAL ISD/CSD","Female",100
"2017-2018",08,"HOPKINS COUNTY","SULPHUR BLUFF ISD",112910,"TRADITIONAL ISD/CSD","Male",118
"2017-2018",08,"HOPKINS COUNTY","SULPHUR SPRINGS ISD",112901,"TRADITIONAL ISD/CSD","Female",2076
"2017-2018",08,"HOPKINS COUNTY","SULPHUR SPRINGS ISD",112901,"TRADITIONAL ISD/CSD","Male",2260
"2017-2018",17,"HOCKLEY COUNTY","SUNDOWN ISD",110907,"TRADITIONAL ISD/CSD","Female",294
"2017-2018",17,"HOCKLEY COUNTY","SUNDOWN ISD",110907,"TRADITIONAL ISD/CSD","Male",335
"2017-2018",10,"DALLAS COUNTY","SUNNYVALE ISD",057919,"TRADITIONAL ISD/CSD","Female",859
"2017-2018",10,"DALLAS COUNTY","SUNNYVALE ISD",057919,"TRADITIONAL ISD/CSD","Male",954
"2017-2018",16,"MOORE COUNTY","SUNRAY ISD",171902,"TRADITIONAL ISD/CSD","Female",268
"2017-2018",16,"MOORE COUNTY","SUNRAY ISD",171902,"TRADITIONAL ISD/CSD","Male",286
"2017-2018",04,"BRAZORIA COUNTY","SWEENY ISD",020906,"TRADITIONAL ISD/CSD","Female",948
"2017-2018",04,"BRAZORIA COUNTY","SWEENY ISD",020906,"TRADITIONAL ISD/CSD","Male",1014
"2017-2018",03,"LAVACA COUNTY","SWEET HOME ISD",143905,"TRADITIONAL ISD/CSD","Female",77
"2017-2018",03,"LAVACA COUNTY","SWEET HOME ISD",143905,"TRADITIONAL ISD/CSD","Male",79
"2017-2018",14,"NOLAN COUNTY","SWEETWATER ISD",177902,"TRADITIONAL ISD/CSD","Female",1078
"2017-2018",14,"NOLAN COUNTY","SWEETWATER ISD",177902,"TRADITIONAL ISD/CSD","Male",1149
"2017-2018",02,"SAN PATRICIO COUNTY","TAFT ISD",205907,"TRADITIONAL ISD/CSD","Female",533
"2017-2018",02,"SAN PATRICIO COUNTY","TAFT ISD",205907,"TRADITIONAL ISD/CSD","Male",577
"2017-2018",17,"LYNN COUNTY","TAHOKA ISD",153904,"TRADITIONAL ISD/CSD","Female",294
"2017-2018",17,"LYNN COUNTY","TAHOKA ISD",153904,"TRADITIONAL ISD/CSD","Male",327
"2017-2018",04,"LIBERTY COUNTY","TARKINGTON ISD",146907,"TRADITIONAL ISD/CSD","Female",892
"2017-2018",04,"LIBERTY COUNTY","TARKINGTON ISD",146907,"TRADITIONAL ISD/CSD","Male",938
"2017-2018",07,"RUSK COUNTY","TATUM ISD",201910,"TRADITIONAL ISD/CSD","Female",771
"2017-2018",07,"RUSK COUNTY","TATUM ISD",201910,"TRADITIONAL ISD/CSD","Male",851
"2017-2018",13,"WILLIAMSON COUNTY","TAYLOR ISD",246911,"TRADITIONAL ISD/CSD","Female",1513
"2017-2018",13,"WILLIAMSON COUNTY","TAYLOR ISD",246911,"TRADITIONAL ISD/CSD","Male",1685
"2017-2018",12,"FREESTONE COUNTY","TEAGUE ISD",081904,"TRADITIONAL ISD/CSD","Female",599
"2017-2018",12,"FREESTONE COUNTY","TEAGUE ISD",081904,"TRADITIONAL ISD/CSD","Male",634
"2017-2018",05,"JEFFERSON COUNTY","TEKOA ACADEMY OF ACCELERATED STUDI",123803,"OPEN ENROLLMENT CHARTER","Female",229
"2017-2018",05,"JEFFERSON COUNTY","TEKOA ACADEMY OF ACCELERATED STUDI",123803,"OPEN ENROLLMENT CHARTER","Male",188
"2017-2018",12,"BELL COUNTY","TEMPLE ISD",014909,"TRADITIONAL ISD/CSD","Female",4229
"2017-2018",12,"BELL COUNTY","TEMPLE ISD",014909,"TRADITIONAL ISD/CSD","Male",4402
"2017-2018",07,"SHELBY COUNTY","TENAHA ISD",210904,"TRADITIONAL ISD/CSD","Female",269
"2017-2018",07,"SHELBY COUNTY","TENAHA ISD",210904,"TRADITIONAL ISD/CSD","Male",310
"2017-2018",18,"BREWSTER COUNTY","TERLINGUA CSD",022004,"TRADITIONAL ISD/CSD","Female",65
"2017-2018",18,"BREWSTER COUNTY","TERLINGUA CSD",022004,"TRADITIONAL ISD/CSD","Male",50
"2017-2018",18,"TERRELL COUNTY","TERRELL COUNTY ISD",222901,"TRADITIONAL ISD/CSD","Female",69
"2017-2018",18,"TERRELL COUNTY","TERRELL COUNTY ISD",222901,"TRADITIONAL ISD/CSD","Male",75
"2017-2018",10,"KAUFMAN COUNTY","TERRELL ISD",129906,"TRADITIONAL ISD/CSD","Female",2312
"2017-2018",10,"KAUFMAN COUNTY","TERRELL ISD",129906,"TRADITIONAL ISD/CSD","Male",2305
"2017-2018",10,"DALLAS COUNTY","TEXANS CAN ACADEMIES",057804,"OPEN ENROLLMENT CHARTER","Female",2742
"2017-2018",10,"DALLAS COUNTY","TEXANS CAN ACADEMIES",057804,"OPEN ENROLLMENT CHARTER","Male",3069
"2017-2018",08,"BOWIE COUNTY","TEXARKANA ISD",019907,"TRADITIONAL ISD/CSD","Female",3535
"2017-2018",08,"BOWIE COUNTY","TEXARKANA ISD",019907,"TRADITIONAL ISD/CSD","Male",3617
"2017-2018",04,"GALVESTON COUNTY","TEXAS CITY ISD",084906,"TRADITIONAL ISD/CSD","Female",4211
"2017-2018",04,"GALVESTON COUNTY","TEXAS CITY ISD",084906,"TRADITIONAL ISD/CSD","Male",4639
"2017-2018",14,"TAYLOR COUNTY","TEXAS COLLEGE PREPARATORY ACADEMIE",221801,"OPEN ENROLLMENT CHARTER","Female",6756
"2017-2018",14,"TAYLOR COUNTY","TEXAS COLLEGE PREPARATORY ACADEMIE",221801,"OPEN ENROLLMENT CHARTER","Male",6311
"2017-2018",13,"TRAVIS COUNTY","TEXAS EMPOWERMENT ACADEMY",227805,"OPEN ENROLLMENT CHARTER","Female",156
"2017-2018",13,"TRAVIS COUNTY","TEXAS EMPOWERMENT ACADEMY",227805,"OPEN ENROLLMENT CHARTER","Male",147
"2017-2018",15,"TOM GREEN COUNTY","TEXAS LEADERSHIP",226801,"OPEN ENROLLMENT CHARTER","Female",1344
"2017-2018",15,"TOM GREEN COUNTY","TEXAS LEADERSHIP",226801,"OPEN ENROLLMENT CHARTER","Male",1393
"2017-2018",13,"HAYS COUNTY","TEXAS PREPARATORY SCHOOL",105802,"OPEN ENROLLMENT CHARTER","Female",133
"2017-2018",13,"HAYS COUNTY","TEXAS PREPARATORY SCHOOL",105802,"OPEN ENROLLMENT CHARTER","Male",115
"2017-2018",11,"TARRANT COUNTY","TEXAS SCHOOL OF THE ARTS",220814,"OPEN ENROLLMENT CHARTER","Female",255
"2017-2018",11,"TARRANT COUNTY","TEXAS SCHOOL OF THE ARTS",220814,"OPEN ENROLLMENT CHARTER","Male",90
"2017-2018",06,"MONTGOMERY COUNTY","TEXAS SERENITY ACADEMY",170801,"OPEN ENROLLMENT CHARTER","Female",233
"2017-2018",06,"MONTGOMERY COUNTY","TEXAS SERENITY ACADEMY",170801,"OPEN ENROLLMENT CHARTER","Male",270
"2017-2018",16,"SHERMAN COUNTY","TEXHOMA ISD",211901,"TRADITIONAL ISD/CSD","Female",85
"2017-2018",16,"SHERMAN COUNTY","TEXHOMA ISD",211901,"TRADITIONAL ISD/CSD","Male",107
"2017-2018",16,"DALLAM COUNTY","TEXLINE ISD",056902,"TRADITIONAL ISD/CSD","Female",98
"2017-2018",16,"DALLAM COUNTY","TEXLINE ISD",056902,"TRADITIONAL ISD/CSD","Male",81
"2017-2018",13,"TRAVIS COUNTY","THE EXCEL CENTER",227828,"OPEN ENROLLMENT CHARTER","Female",189
"2017-2018",13,"TRAVIS COUNTY","THE EXCEL CENTER",227828,"OPEN ENROLLMENT CHARTER","Male",161
"2017-2018",13,"TRAVIS COUNTY","THE EXCEL CENTER (FOR ADULTS)",227827,"OPEN ENROLLMENT CHARTER","Female",157
"2017-2018",13,"TRAVIS COUNTY","THE EXCEL CENTER (FOR ADULTS)",227827,"OPEN ENROLLMENT CHARTER","Male",39
"2017-2018",04,"HARRIS COUNTY","THE LAWSON ACADEMY",101864,"OPEN ENROLLMENT CHARTER","Female",126
"2017-2018",04,"HARRIS COUNTY","THE LAWSON ACADEMY",101864,"OPEN ENROLLMENT CHARTER","Male",107
"2017-2018",04,"HARRIS COUNTY","THE PRO-VISION ACADEMY",101868,"OPEN ENROLLMENT CHARTER","Female",139
"2017-2018",04,"HARRIS COUNTY","THE PRO-VISION ACADEMY",101868,"OPEN ENROLLMENT CHARTER","Male",264
"2017-2018",04,"HARRIS COUNTY","THE RHODES SCHOOL",101861,"OPEN ENROLLMENT CHARTER","Female",619
"2017-2018",04,"HARRIS COUNTY","THE RHODES SCHOOL",101861,"OPEN ENROLLMENT CHARTER","Male",558
"2017-2018",04,"HARRIS COUNTY","THE VARNETT PUBLIC SCHOOL",101814,"OPEN ENROLLMENT CHARTER","Female",724
"2017-2018",04,"HARRIS COUNTY","THE VARNETT PUBLIC SCHOOL",101814,"OPEN ENROLLMENT CHARTER","Male",750
"2017-2018",13,"MILAM COUNTY","THORNDALE ISD",166905,"TRADITIONAL ISD/CSD","Female",272
"2017-2018",13,"MILAM COUNTY","THORNDALE ISD",166905,"TRADITIONAL ISD/CSD","Male",295
"2017-2018",13,"WILLIAMSON COUNTY","THRALL ISD",246912,"TRADITIONAL ISD/CSD","Female",342
"2017-2018",13,"WILLIAMSON COUNTY","THRALL ISD",246912,"TRADITIONAL ISD/CSD","Male",355
"2017-2018",02,"LIVE OAK COUNTY","THREE RIVERS ISD",149902,"TRADITIONAL ISD/CSD","Female",334
"2017-2018",02,"LIVE OAK COUNTY","THREE RIVERS ISD",149902,"TRADITIONAL ISD/CSD","Male",344
"2017-2018",11,"ERATH COUNTY","THREE WAY ISD",072901,"TRADITIONAL ISD/CSD","Female",63
"2017-2018",11,"ERATH COUNTY","THREE WAY ISD",072901,"TRADITIONAL ISD/CSD","Male",79
"2017-2018",09,"THROCKMORTON COUNTY","THROCKMORTON ISD",224901,"TRADITIONAL ISD/CSD","Female",72
"2017-2018",09,"THROCKMORTON COUNTY","THROCKMORTON ISD",224901,"TRADITIONAL ISD/CSD","Male",66
"2017-2018",03,"MATAGORDA COUNTY","TIDEHAVEN ISD",158902,"TRADITIONAL ISD/CSD","Female",459
"2017-2018",03,"MATAGORDA COUNTY","TIDEHAVEN ISD",158902,"TRADITIONAL ISD/CSD","Male",479
"2017-2018",07,"SHELBY COUNTY","TIMPSON ISD",210905,"TRADITIONAL ISD/CSD","Female",304
"2017-2018",07,"SHELBY COUNTY","TIMPSON ISD",210905,"TRADITIONAL ISD/CSD","Male",323
"2017-2018",10,"GRAYSON COUNTY","TIOGA ISD",091907,"TRADITIONAL ISD/CSD","Female",316
"2017-2018",10,"GRAYSON COUNTY","TIOGA ISD",091907,"TRADITIONAL ISD/CSD","Male",287
"2017-2018",11,"HOOD COUNTY","TOLAR ISD",111903,"TRADITIONAL ISD/CSD","Female",396
"2017-2018",11,"HOOD COUNTY","TOLAR ISD",111903,"TRADITIONAL ISD/CSD","Male",391
"2017-2018",10,"GRAYSON COUNTY","TOM BEAN ISD",091918,"TRADITIONAL ISD/CSD","Female",335
"2017-2018",10,"GRAYSON COUNTY","TOM BEAN ISD",091918,"TRADITIONAL ISD/CSD","Male",332
"2017-2018",04,"HARRIS COUNTY","TOMBALL ISD",101921,"TRADITIONAL ISD/CSD","Female",7897
"2017-2018",04,"HARRIS COUNTY","TOMBALL ISD",101921,"TRADITIONAL ISD/CSD","Male",8036
"2017-2018",19,"EL PASO COUNTY","TORNILLO ISD",071908,"TRADITIONAL ISD/CSD","Female",580
"2017-2018",19,"EL PASO COUNTY","TORNILLO ISD",071908,"TRADITIONAL ISD/CSD","Male",534
"2017-2018",11,"TARRANT COUNTY","TREETOPS SCHOOL INTERNATIONAL",220801,"OPEN ENROLLMENT CHARTER","Female",191
"2017-2018",11,"TARRANT COUNTY","TREETOPS SCHOOL INTERNATIONAL",220801,"OPEN ENROLLMENT CHARTER","Male",190
"2017-2018",14,"TAYLOR COUNTY","TRENT ISD",221905,"TRADITIONAL ISD/CSD","Female",82
"2017-2018",14,"TAYLOR COUNTY","TRENT ISD",221905,"TRADITIONAL ISD/CSD","Male",83
"2017-2018",10,"FANNIN COUNTY","TRENTON ISD",074912,"TRADITIONAL ISD/CSD","Female",253
"2017-2018",10,"FANNIN COUNTY","TRENTON ISD",074912,"TRADITIONAL ISD/CSD","Male",315
"2017-2018",07,"HENDERSON COUNTY","TRINIDAD ISD",107907,"TRADITIONAL ISD/CSD","Female",77
"2017-2018",07,"HENDERSON COUNTY","TRINIDAD ISD",107907,"TRADITIONAL ISD/CSD","Male",97
"2017-2018",10,"DALLAS COUNTY","TRINITY BASIN PREPARATORY",057813,"OPEN ENROLLMENT CHARTER","Female",1618
"2017-2018",10,"DALLAS COUNTY","TRINITY BASIN PREPARATORY",057813,"OPEN ENROLLMENT CHARTER","Male",1534
"2017-2018",20,"COMAL COUNTY","TRINITY CHARTER SCHOOL",046802,"OPEN ENROLLMENT CHARTER","Female",152
"2017-2018",20,"COMAL COUNTY","TRINITY CHARTER SCHOOL",046802,"OPEN ENROLLMENT CHARTER","Male",351
"2017-2018",10,"DALLAS COUNTY","TRINITY ENVIRONMENTAL ACADEMY",057849,"OPEN ENROLLMENT CHARTER","Female",171
"2017-2018",10,"DALLAS COUNTY","TRINITY ENVIRONMENTAL ACADEMY",057849,"OPEN ENROLLMENT CHARTER","Male",147
"2017-2018",06,"TRINITY COUNTY","TRINITY ISD",228903,"TRADITIONAL ISD/CSD","Female",625
"2017-2018",06,"TRINITY COUNTY","TRINITY ISD",228903,"TRADITIONAL ISD/CSD","Male",613
"2017-2018",11,"DENTON COUNTY","TRIVIUM ACADEMY",061805,"OPEN ENROLLMENT CHARTER","Female",261
"2017-2018",11,"DENTON COUNTY","TRIVIUM ACADEMY",061805,"OPEN ENROLLMENT CHARTER","Male",261
"2017-2018",07,"SMITH COUNTY","TROUP ISD",212904,"TRADITIONAL ISD/CSD","Female",523
"2017-2018",07,"SMITH COUNTY","TROUP ISD",212904,"TRADITIONAL ISD/CSD","Male",558
"2017-2018",12,"BELL COUNTY","TROY ISD",014910,"TRADITIONAL ISD/CSD","Female",722
"2017-2018",12,"BELL COUNTY","TROY ISD",014910,"TRADITIONAL ISD/CSD","Male",812
"2017-2018",16,"SWISHER COUNTY","TULIA ISD",219903,"TRADITIONAL ISD/CSD","Female",536
"2017-2018",16,"SWISHER COUNTY","TULIA ISD",219903,"TRADITIONAL ISD/CSD","Male",563
"2017-2018",02,"NUECES COUNTY","TULOSO-MIDWAY ISD",178912,"TRADITIONAL ISD/CSD","Female",1955
"2017-2018",02,"NUECES COUNTY","TULOSO-MIDWAY ISD",178912,"TRADITIONAL ISD/CSD","Male",1933
"2017-2018",16,"HALL COUNTY","TURKEY-QUITAQUE ISD",096905,"TRADITIONAL ISD/CSD","Female",93
"2017-2018",16,"HALL COUNTY","TURKEY-QUITAQUE ISD",096905,"TRADITIONAL ISD/CSD","Male",108
"2017-2018",04,"HARRIS COUNTY","TWO DIMENSIONS PREPARATORY ACADEMY",101840,"OPEN ENROLLMENT CHARTER","Female",302
"2017-2018",04,"HARRIS COUNTY","TWO DIMENSIONS PREPARATORY ACADEMY",101840,"OPEN ENROLLMENT CHARTER","Male",234
"2017-2018",07,"SMITH COUNTY","TYLER ISD",212905,"TRADITIONAL ISD/CSD","Female",8725
"2017-2018",07,"SMITH COUNTY","TYLER ISD",212905,"TRADITIONAL ISD/CSD","Male",9278
"2017-2018",10,"DALLAS COUNTY","UME PREPARATORY ACADEMY",057845,"OPEN ENROLLMENT CHARTER","Female",402
"2017-2018",10,"DALLAS COUNTY","UME PREPARATORY ACADEMY",057845,"OPEN ENROLLMENT CHARTER","Male",388
"2017-2018",07,"UPSHUR COUNTY","UNION GROVE ISD",230908,"TRADITIONAL ISD/CSD","Female",365
"2017-2018",07,"UPSHUR COUNTY","UNION GROVE ISD",230908,"TRADITIONAL ISD/CSD","Male",375
"2017-2018",07,"UPSHUR COUNTY","UNION HILL ISD",230904,"TRADITIONAL ISD/CSD","Female",182
"2017-2018",07,"UPSHUR COUNTY","UNION HILL ISD",230904,"TRADITIONAL ISD/CSD","Male",194
"2017-2018",01,"WEBB COUNTY","UNITED ISD",240903,"TRADITIONAL ISD/CSD","Female",20959
"2017-2018",01,"WEBB COUNTY","UNITED ISD",240903,"TRADITIONAL ISD/CSD","Male",22349
"2017-2018",10,"DALLAS COUNTY","UNIVERSAL ACADEMY",057808,"OPEN ENROLLMENT CHARTER","Female",1131
"2017-2018",10,"DALLAS COUNTY","UNIVERSAL ACADEMY",057808,"OPEN ENROLLMENT CHARTER","Male",1032
"2017-2018",04,"HARRIS COUNTY","UNIVERSITY OF HOUSTON CHARTER SCHO",101807,"OPEN ENROLLMENT CHARTER","Female",57
"2017-2018",04,"HARRIS COUNTY","UNIVERSITY OF HOUSTON CHARTER SCHO",101807,"OPEN ENROLLMENT CHARTER","Male",70
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS ELEMENTARY CHA",227819,"OPEN ENROLLMENT CHARTER","Female",142
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS ELEMENTARY CHA",227819,"OPEN ENROLLMENT CHARTER","Male",153
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"OPEN ENROLLMENT CHARTER","Female",308
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"OPEN ENROLLMENT CHARTER","Male",366
"2017-2018",10,"DALLAS COUNTY","UPLIFT EDUCATION",057803,"OPEN ENROLLMENT CHARTER","Female",8674
"2017-2018",10,"DALLAS COUNTY","UPLIFT EDUCATION",057803,"OPEN ENROLLMENT CHARTER","Male",8617
"2017-2018",07,"SMITH COUNTY","UT TYLER INNOVATION ACADEMY",212804,"OPEN ENROLLMENT CHARTER","Female",324
"2017-2018",07,"SMITH COUNTY","UT TYLER INNOVATION ACADEMY",212804,"OPEN ENROLLMENT CHARTER","Male",376
"2017-2018",20,"UVALDE COUNTY","UTOPIA ISD",232904,"TRADITIONAL ISD/CSD","Female",114
"2017-2018",20,"UVALDE COUNTY","UTOPIA ISD",232904,"TRADITIONAL ISD/CSD","Male",124
"2017-2018",18,"ECTOR COUNTY","UTPB STEM ACADEMY",068803,"OPEN ENROLLMENT CHARTER","Female",318
"2017-2018",18,"ECTOR COUNTY","UTPB STEM ACADEMY",068803,"OPEN ENROLLMENT CHARTER","Male",336
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Female",2192
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Male",2290
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Female",19
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Male",14
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Female",326
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Male",319
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Female",2193
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Female",403
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Male",2287
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Male",405
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Female",780
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Male",818
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Female",1185
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Male",1239
"2017-2018",03,"MATAGORDA COUNTY","VAN VLECK ISD",158906,"TRADITIONAL ISD/CSD","Female",514
"2017-2018",03,"MATAGORDA COUNTY","VAN VLECK ISD",158906,"TRADITIONAL ISD/CSD","Male",542
"2017-2018",01,"HIDALGO COUNTY","VANGUARD ACADEMY",108808,"OPEN ENROLLMENT CHARTER","Female",1729
"2017-2018",01,"HIDALGO COUNTY","VANGUARD ACADEMY",108808,"OPEN ENROLLMENT CHARTER","Male",1554
"2017-2018",16,"OLDHAM COUNTY","VEGA ISD",180902,"TRADITIONAL ISD/CSD","Female",175
"2017-2018",16,"OLDHAM COUNTY","VEGA ISD",180902,"TRADITIONAL ISD/CSD","Male",194
"2017-2018",11,"JOHNSON COUNTY","VENUS ISD",126908,"TRADITIONAL ISD/CSD","Female",981
"2017-2018",11,"JOHNSON COUNTY","VENUS ISD",126908,"TRADITIONAL ISD/CSD","Male",1157
"2017-2018",15,"TOM GREEN COUNTY","VERIBEST ISD",226908,"TRADITIONAL ISD/CSD","Female",137
"2017-2018",15,"TOM GREEN COUNTY","VERIBEST ISD",226908,"TRADITIONAL ISD/CSD","Male",132
"2017-2018",09,"WILBARGER COUNTY","VERNON ISD",244903,"TRADITIONAL ISD/CSD","Female",989
"2017-2018",09,"WILBARGER COUNTY","VERNON ISD",244903,"TRADITIONAL ISD/CSD","Male",1011
"2017-2018",03,"VICTORIA COUNTY","VICTORIA ISD",235902,"TRADITIONAL ISD/CSD","Female",6932
