"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Gender Name","Enrollment by Gender"
"2015-2016",13,"FAYETTE COUNTY","SCHULENBURG ISD",075903,"SCHULENBURG SECONDARY",075903001,"Female",182
"2015-2016",13,"FAYETTE COUNTY","SCHULENBURG ISD",075903,"SCHULENBURG SECONDARY",075903001,"Male",186
"2015-2016",04,"HARRIS COUNTY","KLEIN ISD",101915,"SCHULTZ EL",101915119,"Female",451
"2015-2016",04,"HARRIS COUNTY","KLEIN ISD",101915,"SCHULTZ EL",101915119,"Male",511
"2015-2016",04,"WALLER COUNTY","WALLER ISD",237904,"SCHULTZ J H",237904043,"Female",357
"2015-2016",04,"WALLER COUNTY","WALLER ISD",237904,"SCHULTZ J H",237904043,"Male",370
"2015-2016",10,"DALLAS COUNTY","IRVING ISD",057912,"SCHULZE EL",057912114,"Female",350
"2015-2016",10,"DALLAS COUNTY","IRVING ISD",057912,"SCHULZE EL",057912114,"Male",368
"2015-2016",19,"EL PASO COUNTY","EL PASO ISD",071902,"SCHUSTER EL",071902140,"Female",127
"2015-2016",19,"EL PASO COUNTY","EL PASO ISD",071902,"SCHUSTER EL",071902140,"Male",142
"2015-2016",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"SCI-TECH PREPARATORY",227803001,"Female",223
"2015-2016",13,"TRAVIS COUNTY","WAYSIDE SCHOOLS",227803,"SCI-TECH PREPARATORY",227803001,"Male",208
"2015-2016",13,"HAYS COUNTY","HAYS CISD",105906,"SCIENCE HALL EL",105906112,"Female",348
"2015-2016",13,"HAYS COUNTY","HAYS CISD",105906,"SCIENCE HALL EL",105906112,"Male",355
"2015-2016",20,"BEXAR COUNTY","NORTHSIDE ISD",015915,"SCOBEE EL",015915143,"Female",298
"2015-2016",20,"BEXAR COUNTY","NORTHSIDE ISD",015915,"SCOBEE EL",015915143,"Male",288
"2015-2016",10,"COLLIN COUNTY","FRISCO ISD",043905,"SCOGGINS MIDDLE",043905050,"Female",462
"2015-2016",10,"COLLIN COUNTY","FRISCO ISD",043905,"SCOGGINS MIDDLE",043905050,"Male",470
"2015-2016",09,"WICHITA COUNTY","WICHITA FALLS ISD",243905,"SCOTLAND PARK EL",243905128,"Female",240
"2015-2016",09,"WICHITA COUNTY","WICHITA FALLS ISD",243905,"SCOTLAND PARK EL",243905128,"Male",291
"2015-2016",19,"EL PASO COUNTY","YSLETA ISD",071905,"SCOTSDALE EL",071905117,"Female",413
"2015-2016",19,"EL PASO COUNTY","YSLETA ISD",071905,"SCOTSDALE EL",071905117,"Male",453
"2015-2016",12,"BELL COUNTY","TEMPLE ISD",014909,"SCOTT & WHITE HOSPITAL",014909198,"Female",-9999999
"2015-2016",12,"BELL COUNTY","TEMPLE ISD",014909,"SCOTT & WHITE HOSPITAL",014909198,"Male",-9999999
"2015-2016",04,"GALVESTON COUNTY","GALVESTON ISD",084902,"SCOTT COLLEGIATE ACADEMY",084902006,"Female",278
"2015-2016",04,"GALVESTON COUNTY","GALVESTON ISD",084902,"SCOTT COLLEGIATE ACADEMY",084902006,"Male",270
"2015-2016",10,"COLLIN COUNTY","FRISCO ISD",043905,"SCOTT EL",043905137,"Female",293
"2015-2016",12,"BELL COUNTY","TEMPLE ISD",014909,"SCOTT EL",014909110,"Female",276
"2015-2016",10,"COLLIN COUNTY","FRISCO ISD",043905,"SCOTT EL",043905137,"Male",337
"2015-2016",12,"BELL COUNTY","TEMPLE ISD",014909,"SCOTT EL",014909110,"Male",230
"2015-2016",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"SCOTT JOHNSON EL",236902104,"Female",336
"2015-2016",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"SCOTT JOHNSON EL",236902104,"Male",355
"2015-2016",10,"COLLIN COUNTY","MCKINNEY ISD",043907,"SCOTT MORGAN JOHNSON MIDDLE",043907044,"Female",453
"2015-2016",10,"COLLIN COUNTY","MCKINNEY ISD",043907,"SCOTT MORGAN JOHNSON MIDDLE",043907044,"Male",470
"2015-2016",04,"HARRIS COUNTY","HOUSTON ISD",101912,"SCROGGINS EL",101912269,"Female",314
"2015-2016",04,"HARRIS COUNTY","HOUSTON ISD",101912,"SCROGGINS EL",101912269,"Male",298
"2015-2016",13,"HAYS COUNTY","WIMBERLEY ISD",105905,"SCUDDER PRI",105905102,"Female",170
"2015-2016",13,"HAYS COUNTY","WIMBERLEY ISD",105905,"SCUDDER PRI",105905102,"Male",167
"2015-2016",10,"KAUFMAN COUNTY","SCURRY-ROSSER ISD",129910,"SCURRY-ROSSER EL",129910101,"Female",138
"2015-2016",10,"KAUFMAN COUNTY","SCURRY-ROSSER ISD",129910,"SCURRY-ROSSER EL",129910101,"Male",156
"2015-2016",10,"KAUFMAN COUNTY","SCURRY-ROSSER ISD",129910,"SCURRY-ROSSER H S",129910001,"Female",163
"2015-2016",10,"KAUFMAN COUNTY","SCURRY-ROSSER ISD",129910,"SCURRY-ROSSER H S",129910001,"Male",182
"2015-2016",10,"KAUFMAN COUNTY","SCURRY-ROSSER ISD",129910,"SCURRY-ROSSER MIDDLE",129910041,"Female",189
"2015-2016",10,"KAUFMAN COUNTY","SCURRY-ROSSER ISD",129910,"SCURRY-ROSSER MIDDLE",129910041,"Male",184
"2015-2016",10,"DALLAS COUNTY","MESQUITE ISD",057914,"SEABOURN EL",057914114,"Female",233
"2015-2016",10,"DALLAS COUNTY","MESQUITE ISD",057914,"SEABOURN EL",057914114,"Male",300
"2015-2016",04,"GALVESTON COUNTY","CLEAR CREEK ISD",084910,"SEABROOK INT",084910042,"Female",521
"2015-2016",04,"GALVESTON COUNTY","CLEAR CREEK ISD",084910,"SEABROOK INT",084910042,"Male",506
"2015-2016",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"SEADRIFT SCHOOL",029901107,"Female",135
"2015-2016",03,"CALHOUN COUNTY","CALHOUN COUNTY ISD",029901,"SEADRIFT SCHOOL",029901107,"Male",149
"2015-2016",10,"DALLAS COUNTY","DALLAS ISD",057905,"SEAGOVILLE EL",057905208,"Female",332
"2015-2016",10,"DALLAS COUNTY","DALLAS ISD",057905,"SEAGOVILLE EL",057905208,"Male",353
"2015-2016",10,"DALLAS COUNTY","DALLAS ISD",057905,"SEAGOVILLE H S",057905015,"Female",658
"2015-2016",10,"DALLAS COUNTY","DALLAS ISD",057905,"SEAGOVILLE H S",057905015,"Male",697
"2015-2016",10,"DALLAS COUNTY","DALLAS ISD",057905,"SEAGOVILLE MIDDLE",057905069,"Female",562
"2015-2016",10,"DALLAS COUNTY","DALLAS ISD",057905,"SEAGOVILLE MIDDLE",057905069,"Male",631
"2015-2016",10,"DALLAS COUNTY","DALLAS ISD",057905,"SEAGOVILLE NORTH EL",057905244,"Female",352
"2015-2016",10,"DALLAS COUNTY","DALLAS ISD",057905,"SEAGOVILLE NORTH EL",057905244,"Male",390
"2015-2016",17,"GAINES COUNTY","SEAGRAVES ISD",083901,"SEAGRAVES SCHOOLS",083901001,"Female",299
"2015-2016",17,"GAINES COUNTY","SEAGRAVES ISD",083901,"SEAGRAVES SCHOOLS",083901001,"Male",316
"2015-2016",02,"NUECES COUNTY","ROBSTOWN ISD",178909,"SEALE J H",178909041,"Female",257
"2015-2016",02,"NUECES COUNTY","ROBSTOWN ISD",178909,"SEALE J H",178909041,"Male",288
"2015-2016",06,"AUSTIN COUNTY","SEALY ISD",008902,"SEALY H S",008902001,"Female",416
"2015-2016",06,"AUSTIN COUNTY","SEALY ISD",008902,"SEALY H S",008902001,"Male",444
"2015-2016",06,"AUSTIN COUNTY","SEALY ISD",008902,"SEALY J H",008902041,"Female",310
"2015-2016",06,"AUSTIN COUNTY","SEALY ISD",008902,"SEALY J H",008902041,"Male",328
"2015-2016",02,"NUECES COUNTY","SEASHORE CHARTER SCHOOLS",178808,"SEASHORE LEARNING CENTER",178808101,"Female",120
"2015-2016",02,"NUECES COUNTY","SEASHORE CHARTER SCHOOLS",178808,"SEASHORE LEARNING CENTER",178808101,"Male",134
"2015-2016",02,"NUECES COUNTY","SEASHORE CHARTER SCHOOLS",178808,"SEASHORE MIDDLE ACAD",178808041,"Female",114
"2015-2016",02,"NUECES COUNTY","SEASHORE CHARTER SCHOOLS",178808,"SEASHORE MIDDLE ACAD",178808041,"Male",108
"2015-2016",20,"MAVERICK COUNTY","EAGLE PASS ISD",159901,"SECO MINES ELEMENTARY",159901113,"Female",166
"2015-2016",20,"MAVERICK COUNTY","EAGLE PASS ISD",159901,"SECO MINES ELEMENTARY",159901113,"Male",193
"2015-2016",01,"CAMERON COUNTY","HARLINGEN CISD",031903,"SECONDARY ALTER CTR",031903118,"Female",27
"2015-2016",01,"CAMERON COUNTY","HARLINGEN CISD",031903,"SECONDARY ALTER CTR",031903118,"Male",57
"2015-2016",13,"COMAL COUNTY","NEW BRAUNFELS ISD",046901,"SEELE EL",046901104,"Female",206
"2015-2016",13,"COMAL COUNTY","NEW BRAUNFELS ISD",046901,"SEELE EL",046901104,"Male",206
"2015-2016",01,"HIDALGO COUNTY","MCALLEN ISD",108906,"SEGUIN EL",108906116,"Female",272
"2015-2016",04,"HARRIS COUNTY","HOUSTON ISD",101912,"SEGUIN EL",101912373,"Female",317
"2015-2016",11,"PARKER COUNTY","WEATHERFORD ISD",184903,"SEGUIN EL",184903109,"Female",275
"2015-2016",01,"HIDALGO COUNTY","MCALLEN ISD",108906,"SEGUIN EL",108906116,"Male",280
"2015-2016",04,"HARRIS COUNTY","HOUSTON ISD",101912,"SEGUIN EL",101912373,"Male",328
"2015-2016",11,"PARKER COUNTY","WEATHERFORD ISD",184903,"SEGUIN EL",184903109,"Male",287
"2015-2016",11,"TARRANT COUNTY","ARLINGTON ISD",220901,"SEGUIN H S",220901009,"Female",790
"2015-2016",13,"GUADALUPE COUNTY","SEGUIN ISD",094901,"SEGUIN H S",094901001,"Female",970
"2015-2016",11,"TARRANT COUNTY","ARLINGTON ISD",220901,"SEGUIN H S",220901009,"Male",855
"2015-2016",13,"GUADALUPE COUNTY","SEGUIN ISD",094901,"SEGUIN H S",094901001,"Male",931
"2015-2016",20,"BEXAR COUNTY","SAN ANTONIO ISD",015907,"SEIDEL LEARNING CENTER",015907186,"Female",5
"2015-2016",20,"BEXAR COUNTY","SAN ANTONIO ISD",015907,"SEIDEL LEARNING CENTER",015907186,"Male",5
"2015-2016",10,"DALLAS COUNTY","GARLAND ISD",057909,"SELLERS MIDDLE",057909048,"Female",382
"2015-2016",10,"DALLAS COUNTY","GARLAND ISD",057909,"SELLERS MIDDLE",057909048,"Male",433
"2015-2016",06,"AUSTIN COUNTY","SEALY ISD",008902,"SELMAN EL",008902102,"Female",493
"2015-2016",06,"AUSTIN COUNTY","SEALY ISD",008902,"SELMAN EL",008902102,"Male",500
"2015-2016",06,"AUSTIN COUNTY","SEALY ISD",008902,"SELMAN INT",008902103,"Female",160
"2015-2016",06,"AUSTIN COUNTY","SEALY ISD",008902,"SELMAN INT",008902103,"Male",211
"2015-2016",10,"COLLIN COUNTY","FRISCO ISD",043905,"SEM EL",043905122,"Female",329
"2015-2016",10,"COLLIN COUNTY","FRISCO ISD",043905,"SEM EL",043905122,"Male",377
"2015-2016",11,"TARRANT COUNTY","FORT WORTH ISD",220905,"SEMINARY HILLS PARK EL",220905226,"Female",201
"2015-2016",11,"TARRANT COUNTY","FORT WORTH ISD",220905,"SEMINARY HILLS PARK EL",220905226,"Male",213
"2015-2016",17,"GAINES COUNTY","SEMINOLE ISD",083903,"SEMINOLE EL",083903101,"Female",224
"2015-2016",17,"GAINES COUNTY","SEMINOLE ISD",083903,"SEMINOLE EL",083903101,"Male",225
"2015-2016",17,"GAINES COUNTY","SEMINOLE ISD",083903,"SEMINOLE H S",083903001,"Female",371
"2015-2016",17,"GAINES COUNTY","SEMINOLE ISD",083903,"SEMINOLE H S",083903001,"Male",317
"2015-2016",17,"GAINES COUNTY","SEMINOLE ISD",083903,"SEMINOLE J H",083903041,"Female",297
"2015-2016",17,"GAINES COUNTY","SEMINOLE ISD",083903,"SEMINOLE J H",083903041,"Male",354
"2015-2016",17,"GAINES COUNTY","SEMINOLE ISD",083903,"SEMINOLE PRI",083903102,"Female",207
"2015-2016",17,"GAINES COUNTY","SEMINOLE ISD",083903,"SEMINOLE PRI",083903102,"Male",255
"2015-2016",17,"GAINES COUNTY","SEMINOLE ISD",083903,"SEMINOLE SUCCESS CTR",083903002,"Female",14
"2015-2016",17,"GAINES COUNTY","SEMINOLE ISD",083903,"SEMINOLE SUCCESS CTR",083903002,"Male",18
"2015-2016",11,"DENTON COUNTY","NORTHWEST ISD",061911,"SENDERA RANCH EL",061911115,"Female",287
"2015-2016",11,"DENTON COUNTY","NORTHWEST ISD",061911,"SENDERA RANCH EL",061911115,"Male",299
"2015-2016",04,"HARRIS COUNTY","SER-NINOS CHARTER SCHOOL",101802,"SER-NINOS CHARTER EL",101802101,"Female",292
"2015-2016",04,"HARRIS COUNTY","SER-NINOS CHARTER SCHOOL",101802,"SER-NINOS CHARTER EL",101802101,"Male",312
"2015-2016",04,"HARRIS COUNTY","SER-NINOS CHARTER SCHOOL",101802,"SER-NINOS CHARTER EL II",101802102,"Female",140
"2015-2016",04,"HARRIS COUNTY","SER-NINOS CHARTER SCHOOL",101802,"SER-NINOS CHARTER EL II",101802102,"Male",155
"2015-2016",04,"HARRIS COUNTY","SER-NINOS CHARTER SCHOOL",101802,"SER-NINOS CHARTER MIDDLE",101802041,"Female",97
"2015-2016",04,"HARRIS COUNTY","SER-NINOS CHARTER SCHOOL",101802,"SER-NINOS CHARTER MIDDLE",101802041,"Male",91
"2015-2016",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"SERENE HILLS EL",227913105,"Female",395
"2015-2016",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"SERENE HILLS EL",227913105,"Male",374
"2015-2016",10,"COLLIN COUNTY","MCKINNEY ISD",043907,"SERENITY HIGH",043907005,"Female",-9999999
"2015-2016",10,"COLLIN COUNTY","MCKINNEY ISD",043907,"SERENITY HIGH",043907005,"Male",-9999999
"2015-2016",20,"BEXAR COUNTY","NORTH EAST ISD",015910,"SERNA EL",015910113,"Female",242
"2015-2016",20,"BEXAR COUNTY","NORTH EAST ISD",015910,"SERNA EL",015910113,"Male",283
"2015-2016",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"SETTLEMENT HOME",227806005,"Female",35
"2015-2016",04,"FORT BEND COUNTY","FORT BEND ISD",079907,"SETTLERS WAY EL",079907120,"Female",418
"2015-2016",04,"FORT BEND COUNTY","FORT BEND ISD",079907,"SETTLERS WAY EL",079907120,"Male",412
"2015-2016",11,"DENTON COUNTY","NORTHWEST ISD",061911,"SEVEN HILLS EL",061911108,"Female",267
"2015-2016",11,"DENTON COUNTY","NORTHWEST ISD",061911,"SEVEN HILLS EL",061911108,"Male",266
"2015-2016",04,"HARRIS COUNTY","KATY ISD",101914,"SEVEN LAKES H S",101914010,"Female",1566
"2015-2016",04,"HARRIS COUNTY","KATY ISD",101914,"SEVEN LAKES H S",101914010,"Male",1663
"2015-2016",04,"HARRIS COUNTY","KATY ISD",101914,"SEVEN LAKES J H",101914053,"Female",971
"2015-2016",04,"HARRIS COUNTY","KATY ISD",101914,"SEVEN LAKES J H",101914053,"Male",1024
"2015-2016",09,"BAYLOR COUNTY","SEYMOUR ISD",012901,"SEYMOUR EL",012901101,"Female",107
"2015-2016",09,"BAYLOR COUNTY","SEYMOUR ISD",012901,"SEYMOUR EL",012901101,"Male",136
"2015-2016",09,"BAYLOR COUNTY","SEYMOUR ISD",012901,"SEYMOUR H S",012901001,"Female",85
"2015-2016",09,"BAYLOR COUNTY","SEYMOUR ISD",012901,"SEYMOUR H S",012901001,"Male",82
"2015-2016",09,"BAYLOR COUNTY","SEYMOUR ISD",012901,"SEYMOUR MIDDLE",012901042,"Female",81
"2015-2016",09,"BAYLOR COUNTY","SEYMOUR ISD",012901,"SEYMOUR MIDDLE",012901042,"Male",105
"2015-2016",01,"HIDALGO COUNTY","PHARR-SAN JUAN-ALAMO ISD",108909,"SGT LEONEL TREVINO EL",108909129,"Female",282
"2015-2016",01,"HIDALGO COUNTY","PHARR-SAN JUAN-ALAMO ISD",108909,"SGT LEONEL TREVINO EL",108909129,"Male",321
"2015-2016",01,"HIDALGO COUNTY","MERCEDES ISD",108907,"SGT MANUEL CHACON MIDDLE",108907041,"Female",419
"2015-2016",01,"HIDALGO COUNTY","MERCEDES ISD",108907,"SGT MANUEL CHACON MIDDLE",108907041,"Male",435
"2015-2016",19,"EL PASO COUNTY","SOCORRO ISD",071909,"SGT ROBERTO ITUARTE",071909127,"Female",447
"2015-2016",19,"EL PASO COUNTY","SOCORRO ISD",071909,"SGT ROBERTO ITUARTE",071909127,"Male",479
"2015-2016",01,"HIDALGO COUNTY","MERCEDES ISD",108907,"SGT WILLIAM G HARRELL MIDDLE",108907108,"Female",202
"2015-2016",01,"HIDALGO COUNTY","MERCEDES ISD",108907,"SGT WILLIAM G HARRELL MIDDLE",108907108,"Male",225
"2015-2016",10,"ELLIS COUNTY","WAXAHACHIE ISD",070912,"SHACKELFORD EL",070912107,"Female",265
"2015-2016",10,"ELLIS COUNTY","WAXAHACHIE ISD",070912,"SHACKELFORD EL",070912107,"Male",325
"2015-2016",11,"TARRANT COUNTY","ARLINGTON ISD",220901,"SHACKELFORD J H",220901048,"Female",346
"2015-2016",11,"TARRANT COUNTY","ARLINGTON ISD",220901,"SHACKELFORD J H",220901048,"Male",373
"2015-2016",04,"HARRIS COUNTY","HUMBLE ISD",101913,"SHADOW FOREST EL",101913116,"Female",279
"2015-2016",04,"HARRIS COUNTY","HUMBLE ISD",101913,"SHADOW FOREST EL",101913116,"Male",322
"2015-2016",04,"HARRIS COUNTY","SPRING BRANCH ISD",101920,"SHADOW OAKS EL",101920113,"Female",372
"2015-2016",04,"HARRIS COUNTY","SPRING BRANCH ISD",101920,"SHADOW OAKS EL",101920113,"Male",350
"2015-2016",11,"DENTON COUNTY","LEWISVILLE ISD",061902,"SHADOW RIDGE MIDDLE",061902058,"Female",320
"2015-2016",11,"DENTON COUNTY","LEWISVILLE ISD",061902,"SHADOW RIDGE MIDDLE",061902058,"Male",370
"2015-2016",04,"HARRIS COUNTY","HOUSTON ISD",101912,"SHADOWBRIAR EL",101912276,"Female",283
"2015-2016",04,"HARRIS COUNTY","HOUSTON ISD",101912,"SHADOWBRIAR EL",101912276,"Male",279
"2015-2016",13,"TRAVIS COUNTY","MANOR ISD",227907,"SHADOWGLEN EL",227907109,"Female",384
"2015-2016",13,"TRAVIS COUNTY","MANOR ISD",227907,"SHADOWGLEN EL",227907109,"Male",357
"2015-2016",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"SHADY BROOK EL",220916117,"Female",325
"2015-2016",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"SHADY BROOK EL",220916117,"Male",338
"2015-2016",11,"TARRANT COUNTY","KELLER ISD",220907,"SHADY GROVE EL",220907108,"Female",218
"2015-2016",11,"TARRANT COUNTY","KELLER ISD",220907,"SHADY GROVE EL",220907108,"Male",230
"2015-2016",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"SHADY OAKS EL",220916107,"Female",286
"2015-2016",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"SHADY OAKS EL",220916107,"Male",315
"2015-2016",11,"DENTON COUNTY","LAKE DALLAS ISD",061912,"SHADY SHORES EL",061912105,"Female",243
"2015-2016",11,"DENTON COUNTY","LAKE DALLAS ISD",061912,"SHADY SHORES EL",061912105,"Male",285
"2015-2016",04,"BRAZORIA COUNTY","PEARLAND ISD",020908,"SHADYCREST EL",020908103,"Female",279
"2015-2016",04,"BRAZORIA COUNTY","PEARLAND ISD",020908,"SHADYCREST EL",020908103,"Male",334
"2015-2016",04,"HARRIS COUNTY","HOUSTON ISD",101912,"SHADYDALE EL",101912479,"Female",456
"2015-2016",04,"HARRIS COUNTY","HOUSTON ISD",101912,"SHADYDALE EL",101912479,"Male",459
"2015-2016",17,"LUBBOCK COUNTY","SHALLOWATER ISD",152909,"SHALLOWATER EARLY COLLEGE H S/ WOO",152909004,"Female",-9999999
"2015-2016",17,"LUBBOCK COUNTY","SHALLOWATER ISD",152909,"SHALLOWATER EARLY COLLEGE H S/ WOO",152909004,"Male",-9999999
"2015-2016",17,"LUBBOCK COUNTY","SHALLOWATER ISD",152909,"SHALLOWATER EL",152909101,"Female",153
"2015-2016",17,"LUBBOCK COUNTY","SHALLOWATER ISD",152909,"SHALLOWATER EL",152909101,"Male",160
"2015-2016",17,"LUBBOCK COUNTY","SHALLOWATER ISD",152909,"SHALLOWATER H S",152909001,"Female",205
"2015-2016",17,"LUBBOCK COUNTY","SHALLOWATER ISD",152909,"SHALLOWATER H S",152909001,"Male",229
"2015-2016",17,"LUBBOCK COUNTY","SHALLOWATER ISD",152909,"SHALLOWATER INT",152909102,"Female",199
"2015-2016",17,"LUBBOCK COUNTY","SHALLOWATER ISD",152909,"SHALLOWATER INT",152909102,"Male",187
"2015-2016",17,"LUBBOCK COUNTY","SHALLOWATER ISD",152909,"SHALLOWATER MIDDLE",152909041,"Female",227
"2015-2016",17,"LUBBOCK COUNTY","SHALLOWATER ISD",152909,"SHALLOWATER MIDDLE",152909041,"Male",250
"2015-2016",16,"WHEELER COUNTY","SHAMROCK ISD",242902,"SHAMROCK EL",242902101,"Female",101
"2015-2016",16,"WHEELER COUNTY","SHAMROCK ISD",242902,"SHAMROCK EL",242902101,"Male",132
"2015-2016",16,"WHEELER COUNTY","SHAMROCK ISD",242902,"SHAMROCK H S",242902001,"Female",41
"2015-2016",16,"WHEELER COUNTY","SHAMROCK ISD",242902,"SHAMROCK H S",242902001,"Male",60
"2015-2016",16,"WHEELER COUNTY","SHAMROCK ISD",242902,"SHAMROCK MIDDLE",242902041,"Female",40
"2015-2016",16,"WHEELER COUNTY","SHAMROCK ISD",242902,"SHAMROCK MIDDLE",242902041,"Male",53
"2015-2016",10,"DALLAS COUNTY","MESQUITE ISD",057914,"SHANDS EL",057914111,"Female",490
"2015-2016",10,"DALLAS COUNTY","MESQUITE ISD",057914,"SHANDS EL",057914111,"Male",455
"2015-2016",11,"TARRANT COUNTY","BIRDVILLE ISD",220902,"SHANNON H S",220902012,"Female",81
"2015-2016",11,"TARRANT COUNTY","BIRDVILLE ISD",220902,"SHANNON H S",220902012,"Male",135
"2015-2016",07,"UPSHUR COUNTY","UNION HILL ISD",230904,"SHARON A RICHARDSON EL",230904101,"Female",89
"2015-2016",07,"UPSHUR COUNTY","UNION HILL ISD",230904,"SHARON A RICHARDSON EL",230904101,"Male",81
"2015-2016",20,"BEXAR COUNTY","SOUTHWEST ISD",015912,"SHARON CHRISTA MCAULIFFE MIDDLE",015912042,"Female",422
"2015-2016",20,"BEXAR COUNTY","SOUTHWEST ISD",015912,"SHARON CHRISTA MCAULIFFE MIDDLE",015912042,"Male",457
"2015-2016",10,"ROCKWALL COUNTY","ROCKWALL ISD",199901,"SHARON SHANNON EL",199901113,"Female",308
"2015-2016",10,"ROCKWALL COUNTY","ROCKWALL ISD",199901,"SHARON SHANNON EL",199901113,"Male",356
"2015-2016",01,"CAMERON COUNTY","BROWNSVILLE ISD",031901,"SHARP EL",031901111,"Female",262
"2015-2016",01,"CAMERON COUNTY","BROWNSVILLE ISD",031901,"SHARP EL",031901111,"Male",253
"2015-2016",04,"HARRIS COUNTY","HOUSTON ISD",101912,"SHARPSTOWN H S",101912023,"Female",737
"2015-2016",04,"HARRIS COUNTY","HOUSTON ISD",101912,"SHARPSTOWN H S",101912023,"Male",842
"2015-2016",04,"HARRIS COUNTY","HOUSTON ISD",101912,"SHARPSTOWN INTERNATIONAL SCHOOL",101912081,"Female",528
"2015-2016",04,"HARRIS COUNTY","HOUSTON ISD",101912,"SHARPSTOWN INTERNATIONAL SCHOOL",101912081,"Male",524
"2015-2016",01,"HIDALGO COUNTY","SHARYLAND ISD",108911,"SHARYLAND ADVANCED ACADEMIC ACADEM",108911008,"Female",138
"2015-2016",01,"HIDALGO COUNTY","SHARYLAND ISD",108911,"SHARYLAND ADVANCED ACADEMIC ACADEM",108911008,"Male",104
"2015-2016",01,"HIDALGO COUNTY","SHARYLAND ISD",108911,"SHARYLAND H S",108911001,"Female",746
"2015-2016",01,"HIDALGO COUNTY","SHARYLAND ISD",108911,"SHARYLAND H S",108911001,"Male",828
"2015-2016",01,"HIDALGO COUNTY","SHARYLAND ISD",108911,"SHARYLAND NORTH J H",108911042,"Female",437
"2015-2016",01,"HIDALGO COUNTY","SHARYLAND ISD",108911,"SHARYLAND NORTH J H",108911042,"Male",462
"2015-2016",01,"HIDALGO COUNTY","SHARYLAND ISD",108911,"SHARYLAND PIONEER H S",108911007,"Female",689
"2015-2016",01,"HIDALGO COUNTY","SHARYLAND ISD",108911,"SHARYLAND PIONEER H S",108911007,"Male",816
"2015-2016",10,"DALLAS COUNTY","MESQUITE ISD",057914,"SHAW EL",057914121,"Female",420
"2015-2016",10,"DALLAS COUNTY","MESQUITE ISD",057914,"SHAW EL",057914121,"Male",456
"2015-2016",02,"NUECES COUNTY","CORPUS CHRISTI ISD",178904,"SHAW SES",178904122,"Female",258
"2015-2016",02,"NUECES COUNTY","CORPUS CHRISTI ISD",178904,"SHAW SES",178904122,"Male",299
"2015-2016",10,"COLLIN COUNTY","FRISCO ISD",043905,"SHAWNEE TRAIL EL",043905110,"Female",260
"2015-2016",10,"COLLIN COUNTY","FRISCO ISD",043905,"SHAWNEE TRAIL EL",043905110,"Male",327
"2015-2016",04,"HARRIS COUNTY","HOUSTON ISD",101912,"SHEARN EL",101912239,"Female",314
"2015-2016",04,"HARRIS COUNTY","HOUSTON ISD",101912,"SHEARN EL",101912239,"Male",336
"2015-2016",10,"DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD",057903,"SHEFFIELD EL",057903125,"Female",436
"2015-2016",10,"DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD",057903,"SHEFFIELD EL",057903125,"Male",460
"2015-2016",20,"BEXAR COUNTY","SHEKINAH RADIANCE ACADEMY",015819,"SHEKINAH RADIANCE ACADEMY (DALLAS",015819107,"Female",35
"2015-2016",20,"BEXAR COUNTY","SHEKINAH RADIANCE ACADEMY",015819,"SHEKINAH RADIANCE ACADEMY (DALLAS",015819107,"Male",63
"2015-2016",20,"BEXAR COUNTY","SHEKINAH RADIANCE ACADEMY",015819,"SHEKINAH RADIANCE ACADEMY (GARLAND",015819108,"Female",49
"2015-2016",20,"BEXAR COUNTY","SHEKINAH RADIANCE ACADEMY",015819,"SHEKINAH RADIANCE ACADEMY (GARLAND",015819108,"Male",42
"2015-2016",20,"BEXAR COUNTY","SHEKINAH RADIANCE ACADEMY",015819,"SHEKINAH WALZEM",015819102,"Female",91
"2015-2016",20,"BEXAR COUNTY","SHEKINAH RADIANCE ACADEMY",015819,"SHEKINAH WALZEM",015819102,"Male",84
"2015-2016",07,"SHELBY COUNTY","SHELBYVILLE ISD",210903,"SHELBYVILLE SCHOOL",210903002,"Female",390
"2015-2016",07,"SHELBY COUNTY","SHELBYVILLE ISD",210903,"SHELBYVILLE SCHOOL",210903002,"Male",430
"2015-2016",04,"HARRIS COUNTY","SHELDON ISD",101924,"SHELDON EARLY CHILDHOOD ACADEMY",101924110,"Female",277
"2015-2016",04,"HARRIS COUNTY","SHELDON ISD",101924,"SHELDON EARLY CHILDHOOD ACADEMY",101924110,"Male",264
"2015-2016",04,"HARRIS COUNTY","SHELDON ISD",101924,"SHELDON EL",101924108,"Female",366
