"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Grade Group","Gender Name","Enrollment by Gender"
"2017-2018",01,"HIDALGO COUNTY","EDINBURG CISD",108904,"SOUTH MIDDLE",108904044,"MIDDLE SCHOOL","Male",726
"2017-2018",10,"DALLAS COUNTY","DALLAS ISD",057905,"SOUTH OAK CLIFF H S",057905016,"HIGH SCHOOL","Female",578
"2017-2018",10,"DALLAS COUNTY","DALLAS ISD",057905,"SOUTH OAK CLIFF H S",057905016,"HIGH SCHOOL","Male",626
"2017-2018",01,"HIDALGO COUNTY","WESLACO ISD",108913,"SOUTH PALM GARDENS H S",108913003,"HIGH SCHOOL","Female",37
"2017-2018",01,"HIDALGO COUNTY","WESLACO ISD",108913,"SOUTH PALM GARDENS H S",108913003,"HIGH SCHOOL","Male",26
"2017-2018",02,"NUECES COUNTY","CORPUS CHRISTI ISD",178904,"SOUTH PARK MIDDLE",178904052,"MIDDLE SCHOOL","Female",205
"2017-2018",05,"JEFFERSON COUNTY","BEAUMONT ISD",123910,"SOUTH PARK MIDDLE",123910045,"MIDDLE SCHOOL","Female",215
"2017-2018",02,"NUECES COUNTY","CORPUS CHRISTI ISD",178904,"SOUTH PARK MIDDLE",178904052,"MIDDLE SCHOOL","Male",227
"2017-2018",05,"JEFFERSON COUNTY","BEAUMONT ISD",123910,"SOUTH PARK MIDDLE",123910045,"MIDDLE SCHOOL","Male",257
"2017-2018",17,"LUBBOCK COUNTY","SOUTH PLAINS ACADEMY CHARTER DISTR",152803,"SOUTH PLAINS ACADEMY CHARTER H S",152803001,"HIGH SCHOOL","Female",101
"2017-2018",17,"LUBBOCK COUNTY","SOUTH PLAINS ACADEMY CHARTER DISTR",152803,"SOUTH PLAINS ACADEMY CHARTER H S",152803001,"HIGH SCHOOL","Male",99
"2017-2018",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"SOUTH SAN ANTONIO H S",015908001,"HIGH SCHOOL","Female",1261
"2017-2018",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"SOUTH SAN ANTONIO H S",015908001,"HIGH SCHOOL","Male",1345
"2017-2018",04,"HARRIS COUNTY","PASADENA ISD",101917,"SOUTH SHAVER EL",101917119,"ELEMENTARY","Female",324
"2017-2018",04,"HARRIS COUNTY","PASADENA ISD",101917,"SOUTH SHAVER EL",101917119,"ELEMENTARY","Male",374
"2017-2018",01,"CAMERON COUNTY","SOUTH TEXAS ISD",031916,"SOUTH TEXAS ACADEMY FOR MEDICAL PR",031916003,"HIGH SCHOOL","Female",578
"2017-2018",01,"CAMERON COUNTY","SOUTH TEXAS ISD",031916,"SOUTH TEXAS ACADEMY FOR MEDICAL PR",031916003,"HIGH SCHOOL","Male",270
"2017-2018",01,"CAMERON COUNTY","SOUTH TEXAS ISD",031916,"SOUTH TEXAS BUSINESS EDUCATION & T",031916001,"HIGH SCHOOL","Female",319
"2017-2018",01,"CAMERON COUNTY","SOUTH TEXAS ISD",031916,"SOUTH TEXAS BUSINESS EDUCATION & T",031916001,"HIGH SCHOOL","Male",304
"2017-2018",01,"CAMERON COUNTY","SOUTH TEXAS ISD",031916,"SOUTH TEXAS H S FOR HEALTH PROFESS",031916004,"HIGH SCHOOL","Female",567
"2017-2018",01,"CAMERON COUNTY","SOUTH TEXAS ISD",031916,"SOUTH TEXAS H S FOR HEALTH PROFESS",031916004,"HIGH SCHOOL","Male",294
"2017-2018",01,"CAMERON COUNTY","SOUTH TEXAS ISD",031916,"SOUTH TEXAS PREPARATORY ACADEMY",031916041,"JUNIOR HIGH SCHOOL","Female",334
"2017-2018",01,"CAMERON COUNTY","SOUTH TEXAS ISD",031916,"SOUTH TEXAS PREPARATORY ACADEMY",031916041,"JUNIOR HIGH SCHOOL","Male",281
"2017-2018",12,"MCLENNAN COUNTY","WACO ISD",161914,"SOUTH WACO EL",161914130,"ELEMENTARY","Female",239
"2017-2018",12,"MCLENNAN COUNTY","WACO ISD",161914,"SOUTH WACO EL",161914130,"ELEMENTARY","Male",287
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"SOUTH WARD EL",092903124,"ELEMENTARY","Female",199
"2017-2018",07,"GREGG COUNTY","LONGVIEW ISD",092903,"SOUTH WARD EL",092903124,"ELEMENTARY","Male",198
"2017-2018",14,"NOLAN COUNTY","SWEETWATER ISD",177902,"SOUTHEAST EL",177902105,"ELEMENTARY","Female",157
"2017-2018",14,"NOLAN COUNTY","SWEETWATER ISD",177902,"SOUTHEAST EL",177902105,"ELEMENTARY","Male",165
"2017-2018",09,"WICHITA COUNTY","WICHITA FALLS ISD",243905,"SOUTHERN HILLS EL",243905129,"ELEMENTARY","Female",233
"2017-2018",09,"WICHITA COUNTY","WICHITA FALLS ISD",243905,"SOUTHERN HILLS EL",243905129,"ELEMENTARY","Male",245
"2017-2018",10,"DALLAS COUNTY","GARLAND ISD",057909,"SOUTHGATE EL",057909113,"ELEMENTARY","Female",237
"2017-2018",10,"DALLAS COUNTY","GARLAND ISD",057909,"SOUTHGATE EL",057909113,"ELEMENTARY","Male",249
"2017-2018",17,"GARZA COUNTY","SOUTHLAND ISD",085903,"SOUTHLAND SCHOOL",085903001,"ELEMENTARY / SECONDARY","Female",63
"2017-2018",17,"GARZA COUNTY","SOUTHLAND ISD",085903,"SOUTHLAND SCHOOL",085903001,"ELEMENTARY / SECONDARY","Male",69
"2017-2018",04,"HARRIS COUNTY","HOUSTON ISD",101912,"SOUTHMAYD EL",101912244,"ELEMENTARY","Female",338
"2017-2018",04,"HARRIS COUNTY","HOUSTON ISD",101912,"SOUTHMAYD EL",101912244,"ELEMENTARY","Male",352
"2017-2018",04,"HARRIS COUNTY","PASADENA ISD",101917,"SOUTHMORE INT",101917047,"JUNIOR HIGH SCHOOL","Female",374
"2017-2018",04,"HARRIS COUNTY","PASADENA ISD",101917,"SOUTHMORE INT",101917047,"JUNIOR HIGH SCHOOL","Male",409
"2017-2018",01,"CAMERON COUNTY","BROWNSVILLE ISD",031901,"SOUTHMOST EL",031901131,"ELEMENTARY","Female",194
"2017-2018",01,"CAMERON COUNTY","BROWNSVILLE ISD",031901,"SOUTHMOST EL",031901131,"ELEMENTARY","Male",202
"2017-2018",11,"DENTON COUNTY","LEWISVILLE ISD",061902,"SOUTHRIDGE EL",061902131,"ELEMENTARY","Female",305
"2017-2018",11,"DENTON COUNTY","LEWISVILLE ISD",061902,"SOUTHRIDGE EL",061902131,"ELEMENTARY","Male",322
"2017-2018",20,"BEXAR COUNTY","SOUTHSIDE ISD",015917,"SOUTHSIDE ALTER CTR",015917002,"ELEMENTARY / SECONDARY","Female",-9999999
"2017-2018",20,"BEXAR COUNTY","SOUTHSIDE ISD",015917,"SOUTHSIDE ALTER CTR",015917002,"ELEMENTARY / SECONDARY","Male",-9999999
"2017-2018",04,"BRAZORIA COUNTY","ANGLETON ISD",020902,"SOUTHSIDE EL",020902103,"ELEMENTARY","Female",188
"2017-2018",07,"ANDERSON COUNTY","PALESTINE ISD",001907,"SOUTHSIDE EL",001907107,"ELEMENTARY","Female",229
"2017-2018",10,"KAUFMAN COUNTY","MABANK ISD",129905,"SOUTHSIDE EL",129905104,"ELEMENTARY","Female",203
"2017-2018",04,"BRAZORIA COUNTY","ANGLETON ISD",020902,"SOUTHSIDE EL",020902103,"ELEMENTARY","Male",200
"2017-2018",07,"ANDERSON COUNTY","PALESTINE ISD",001907,"SOUTHSIDE EL",001907107,"ELEMENTARY","Male",259
"2017-2018",10,"KAUFMAN COUNTY","MABANK ISD",129905,"SOUTHSIDE EL",129905104,"ELEMENTARY","Male",197
"2017-2018",20,"BEXAR COUNTY","SOUTHSIDE ISD",015917,"SOUTHSIDE H S",015917001,"HIGH SCHOOL","Female",760
"2017-2018",20,"BEXAR COUNTY","SOUTHSIDE ISD",015917,"SOUTHSIDE H S",015917001,"HIGH SCHOOL","Male",815
"2017-2018",04,"LIBERTY COUNTY","CLEVELAND ISD",146901,"SOUTHSIDE PRI",146901103,"ELEMENTARY","Female",593
"2017-2018",04,"LIBERTY COUNTY","CLEVELAND ISD",146901,"SOUTHSIDE PRI",146901103,"ELEMENTARY","Male",716
"2017-2018",20,"BEXAR COUNTY","SOUTHWEST ISD",015912,"SOUTHWEST ACADEMY",015912011,"ELEMENTARY / SECONDARY","Female",58
"2017-2018",20,"BEXAR COUNTY","SOUTHWEST ISD",015912,"SOUTHWEST ACADEMY",015912011,"ELEMENTARY / SECONDARY","Male",68
"2017-2018",12,"BELL COUNTY","BELTON ISD",014903,"SOUTHWEST EL",014903104,"ELEMENTARY","Female",192
"2017-2018",20,"BEXAR COUNTY","SOUTHWEST ISD",015912,"SOUTHWEST EL",015912101,"ELEMENTARY","Female",304
"2017-2018",12,"BELL COUNTY","BELTON ISD",014903,"SOUTHWEST EL",014903104,"ELEMENTARY","Male",189
"2017-2018",20,"BEXAR COUNTY","SOUTHWEST ISD",015912,"SOUTHWEST EL",015912101,"ELEMENTARY","Male",337
"2017-2018",11,"TARRANT COUNTY","FORT WORTH ISD",220905,"SOUTHWEST H S",220905014,"HIGH SCHOOL","Female",605
"2017-2018",20,"BEXAR COUNTY","SOUTHWEST ISD",015912,"SOUTHWEST H S",015912001,"HIGH SCHOOL","Female",1149
"2017-2018",11,"TARRANT COUNTY","FORT WORTH ISD",220905,"SOUTHWEST H S",220905014,"HIGH SCHOOL","Male",705
"2017-2018",20,"BEXAR COUNTY","SOUTHWEST ISD",015912,"SOUTHWEST H S",015912001,"HIGH SCHOOL","Male",1226
"2017-2018",01,"CAMERON COUNTY","HARLINGEN CISD",031903,"SOUTHWEST KEY",031903006,"ELEMENTARY / SECONDARY","Male",42
"2017-2018",01,"HIDALGO COUNTY","MCALLEN ISD",108906,"SOUTHWEST KEY PROGRAM",108906009,"ELEMENTARY / SECONDARY","Male",-9999999
"2017-2018",20,"BEXAR COUNTY","SOUTHWEST ISD",015912,"SOUTHWEST LEGACY H S",015912005,"HIGH SCHOOL","Female",698
"2017-2018",20,"BEXAR COUNTY","SOUTHWEST ISD",015912,"SOUTHWEST LEGACY H S",015912005,"HIGH SCHOOL","Male",799
"2017-2018",20,"BEXAR COUNTY","SOUTHWEST PREPARATORY SCHOOL",015807,"SOUTHWEST PREP NORTHWEST EL",015807101,"ELEMENTARY","Female",43
"2017-2018",20,"BEXAR COUNTY","SOUTHWEST PREPARATORY SCHOOL",015807,"SOUTHWEST PREP NORTHWEST EL",015807101,"ELEMENTARY","Male",43
"2017-2018",20,"BEXAR COUNTY","SOUTHWEST PREPARATORY SCHOOL",015807,"SOUTHWEST PREPARATORY SCHOOL",015807001,"ELEMENTARY","Female",36
"2017-2018",20,"BEXAR COUNTY","SOUTHWEST PREPARATORY SCHOOL",015807,"SOUTHWEST PREPARATORY SCHOOL",015807001,"ELEMENTARY","Male",50
"2017-2018",20,"BEXAR COUNTY","SOUTHWEST PREPARATORY SCHOOL",015807,"SOUTHWEST PREPARATORY SCHOOL-NORTH",015807004,"ELEMENTARY / SECONDARY","Female",105
"2017-2018",20,"BEXAR COUNTY","SOUTHWEST PREPARATORY SCHOOL",015807,"SOUTHWEST PREPARATORY SCHOOL-NORTH",015807004,"ELEMENTARY / SECONDARY","Male",104
"2017-2018",20,"BEXAR COUNTY","SOUTHWEST PREPARATORY SCHOOL",015807,"SOUTHWEST PREPARATORY SOUTHEAST CA",015807002,"ELEMENTARY / SECONDARY","Female",109
"2017-2018",20,"BEXAR COUNTY","SOUTHWEST PREPARATORY SCHOOL",015807,"SOUTHWEST PREPARATORY SOUTHEAST CA",015807002,"ELEMENTARY / SECONDARY","Male",104
"2017-2018",04,"HARRIS COUNTY","SOUTHWEST SCHOOL",101838,"SOUTHWEST SCHOOLS BISSONNET EL CAM",101838102,"ELEMENTARY","Female",217
"2017-2018",04,"HARRIS COUNTY","SOUTHWEST SCHOOL",101838,"SOUTHWEST SCHOOLS BISSONNET EL CAM",101838102,"ELEMENTARY","Male",212
"2017-2018",04,"HARRIS COUNTY","SOUTHWEST SCHOOL",101838,"SOUTHWEST SCHOOLS MANGUM EL CAMPUS",101838104,"ELEMENTARY","Female",169
"2017-2018",04,"HARRIS COUNTY","SOUTHWEST SCHOOL",101838,"SOUTHWEST SCHOOLS MANGUM EL CAMPUS",101838104,"ELEMENTARY","Male",188
"2017-2018",06,"BRAZOS COUNTY","COLLEGE STATION ISD",021901,"SOUTHWOOD VALLEY EL",021901104,"ELEMENTARY","Female",313
"2017-2018",06,"BRAZOS COUNTY","COLLEGE STATION ISD",021901,"SOUTHWOOD VALLEY EL",021901104,"ELEMENTARY","Male",325
"2017-2018",17,"CROSBY COUNTY","CROSBYTON CISD",054901,"SP ED CO-OP",054901200,"ELEMENTARY / SECONDARY","Female",-9999999
"2017-2018",17,"CROSBY COUNTY","CROSBYTON CISD",054901,"SP ED CO-OP",054901200,"ELEMENTARY / SECONDARY","Male",-9999999
"2017-2018",04,"GALVESTON COUNTY","CLEAR CREEK ISD",084910,"SPACE CENTER INT",084910044,"MIDDLE SCHOOL","Female",452
"2017-2018",04,"GALVESTON COUNTY","CLEAR CREEK ISD",084910,"SPACE CENTER INT",084910044,"MIDDLE SCHOOL","Male",526
"2017-2018",10,"COLLIN COUNTY","FRISCO ISD",043905,"SPARKS EL",043905112,"ELEMENTARY","Female",350
"2017-2018",10,"COLLIN COUNTY","FRISCO ISD",043905,"SPARKS EL",043905112,"ELEMENTARY","Male",375
"2017-2018",04,"HARRIS COUNTY","PASADENA ISD",101917,"SPARKS ELEMENTARY",101917131,"ELEMENTARY","Female",232
"2017-2018",04,"HARRIS COUNTY","PASADENA ISD",101917,"SPARKS ELEMENTARY",101917131,"ELEMENTARY","Male",228
"2017-2018",12,"BELL COUNTY","BELTON ISD",014903,"SPARTA EL",014903109,"ELEMENTARY","Female",299
"2017-2018",12,"BELL COUNTY","BELTON ISD",014903,"SPARTA EL",014903109,"ELEMENTARY","Male",301
"2017-2018",16,"HANSFORD COUNTY","SPEARMAN ISD",098904,"SPEARMAN H S",098904001,"HIGH SCHOOL","Female",133
"2017-2018",16,"HANSFORD COUNTY","SPEARMAN ISD",098904,"SPEARMAN H S",098904001,"HIGH SCHOOL","Male",134
"2017-2018",16,"HANSFORD COUNTY","SPEARMAN ISD",098904,"SPEARMAN J H",098904041,"MIDDLE SCHOOL","Female",94
"2017-2018",16,"HANSFORD COUNTY","SPEARMAN ISD",098904,"SPEARMAN J H",098904041,"MIDDLE SCHOOL","Male",100
"2017-2018",10,"COLLIN COUNTY","FRISCO ISD",043905,"SPEARS EL",043905111,"ELEMENTARY","Female",363
"2017-2018",10,"COLLIN COUNTY","FRISCO ISD",043905,"SPEARS EL",043905111,"ELEMENTARY","Male",371
"2017-2018",19,"EL PASO COUNTY","SOCORRO ISD",071909,"SPEC RAFAEL HERNANDO MIDDLE",071909048,"MIDDLE SCHOOL","Female",483
"2017-2018",19,"EL PASO COUNTY","SOCORRO ISD",071909,"SPEC RAFAEL HERNANDO MIDDLE",071909048,"MIDDLE SCHOOL","Male",518
"2017-2018",10,"COLLIN COUNTY","ANNA ISD",043902,"SPECIAL PROG CTR/J J A E P",043902197,"ELEMENTARY / SECONDARY","Female",-9999999
"2017-2018",10,"COLLIN COUNTY","ANNA ISD",043902,"SPECIAL PROG CTR/J J A E P",043902197,"ELEMENTARY / SECONDARY","Male",-9999999
"2017-2018",16,"DEAF SMITH COUNTY","HEREFORD ISD",059901,"SPECIAL PROGRAMS CTR",059901040,"ELEMENTARY","Female",154
"2017-2018",16,"DEAF SMITH COUNTY","HEREFORD ISD",059901,"SPECIAL PROGRAMS CTR",059901040,"ELEMENTARY","Male",166
"2017-2018",07,"ANGELINA COUNTY","LUFKIN ISD",003903,"SPECIAL SERVICES",003903141,"ELEMENTARY / SECONDARY","Female",-9999999
"2017-2018",07,"ANGELINA COUNTY","LUFKIN ISD",003903,"SPECIAL SERVICES",003903141,"ELEMENTARY / SECONDARY","Male",9
"2017-2018",12,"MCLENNAN COUNTY","MIDWAY ISD",161903,"SPEEGLEVILLE EL",161903103,"ELEMENTARY","Female",143
"2017-2018",12,"MCLENNAN COUNTY","MIDWAY ISD",161903,"SPEEGLEVILLE EL",161903103,"ELEMENTARY","Male",152
"2017-2018",11,"TARRANT COUNTY","ARLINGTON ISD",220901,"SPEER EL",220901112,"ELEMENTARY","Female",366
"2017-2018",11,"TARRANT COUNTY","ARLINGTON ISD",220901,"SPEER EL",220901112,"ELEMENTARY","Male",372
"2017-2018",04,"HARRIS COUNTY","ALDINE ISD",101902,"SPENCE EL",101902132,"ELEMENTARY","Female",291
"2017-2018",04,"HARRIS COUNTY","ALDINE ISD",101902,"SPENCE EL",101902132,"ELEMENTARY","Male",302
"2017-2018",13,"BURNET COUNTY","MARBLE FALLS ISD",027904,"SPICEWOOD EL",027904104,"ELEMENTARY","Female",95
"2017-2018",13,"WILLIAMSON COUNTY","ROUND ROCK ISD",246909,"SPICEWOOD EL",246909105,"ELEMENTARY","Female",407
"2017-2018",13,"BURNET COUNTY","MARBLE FALLS ISD",027904,"SPICEWOOD EL",027904104,"ELEMENTARY","Male",124
"2017-2018",13,"WILLIAMSON COUNTY","ROUND ROCK ISD",246909,"SPICEWOOD EL",246909105,"ELEMENTARY","Male",400
"2017-2018",20,"BEXAR COUNTY","SOUTHWEST ISD",015912,"SPICEWOOD PARK EL",015912110,"ELEMENTARY","Female",300
"2017-2018",20,"BEXAR COUNTY","SOUTHWEST ISD",015912,"SPICEWOOD PARK EL",015912110,"ELEMENTARY","Male",337
"2017-2018",04,"HARRIS COUNTY","CYPRESS-FAIRBANKS ISD",101907,"SPILLANE MIDDLE",101907054,"MIDDLE SCHOOL","Female",784
"2017-2018",04,"HARRIS COUNTY","CYPRESS-FAIRBANKS ISD",101907,"SPILLANE MIDDLE",101907054,"MIDDLE SCHOOL","Male",808
"2017-2018",06,"MONTGOMERY COUNTY","SPLENDORA ISD",170907,"SPLENDORA H S",170907001,"HIGH SCHOOL","Female",578
"2017-2018",06,"MONTGOMERY COUNTY","SPLENDORA ISD",170907,"SPLENDORA H S",170907001,"HIGH SCHOOL","Male",578
"2017-2018",06,"MONTGOMERY COUNTY","SPLENDORA ISD",170907,"SPLENDORA J H",170907041,"MIDDLE SCHOOL","Female",437
"2017-2018",06,"MONTGOMERY COUNTY","SPLENDORA ISD",170907,"SPLENDORA J H",170907041,"MIDDLE SCHOOL","Male",440
"2017-2018",04,"HARRIS COUNTY","SPRING BRANCH ISD",101920,"SPRING BRANCH ACADEMIC INSTITUTE",101920018,"ELEMENTARY","Female",43
"2017-2018",04,"HARRIS COUNTY","SPRING BRANCH ISD",101920,"SPRING BRANCH ACADEMIC INSTITUTE",101920018,"ELEMENTARY","Male",51
"2017-2018",04,"HARRIS COUNTY","SPRING BRANCH ISD",101920,"SPRING BRANCH EL",101920114,"ELEMENTARY","Female",276
"2017-2018",04,"HARRIS COUNTY","SPRING BRANCH ISD",101920,"SPRING BRANCH EL",101920114,"ELEMENTARY","Male",290
"2017-2018",04,"HARRIS COUNTY","SPRING BRANCH ISD",101920,"SPRING BRANCH MIDDLE",101920043,"MIDDLE SCHOOL","Female",513
"2017-2018",20,"COMAL COUNTY","COMAL ISD",046902,"SPRING BRANCH MIDDLE",046902044,"MIDDLE SCHOOL","Female",565
"2017-2018",04,"HARRIS COUNTY","SPRING BRANCH ISD",101920,"SPRING BRANCH MIDDLE",101920043,"MIDDLE SCHOOL","Male",599
"2017-2018",20,"COMAL COUNTY","COMAL ISD",046902,"SPRING BRANCH MIDDLE",046902044,"MIDDLE SCHOOL","Male",573
"2017-2018",06,"BRAZOS COUNTY","COLLEGE STATION ISD",021901,"SPRING CREEK EL",021901111,"ELEMENTARY","Female",315
"2017-2018",10,"DALLAS COUNTY","GARLAND ISD",057909,"SPRING CREEK EL",057909138,"ELEMENTARY","Female",290
"2017-2018",10,"DALLAS COUNTY","RICHARDSON ISD",057916,"SPRING CREEK EL",057916118,"ELEMENTARY","Female",164
"2017-2018",06,"BRAZOS COUNTY","COLLEGE STATION ISD",021901,"SPRING CREEK EL",021901111,"ELEMENTARY","Male",325
"2017-2018",10,"DALLAS COUNTY","GARLAND ISD",057909,"SPRING CREEK EL",057909138,"ELEMENTARY","Male",323
"2017-2018",10,"DALLAS COUNTY","RICHARDSON ISD",057916,"SPRING CREEK EL",057916118,"ELEMENTARY","Male",167
"2017-2018",16,"HUTCHINSON COUNTY","SPRING CREEK ISD",117907,"SPRING CREEK SCHOOL",117907101,"ELEMENTARY / SECONDARY","Female",60
"2017-2018",16,"HUTCHINSON COUNTY","SPRING CREEK ISD",117907,"SPRING CREEK SCHOOL",117907101,"ELEMENTARY / SECONDARY","Male",42
"2017-2018",04,"HARRIS COUNTY","SPRING ISD",101919,"SPRING EARLY COLLEGE ACADEMY",101919021,"HIGH SCHOOL","Female",265
"2017-2018",04,"HARRIS COUNTY","SPRING ISD",101919,"SPRING EARLY COLLEGE ACADEMY",101919021,"HIGH SCHOOL","Male",152
"2017-2018",04,"HARRIS COUNTY","SPRING BRANCH ISD",101920,"SPRING FOREST MIDDLE",101920045,"MIDDLE SCHOOL","Female",431
"2017-2018",04,"HARRIS COUNTY","SPRING BRANCH ISD",101920,"SPRING FOREST MIDDLE",101920045,"MIDDLE SCHOOL","Male",466
"2017-2018",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"SPRING GARDEN EL",220916121,"ELEMENTARY","Female",295
"2017-2018",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"SPRING GARDEN EL",220916121,"ELEMENTARY","Male",352
"2017-2018",04,"HARRIS COUNTY","SPRING ISD",101919,"SPRING H S",101919001,"HIGH SCHOOL","Female",1449
"2017-2018",04,"HARRIS COUNTY","SPRING ISD",101919,"SPRING H S",101919001,"HIGH SCHOOL","Male",1626
"2017-2018",07,"GREGG COUNTY","SPRING HILL ISD",092907,"SPRING HILL H S",092907001,"HIGH SCHOOL","Female",234
"2017-2018",07,"GREGG COUNTY","SPRING HILL ISD",092907,"SPRING HILL H S",092907001,"HIGH SCHOOL","Male",291
"2017-2018",07,"GREGG COUNTY","SPRING HILL ISD",092907,"SPRING HILL INT",092907101,"ELEMENTARY","Female",260
"2017-2018",07,"GREGG COUNTY","SPRING HILL ISD",092907,"SPRING HILL INT",092907101,"ELEMENTARY","Male",229
"2017-2018",07,"GREGG COUNTY","SPRING HILL ISD",092907,"SPRING HILL J H",092907042,"MIDDLE SCHOOL","Female",210
"2017-2018",07,"GREGG COUNTY","SPRING HILL ISD",092907,"SPRING HILL J H",092907042,"MIDDLE SCHOOL","Male",253
"2017-2018",07,"GREGG COUNTY","SPRING HILL ISD",092907,"SPRING HILL PRI",092907103,"ELEMENTARY","Female",246
"2017-2018",07,"GREGG COUNTY","SPRING HILL ISD",092907,"SPRING HILL PRI",092907103,"ELEMENTARY","Male",243
"2017-2018",08,"BOWIE COUNTY","TEXARKANA ISD",019907,"SPRING LAKE PARK EL",019907111,"ELEMENTARY","Female",182
"2017-2018",08,"BOWIE COUNTY","TEXARKANA ISD",019907,"SPRING LAKE PARK EL",019907111,"ELEMENTARY","Male",192
"2017-2018",20,"BEXAR COUNTY","JUDSON ISD",015916,"SPRING MEADOWS EL",015916110,"ELEMENTARY","Female",303
"2017-2018",20,"BEXAR COUNTY","JUDSON ISD",015916,"SPRING MEADOWS EL",015916110,"ELEMENTARY","Male",318
"2017-2018",04,"HARRIS COUNTY","SPRING BRANCH ISD",101920,"SPRING OAKS MIDDLE",101920046,"MIDDLE SCHOOL","Female",310
"2017-2018",04,"HARRIS COUNTY","SPRING BRANCH ISD",101920,"SPRING OAKS MIDDLE",101920046,"MIDDLE SCHOOL","Male",402
"2017-2018",04,"HARRIS COUNTY","SPRING BRANCH ISD",101920,"SPRING SHADOW EL",101920120,"ELEMENTARY","Female",352
"2017-2018",04,"HARRIS COUNTY","SPRING BRANCH ISD",101920,"SPRING SHADOW EL",101920120,"ELEMENTARY","Male",343
"2017-2018",10,"DALLAS COUNTY","RICHARDSON ISD",057916,"SPRING VALLEY EL",057916113,"ELEMENTARY","Female",202
"2017-2018",12,"MCLENNAN COUNTY","MIDWAY ISD",161903,"SPRING VALLEY EL",161903104,"ELEMENTARY","Female",244
"2017-2018",10,"DALLAS COUNTY","RICHARDSON ISD",057916,"SPRING VALLEY EL",057916113,"ELEMENTARY","Male",214
"2017-2018",12,"MCLENNAN COUNTY","MIDWAY ISD",161903,"SPRING VALLEY EL",161903104,"ELEMENTARY","Male",311
"2017-2018",04,"HARRIS COUNTY","SPRING BRANCH ISD",101920,"SPRING WOODS H S",101920003,"HIGH SCHOOL","Female",1049
"2017-2018",04,"HARRIS COUNTY","SPRING BRANCH ISD",101920,"SPRING WOODS H S",101920003,"HIGH SCHOOL","Male",1116
"2017-2018",04,"HARRIS COUNTY","SPRING BRANCH ISD",101920,"SPRING WOODS MIDDLE",101920044,"MIDDLE SCHOOL","Female",412
"2017-2018",04,"HARRIS COUNTY","SPRING BRANCH ISD",101920,"SPRING WOODS MIDDLE",101920044,"MIDDLE SCHOOL","Male",464
"2017-2018",11,"TARRANT COUNTY","FORT WORTH ISD",220905,"SPRINGDALE EL",220905168,"ELEMENTARY","Female",280
"2017-2018",11,"TARRANT COUNTY","FORT WORTH ISD",220905,"SPRINGDALE EL",220905168,"ELEMENTARY","Male",275
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"SPRINGHILL EL",227904109,"ELEMENTARY","Female",299
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"SPRINGHILL EL",227904109,"ELEMENTARY","Male",298
"2017-2018",17,"LAMB COUNTY","SPRINGLAKE-EARTH ISD",140907,"SPRINGLAKE-EARTH ELEM/MIDDLE SCHOO",140907101,"ELEMENTARY","Female",122
"2017-2018",17,"LAMB COUNTY","SPRINGLAKE-EARTH ISD",140907,"SPRINGLAKE-EARTH ELEM/MIDDLE SCHOO",140907101,"ELEMENTARY","Male",134
"2017-2018",17,"LAMB COUNTY","SPRINGLAKE-EARTH ISD",140907,"SPRINGLAKE-EARTH H S",140907001,"HIGH SCHOOL","Female",52
"2017-2018",17,"LAMB COUNTY","SPRINGLAKE-EARTH ISD",140907,"SPRINGLAKE-EARTH H S",140907001,"HIGH SCHOOL","Male",60
"2017-2018",10,"DALLAS COUNTY","RICHARDSON ISD",057916,"SPRINGRIDGE EL",057916124,"ELEMENTARY","Female",182
"2017-2018",10,"DALLAS COUNTY","RICHARDSON ISD",057916,"SPRINGRIDGE EL",057916124,"ELEMENTARY","Male",163
"2017-2018",11,"PARKER COUNTY","SPRINGTOWN ISD",184902,"SPRINGTOWN EL",184902106,"ELEMENTARY","Female",289
"2017-2018",11,"PARKER COUNTY","SPRINGTOWN ISD",184902,"SPRINGTOWN EL",184902106,"ELEMENTARY","Male",254
"2017-2018",11,"PARKER COUNTY","SPRINGTOWN ISD",184902,"SPRINGTOWN H S",184902001,"HIGH SCHOOL","Female",461
"2017-2018",11,"PARKER COUNTY","SPRINGTOWN ISD",184902,"SPRINGTOWN H S",184902001,"HIGH SCHOOL","Male",521
"2017-2018",11,"PARKER COUNTY","SPRINGTOWN ISD",184902,"SPRINGTOWN INT",184902108,"MIDDLE SCHOOL","Female",247
"2017-2018",11,"PARKER COUNTY","SPRINGTOWN ISD",184902,"SPRINGTOWN INT",184902108,"MIDDLE SCHOOL","Male",286
"2017-2018",11,"PARKER COUNTY","SPRINGTOWN ISD",184902,"SPRINGTOWN MIDDLE",184902041,"JUNIOR HIGH SCHOOL","Female",268
