T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2019-2020

"YEAR","REGION","COUNTY NAME","DISTRICT","DISTRICT NAME","CAMPUS","CAMPUS NAME","GENDER","GRADE GROUP NAME","ENROLLMENT"
"2019-2020",17,"HOCKLEY COUNTY",110907,"SUNDOWN ISD",110907002,"PEP ALTER SCHOOL","Female","HIGH SCHOOL","<10"
"2019-2020",17,"HOCKLEY COUNTY",110907,"SUNDOWN ISD",110907002,"PEP ALTER SCHOOL","Male","HIGH SCHOOL","<10"
"2019-2020",17,"HOCKLEY COUNTY",110907,"SUNDOWN ISD",110907101,"SUNDOWN EL","Female","ELEMENTARY",130
"2019-2020",17,"HOCKLEY COUNTY",110907,"SUNDOWN ISD",110907101,"SUNDOWN EL","Male","ELEMENTARY",151
"2019-2020",17,"HOCKLEY COUNTY",110907,"SUNDOWN ISD",110907001,"SUNDOWN H S","Female","HIGH SCHOOL",97
"2019-2020",17,"HOCKLEY COUNTY",110907,"SUNDOWN ISD",110907001,"SUNDOWN H S","Male","HIGH SCHOOL",91
"2019-2020",17,"HOCKLEY COUNTY",110907,"SUNDOWN ISD",110907041,"SUNDOWN J H","Female","MIDDLE SCHOOL","<70"
"2019-2020",17,"HOCKLEY COUNTY",110907,"SUNDOWN ISD",110907041,"SUNDOWN J H","Male","MIDDLE SCHOOL","<80"
"2019-2020",10,"DALLAS COUNTY",057919,"SUNNYVALE ISD",057919101,"SUNNYVALE EL","Female","ELEMENTARY",220
"2019-2020",10,"DALLAS COUNTY",057919,"SUNNYVALE ISD",057919101,"SUNNYVALE EL","Male","ELEMENTARY",243
"2019-2020",10,"DALLAS COUNTY",057919,"SUNNYVALE ISD",057919001,"SUNNYVALE H S","Female","HIGH SCHOOL",287
"2019-2020",10,"DALLAS COUNTY",057919,"SUNNYVALE ISD",057919001,"SUNNYVALE H S","Male","HIGH SCHOOL",296
"2019-2020",10,"DALLAS COUNTY",057919,"SUNNYVALE ISD",057919201,"SUNNYVALE INT","Female","ELEMENTARY",210
"2019-2020",10,"DALLAS COUNTY",057919,"SUNNYVALE ISD",057919201,"SUNNYVALE INT","Male","ELEMENTARY",245
"2019-2020",10,"DALLAS COUNTY",057919,"SUNNYVALE ISD",057919041,"SUNNYVALE MIDDLE","Female","MIDDLE SCHOOL",218
"2019-2020",10,"DALLAS COUNTY",057919,"SUNNYVALE ISD",057919041,"SUNNYVALE MIDDLE","Male","MIDDLE SCHOOL",260
"2019-2020",16,"MOORE COUNTY",171902,"SUNRAY ISD",171902101,"SUNRAY EL","Female","ELEMENTARY",110
"2019-2020",16,"MOORE COUNTY",171902,"SUNRAY ISD",171902101,"SUNRAY EL","Male","ELEMENTARY",119
"2019-2020",16,"MOORE COUNTY",171902,"SUNRAY ISD",171902001,"SUNRAY H S","Female","HIGH SCHOOL",82
"2019-2020",16,"MOORE COUNTY",171902,"SUNRAY ISD",171902001,"SUNRAY H S","Male","HIGH SCHOOL",67
"2019-2020",16,"MOORE COUNTY",171902,"SUNRAY ISD",171902041,"SUNRAY MIDDLE","Female","MIDDLE SCHOOL",87
"2019-2020",16,"MOORE COUNTY",171902,"SUNRAY ISD",171902041,"SUNRAY MIDDLE","Male","MIDDLE SCHOOL",96
"2019-2020",04,"BRAZORIA COUNTY",020906,"SWEENY ISD",020906104,"SWEENY EL","Female","ELEMENTARY",487
"2019-2020",04,"BRAZORIA COUNTY",020906,"SWEENY ISD",020906104,"SWEENY EL","Male","ELEMENTARY",496
"2019-2020",04,"BRAZORIA COUNTY",020906,"SWEENY ISD",020906002,"SWEENY H S","Female","HIGH SCHOOL",290
"2019-2020",04,"BRAZORIA COUNTY",020906,"SWEENY ISD",020906002,"SWEENY H S","Male","HIGH SCHOOL",278
"2019-2020",04,"BRAZORIA COUNTY",020906,"SWEENY ISD",020906041,"SWEENY J H","Female","MIDDLE SCHOOL",220
"2019-2020",04,"BRAZORIA COUNTY",020906,"SWEENY ISD",020906041,"SWEENY J H","Male","MIDDLE SCHOOL",258
"2019-2020",03,"LAVACA COUNTY",143905,"SWEET HOME ISD",143905101,"SWEET HOME EL","Female","ELEMENTARY",64
"2019-2020",03,"LAVACA COUNTY",143905,"SWEET HOME ISD",143905101,"SWEET HOME EL","Male","ELEMENTARY",75
"2019-2020",14,"NOLAN COUNTY",177902,"SWEETWATER ISD",177902102,"EAST RIDGE EL","Female","ELEMENTARY",137
"2019-2020",14,"NOLAN COUNTY",177902,"SWEETWATER ISD",177902102,"EAST RIDGE EL","Male","ELEMENTARY",138
"2019-2020",14,"NOLAN COUNTY",177902,"SWEETWATER ISD",177902004,"JP COWEN ACHIEVEMENT CENTER","Female","HIGH SCHOOL",11
"2019-2020",14,"NOLAN COUNTY",177902,"SWEETWATER ISD",177902004,"JP COWEN ACHIEVEMENT CENTER","Male","HIGH SCHOOL",22
"2019-2020",14,"NOLAN COUNTY",177902,"SWEETWATER ISD",177902101,"SOUTHEAST EARLY CHILDHOOD CENTER","Female","ELEMENTARY",71
"2019-2020",14,"NOLAN COUNTY",177902,"SWEETWATER ISD",177902101,"SOUTHEAST EARLY CHILDHOOD CENTER","Male","ELEMENTARY",85
"2019-2020",14,"NOLAN COUNTY",177902,"SWEETWATER ISD",177902105,"SOUTHEAST EL","Female","ELEMENTARY",164
"2019-2020",14,"NOLAN COUNTY",177902,"SWEETWATER ISD",177902105,"SOUTHEAST EL","Male","ELEMENTARY",161
"2019-2020",14,"NOLAN COUNTY",177902,"SWEETWATER ISD",177902001,"SWEETWATER H S","Female","HIGH SCHOOL",254
"2019-2020",14,"NOLAN COUNTY",177902,"SWEETWATER ISD",177902001,"SWEETWATER H S","Male","HIGH SCHOOL",281
"2019-2020",14,"NOLAN COUNTY",177902,"SWEETWATER ISD",177902104,"SWEETWATER INT","Female","ELEMENTARY",146
"2019-2020",14,"NOLAN COUNTY",177902,"SWEETWATER ISD",177902104,"SWEETWATER INT","Male","ELEMENTARY",183
"2019-2020",14,"NOLAN COUNTY",177902,"SWEETWATER ISD",177902041,"SWEETWATER MIDDLE","Female","MIDDLE SCHOOL",228
"2019-2020",14,"NOLAN COUNTY",177902,"SWEETWATER ISD",177902041,"SWEETWATER MIDDLE","Male","MIDDLE SCHOOL",257
"2019-2020",02,"SAN PATRICIO COUNTY",205907,"TAFT ISD",205907001,"TAFT H S","Female","HIGH SCHOOL",126
"2019-2020",02,"SAN PATRICIO COUNTY",205907,"TAFT ISD",205907001,"TAFT H S","Male","HIGH SCHOOL",137
"2019-2020",02,"SAN PATRICIO COUNTY",205907,"TAFT ISD",205907041,"TAFT J H","Female","MIDDLE SCHOOL",109
"2019-2020",02,"SAN PATRICIO COUNTY",205907,"TAFT ISD",205907041,"TAFT J H","Male","MIDDLE SCHOOL",120
"2019-2020",02,"SAN PATRICIO COUNTY",205907,"TAFT ISD",205907101,"WOODROE PETTY EL","Female","ELEMENTARY",245
"2019-2020",02,"SAN PATRICIO COUNTY",205907,"TAFT ISD",205907101,"WOODROE PETTY EL","Male","ELEMENTARY",251
"2019-2020",17,"LYNN COUNTY",153904,"TAHOKA ISD",153904101,"TAHOKA EL","Female","ELEMENTARY",140
"2019-2020",17,"LYNN COUNTY",153904,"TAHOKA ISD",153904101,"TAHOKA EL","Male","ELEMENTARY",165
"2019-2020",17,"LYNN COUNTY",153904,"TAHOKA ISD",153904001,"TAHOKA H S","Female","HIGH SCHOOL",72
"2019-2020",17,"LYNN COUNTY",153904,"TAHOKA ISD",153904001,"TAHOKA H S","Male","HIGH SCHOOL",98
"2019-2020",17,"LYNN COUNTY",153904,"TAHOKA ISD",153904041,"TAHOKA MIDDLE","Female","MIDDLE SCHOOL",59
"2019-2020",17,"LYNN COUNTY",153904,"TAHOKA ISD",153904041,"TAHOKA MIDDLE","Male","MIDDLE SCHOOL",78
"2019-2020",04,"LIBERTY COUNTY",146907,"TARKINGTON ISD",146907001,"TARKINGTON H S","Female","HIGH SCHOOL",225
"2019-2020",04,"LIBERTY COUNTY",146907,"TARKINGTON ISD",146907001,"TARKINGTON H S","Male","HIGH SCHOOL",285
"2019-2020",04,"LIBERTY COUNTY",146907,"TARKINGTON ISD",146907102,"TARKINGTON INT","Female","ELEMENTARY",126
"2019-2020",04,"LIBERTY COUNTY",146907,"TARKINGTON ISD",146907102,"TARKINGTON INT","Male","ELEMENTARY",144
"2019-2020",04,"LIBERTY COUNTY",146907,"TARKINGTON ISD",146907041,"TARKINGTON MIDDLE","Female","MIDDLE SCHOOL",246
"2019-2020",04,"LIBERTY COUNTY",146907,"TARKINGTON ISD",146907041,"TARKINGTON MIDDLE","Male","MIDDLE SCHOOL",218
"2019-2020",04,"LIBERTY COUNTY",146907,"TARKINGTON ISD",146907101,"TARKINGTON PRI","Female","ELEMENTARY",303
"2019-2020",04,"LIBERTY COUNTY",146907,"TARKINGTON ISD",146907101,"TARKINGTON PRI","Male","ELEMENTARY",325
"2019-2020",07,"RUSK COUNTY",201910,"TATUM ISD",201910102,"TATUM EL","Female","ELEMENTARY",133
"2019-2020",07,"RUSK COUNTY",201910,"TATUM ISD",201910102,"TATUM EL","Male","ELEMENTARY",175
"2019-2020",07,"RUSK COUNTY",201910,"TATUM ISD",201910002,"TATUM H S","Female","HIGH SCHOOL",230
"2019-2020",07,"RUSK COUNTY",201910,"TATUM ISD",201910002,"TATUM H S","Male","HIGH SCHOOL",253
"2019-2020",07,"RUSK COUNTY",201910,"TATUM ISD",201910041,"TATUM MIDDLE","Female","MIDDLE SCHOOL",179
"2019-2020",07,"RUSK COUNTY",201910,"TATUM ISD",201910041,"TATUM MIDDLE","Male","MIDDLE SCHOOL",167
"2019-2020",07,"RUSK COUNTY",201910,"TATUM ISD",201910104,"TATUM PRI","Female","ELEMENTARY",177
"2019-2020",07,"RUSK COUNTY",201910,"TATUM ISD",201910104,"TATUM PRI","Male","ELEMENTARY",186
"2019-2020",13,"WILLIAMSON COUNTY",246911,"TAYLOR ISD",246911009,"LEGACY EARLY COLLEGE H S","Female","HIGH SCHOOL",86
"2019-2020",13,"WILLIAMSON COUNTY",246911,"TAYLOR ISD",246911009,"LEGACY EARLY COLLEGE H S","Male","HIGH SCHOOL",90
"2019-2020",13,"WILLIAMSON COUNTY",246911,"TAYLOR ISD",246911102,"MAIN STREET INT","Female","ELEMENTARY",215
"2019-2020",13,"WILLIAMSON COUNTY",246911,"TAYLOR ISD",246911102,"MAIN STREET INT","Male","ELEMENTARY",210
"2019-2020",13,"WILLIAMSON COUNTY",246911,"TAYLOR ISD",246911103,"NAOMI PASEMANN EL","Female","ELEMENTARY",275
"2019-2020",13,"WILLIAMSON COUNTY",246911,"TAYLOR ISD",246911103,"NAOMI PASEMANN EL","Male","ELEMENTARY",335
"2019-2020",13,"WILLIAMSON COUNTY",246911,"TAYLOR ISD",246911001,"TAYLOR H S","Female","HIGH SCHOOL",392
"2019-2020",13,"WILLIAMSON COUNTY",246911,"TAYLOR ISD",246911001,"TAYLOR H S","Male","HIGH SCHOOL",464
"2019-2020",13,"WILLIAMSON COUNTY",246911,"TAYLOR ISD",246911041,"TAYLOR MIDDLE","Female","MIDDLE SCHOOL",316
"2019-2020",13,"WILLIAMSON COUNTY",246911,"TAYLOR ISD",246911041,"TAYLOR MIDDLE","Male","MIDDLE SCHOOL",338
"2019-2020",13,"WILLIAMSON COUNTY",246911,"TAYLOR ISD",246911107,"TH JOHNSON EL","Female","ELEMENTARY",190
"2019-2020",13,"WILLIAMSON COUNTY",246911,"TAYLOR ISD",246911107,"TH JOHNSON EL","Male","ELEMENTARY",206
"2019-2020",12,"FREESTONE COUNTY",081904,"TEAGUE ISD",081904102,"TEAGUE EL","Female","ELEMENTARY",200
"2019-2020",12,"FREESTONE COUNTY",081904,"TEAGUE ISD",081904102,"TEAGUE EL","Male","ELEMENTARY",223
"2019-2020",12,"FREESTONE COUNTY",081904,"TEAGUE ISD",081904001,"TEAGUE H S","Female","HIGH SCHOOL",195
"2019-2020",12,"FREESTONE COUNTY",081904,"TEAGUE ISD",081904001,"TEAGUE H S","Male","HIGH SCHOOL",163
"2019-2020",12,"FREESTONE COUNTY",081904,"TEAGUE ISD",081904041,"TEAGUE J H","Female","MIDDLE SCHOOL","<190"
"2019-2020",12,"FREESTONE COUNTY",081904,"TEAGUE ISD",081904041,"TEAGUE J H","Male","MIDDLE SCHOOL","<200"
"2019-2020",12,"FREESTONE COUNTY",081904,"TEAGUE ISD",081904003,"TEAGUE LION ACADEMY","Female","HIGH SCHOOL","<10"
"2019-2020",12,"FREESTONE COUNTY",081904,"TEAGUE ISD",081904003,"TEAGUE LION ACADEMY","Male","HIGH SCHOOL","<20"
"2019-2020",05,"JEFFERSON COUNTY",123803,"TEKOA ACADEMY OF ACCELERATED STUDI",123803001,"TEKOA ACADEMY OF ACCELERATED STUDI","Female","HIGH SCHOOL",44
"2019-2020",05,"JEFFERSON COUNTY",123803,"TEKOA ACADEMY OF ACCELERATED STUDI",123803041,"TEKOA ACADEMY OF ACCELERATED STUDI","Female","MIDDLE SCHOOL",27
"2019-2020",05,"JEFFERSON COUNTY",123803,"TEKOA ACADEMY OF ACCELERATED STUDI",123803101,"TEKOA ACADEMY OF ACCELERATED STUDI","Female","ELEMENTARY",105
"2019-2020",05,"JEFFERSON COUNTY",123803,"TEKOA ACADEMY OF ACCELERATED STUDI",123803103,"TEKOA ACADEMY OF ACCELERATED STUDI","Female","ELEMENTARY",64
"2019-2020",05,"JEFFERSON COUNTY",123803,"TEKOA ACADEMY OF ACCELERATED STUDI",123803001,"TEKOA ACADEMY OF ACCELERATED STUDI","Male","HIGH SCHOOL",39
"2019-2020",05,"JEFFERSON COUNTY",123803,"TEKOA ACADEMY OF ACCELERATED STUDI",123803041,"TEKOA ACADEMY OF ACCELERATED STUDI","Male","MIDDLE SCHOOL",27
"2019-2020",05,"JEFFERSON COUNTY",123803,"TEKOA ACADEMY OF ACCELERATED STUDI",123803101,"TEKOA ACADEMY OF ACCELERATED STUDI","Male","ELEMENTARY",89
"2019-2020",05,"JEFFERSON COUNTY",123803,"TEKOA ACADEMY OF ACCELERATED STUDI",123803103,"TEKOA ACADEMY OF ACCELERATED STUDI","Male","ELEMENTARY",69
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909006,"BELL CO J J A E P","Female","HIGH SCHOOL","<10"
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909006,"BELL CO J J A E P","Male","HIGH SCHOOL","<10"
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909044,"BONHAM MIDDLE","Female","MIDDLE SCHOOL",355
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909044,"BONHAM MIDDLE","Male","MIDDLE SCHOOL",354
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909102,"CATER EL","Female","ELEMENTARY",156
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909102,"CATER EL","Male","ELEMENTARY",166
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909008,"FRED W EDWARDS ACADEMY AEC","Female","HIGH SCHOOL",51
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909008,"FRED W EDWARDS ACADEMY AEC","Male","HIGH SCHOOL",63
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909118,"HECTOR P GARCIA EL","Female","ELEMENTARY",197
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909118,"HECTOR P GARCIA EL","Male","ELEMENTARY",223
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909107,"JEFFERSON EL","Female","ELEMENTARY",284
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909107,"JEFFERSON EL","Male","ELEMENTARY",296
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909117,"KENNEDY-POWELL EL","Female","ELEMENTARY",233
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909117,"KENNEDY-POWELL EL","Male","ELEMENTARY",231
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909041,"LAMAR MIDDLE","Female","MIDDLE SCHOOL",268
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909041,"LAMAR MIDDLE","Male","MIDDLE SCHOOL",310
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909101,"MERIDITH-DUNBAR EARLY CHILDHOOD AC","Female","ELEMENTARY",232
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909101,"MERIDITH-DUNBAR EARLY CHILDHOOD AC","Male","ELEMENTARY",232
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909116,"RAYE-ALLEN EL","Female","ELEMENTARY",221
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909116,"RAYE-ALLEN EL","Male","ELEMENTARY",249
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909198,"SCOTT & WHITE HOSPITAL","Male","ELEMENTARY / SECONDARY","<10"
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909110,"SCOTT EL","Female","ELEMENTARY",259
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909110,"SCOTT EL","Male","ELEMENTARY",233
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909002,"TEMPLE H S","Female","HIGH SCHOOL",1083
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909002,"TEMPLE H S","Male","HIGH SCHOOL",1102
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909111,"THORNTON EL","Female","ELEMENTARY",366
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909111,"THORNTON EL","Male","ELEMENTARY",352
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909042,"TRAVIS SCIENCE ACADEMY","Female","MIDDLE SCHOOL",349
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909042,"TRAVIS SCIENCE ACADEMY","Male","MIDDLE SCHOOL",327
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909114,"WESTERN HILLS EL","Female","ELEMENTARY",220
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909114,"WESTERN HILLS EL","Male","ELEMENTARY",241
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909005,"WHEATLEY ALTERNATIVE EDUCATION CEN","Female","ELEMENTARY / SECONDARY","<20"
"2019-2020",12,"BELL COUNTY",014909,"TEMPLE ISD",014909005,"WHEATLEY ALTERNATIVE EDUCATION CEN","Male","ELEMENTARY / SECONDARY","<50"
"2019-2020",07,"SHELBY COUNTY",210904,"TENAHA ISD",210904002,"TENAHA SCHOOLS","Female","ELEMENTARY / SECONDARY",229
"2019-2020",07,"SHELBY COUNTY",210904,"TENAHA ISD",210904002,"TENAHA SCHOOLS","Male","ELEMENTARY / SECONDARY",284
"2019-2020",18,"BREWSTER COUNTY",022004,"TERLINGUA CSD",022004001,"BIG BEND H S","Female","ELEMENTARY / SECONDARY",63
"2019-2020",18,"BREWSTER COUNTY",022004,"TERLINGUA CSD",022004001,"BIG BEND H S","Male","ELEMENTARY / SECONDARY",52
"2019-2020",18,"TERRELL COUNTY",222901,"TERRELL COUNTY ISD",222901001,"SANDERSON SCHOOLS","Female","ELEMENTARY / SECONDARY",65
"2019-2020",18,"TERRELL COUNTY",222901,"TERRELL COUNTY ISD",222901001,"SANDERSON SCHOOLS","Male","ELEMENTARY / SECONDARY",60
"2019-2020",10,"KAUFMAN COUNTY",129906,"TERRELL ISD",129906109,"DR BRUCE WOOD EL","Female","ELEMENTARY",295
"2019-2020",10,"KAUFMAN COUNTY",129906,"TERRELL ISD",129906109,"DR BRUCE WOOD EL","Male","ELEMENTARY",327
"2019-2020",10,"KAUFMAN COUNTY",129906,"TERRELL ISD",129906108,"GILBERT WILLIE SR EL","Female","ELEMENTARY",387
"2019-2020",10,"KAUFMAN COUNTY",129906,"TERRELL ISD",129906108,"GILBERT WILLIE SR EL","Male","ELEMENTARY",337
"2019-2020",10,"KAUFMAN COUNTY",129906,"TERRELL ISD",129906041,"HERMAN FURLOUGH JR MIDDLE","Female","MIDDLE SCHOOL",560
"2019-2020",10,"KAUFMAN COUNTY",129906,"TERRELL ISD",129906041,"HERMAN FURLOUGH JR MIDDLE","Male","MIDDLE SCHOOL",559
"2019-2020",10,"KAUFMAN COUNTY",129906,"TERRELL ISD",129906107,"J W LONG EL","Female","ELEMENTARY",352
"2019-2020",10,"KAUFMAN COUNTY",129906,"TERRELL ISD",129906107,"J W LONG EL","Male","ELEMENTARY",342
"2019-2020",10,"KAUFMAN COUNTY",129906,"TERRELL ISD",129906004,"TERRELL ALTERNATIVE EDUCATION CENT","Female","HIGH SCHOOL","<10"
"2019-2020",10,"KAUFMAN COUNTY",129906,"TERRELL ISD",129906004,"TERRELL ALTERNATIVE EDUCATION CENT","Male","HIGH SCHOOL","<10"
"2019-2020",10,"KAUFMAN COUNTY",129906,"TERRELL ISD",129906002,"TERRELL H S","Female","HIGH SCHOOL",607
"2019-2020",10,"KAUFMAN COUNTY",129906,"TERRELL ISD",129906002,"TERRELL H S","Male","HIGH SCHOOL",621
"2019-2020",10,"KAUFMAN COUNTY",129906,"TERRELL ISD",129906104,"TISD CHILD & ADOLESCENT SCHOOL","Female","ELEMENTARY / SECONDARY","<20"
"2019-2020",10,"KAUFMAN COUNTY",129906,"TERRELL ISD",129906104,"TISD CHILD & ADOLESCENT SCHOOL","Male","ELEMENTARY / SECONDARY","<20"
"2019-2020",10,"KAUFMAN COUNTY",129906,"TERRELL ISD",129906103,"W H BURNETT EL","Female","ELEMENTARY",195
"2019-2020",10,"KAUFMAN COUNTY",129906,"TERRELL ISD",129906103,"W H BURNETT EL","Male","ELEMENTARY",186
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804006,"TEXANS CAN ACADEMY - AUSTIN","Female","HIGH SCHOOL",162
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804006,"TEXANS CAN ACADEMY - AUSTIN","Male","HIGH SCHOOL",207
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804003,"TEXANS CAN ACADEMY - CARROLLTON-FA","Female","HIGH SCHOOL",175
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804003,"TEXANS CAN ACADEMY - CARROLLTON-FA","Male","HIGH SCHOOL",204
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804001,"TEXANS CAN ACADEMY - DALLAS NORTH","Female","HIGH SCHOOL",96
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804001,"TEXANS CAN ACADEMY - DALLAS NORTH","Male","HIGH SCHOOL",123
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804008,"TEXANS CAN ACADEMY - FORT WORTH LA","Female","HIGH SCHOOL",234
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804008,"TEXANS CAN ACADEMY - FORT WORTH LA","Male","HIGH SCHOOL",249
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804007,"TEXANS CAN ACADEMY - FORT WORTH WE","Female","HIGH SCHOOL",178
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804007,"TEXANS CAN ACADEMY - FORT WORTH WE","Male","HIGH SCHOOL",219
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804013,"TEXANS CAN ACADEMY - GARLAND","Female","HIGH SCHOOL",141
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804013,"TEXANS CAN ACADEMY - GARLAND","Male","HIGH SCHOOL",169
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804005,"TEXANS CAN ACADEMY - GRANT EAST","Female","ELEMENTARY / SECONDARY",169
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804005,"TEXANS CAN ACADEMY - GRANT EAST","Male","ELEMENTARY / SECONDARY",182
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804010,"TEXANS CAN ACADEMY - HOUSTON HOBBY","Female","HIGH SCHOOL",195
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804010,"TEXANS CAN ACADEMY - HOUSTON HOBBY","Male","HIGH SCHOOL",236
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804009,"TEXANS CAN ACADEMY - HOUSTON NORTH","Female","HIGH SCHOOL",215
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804009,"TEXANS CAN ACADEMY - HOUSTON NORTH","Male","HIGH SCHOOL",226
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804012,"TEXANS CAN ACADEMY - HOUSTON SOUTH","Female","HIGH SCHOOL",176
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804012,"TEXANS CAN ACADEMY - HOUSTON SOUTH","Male","HIGH SCHOOL",140
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804002,"TEXANS CAN ACADEMY - OAK CLIFF","Female","HIGH SCHOOL",289
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804002,"TEXANS CAN ACADEMY - OAK CLIFF","Male","HIGH SCHOOL",330
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804004,"TEXANS CAN ACADEMY - PLEASANT GROV","Female","HIGH SCHOOL",287
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804004,"TEXANS CAN ACADEMY - PLEASANT GROV","Male","HIGH SCHOOL",322
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804011,"TEXANS CAN ACADEMY - SAN ANTONIO","Female","HIGH SCHOOL",172
"2019-2020",10,"DALLAS COUNTY",057804,"TEXANS CAN ACADEMIES",057804011,"TEXANS CAN ACADEMY - SAN ANTONIO","Male","HIGH SCHOOL",173
"2019-2020",08,"BOWIE COUNTY",019907,"TEXARKANA ISD",019907006,"ESCHOOL PREP","Female","ELEMENTARY / SECONDARY",697
"2019-2020",08,"BOWIE COUNTY",019907,"TEXARKANA ISD",019907006,"ESCHOOL PREP","Male","ELEMENTARY / SECONDARY",463
"2019-2020",08,"BOWIE COUNTY",019907,"TEXARKANA ISD",019907105,"HIGHLAND PARK EL","Female","ELEMENTARY",189
"2019-2020",08,"BOWIE COUNTY",019907,"TEXARKANA ISD",019907105,"HIGHLAND PARK EL","Male","ELEMENTARY",174
"2019-2020",08,"BOWIE COUNTY",019907,"TEXARKANA ISD",019907116,"MARTHA & JOSH MORRISS MATH & ENGIN","Female","ELEMENTARY",162
"2019-2020",08,"BOWIE COUNTY",019907,"TEXARKANA ISD",019907116,"MARTHA & JOSH MORRISS MATH & ENGIN","Male","ELEMENTARY",198
"2019-2020",08,"BOWIE COUNTY",019907,"TEXARKANA ISD",019907109,"NASH EL","Female","ELEMENTARY",350
"2019-2020",08,"BOWIE COUNTY",019907,"TEXARKANA ISD",019907109,"NASH EL","Male","ELEMENTARY",353
"2019-2020",08,"BOWIE COUNTY",019907,"TEXARKANA ISD",019907003,"OPTIONS","Female","HIGH SCHOOL",21
"2019-2020",08,"BOWIE COUNTY",019907,"TEXARKANA ISD",019907003,"OPTIONS","Male","HIGH SCHOOL",25
