T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2019-2020

"YEAR","REGION","COUNTY NAME","DISTRICT","DISTRICT NAME","GENDER","CHARTER STATUS","ENROLLMENT"
"2019-2020",11,"TARRANT COUNTY",220814,"TEXAS SCHOOL OF THE ARTS","Female","OPEN ENROLLMENT CHARTER",258
"2019-2020",11,"TARRANT COUNTY",220814,"TEXAS SCHOOL OF THE ARTS","Male","OPEN ENROLLMENT CHARTER",72
"2019-2020",06,"MONTGOMERY COUNTY",170801,"TEXAS SERENITY ACADEMY","Female","OPEN ENROLLMENT CHARTER",240
"2019-2020",06,"MONTGOMERY COUNTY",170801,"TEXAS SERENITY ACADEMY","Male","OPEN ENROLLMENT CHARTER",246
"2019-2020",16,"SHERMAN COUNTY",211901,"TEXHOMA ISD","Female","TRADITIONAL ISD/CSD",79
"2019-2020",16,"SHERMAN COUNTY",211901,"TEXHOMA ISD","Male","TRADITIONAL ISD/CSD",93
"2019-2020",16,"DALLAM COUNTY",056902,"TEXLINE ISD","Female","TRADITIONAL ISD/CSD",97
"2019-2020",16,"DALLAM COUNTY",056902,"TEXLINE ISD","Male","TRADITIONAL ISD/CSD",94
"2019-2020",13,"TRAVIS COUNTY",227827,"THE EXCEL CENTER (FOR ADULTS)","Female","OPEN ENROLLMENT CHARTER",436
"2019-2020",13,"TRAVIS COUNTY",227827,"THE EXCEL CENTER (FOR ADULTS)","Male","OPEN ENROLLMENT CHARTER",270
"2019-2020",04,"HARRIS COUNTY",101864,"THE LAWSON ACADEMY","Female","OPEN ENROLLMENT CHARTER",102
"2019-2020",04,"HARRIS COUNTY",101864,"THE LAWSON ACADEMY","Male","OPEN ENROLLMENT CHARTER",93
"2019-2020",04,"HARRIS COUNTY",101868,"THE PRO-VISION ACADEMY","Female","OPEN ENROLLMENT CHARTER",230
"2019-2020",04,"HARRIS COUNTY",101868,"THE PRO-VISION ACADEMY","Male","OPEN ENROLLMENT CHARTER",286
"2019-2020",04,"HARRIS COUNTY",101861,"THE RHODES SCHOOL","Female","OPEN ENROLLMENT CHARTER",446
"2019-2020",04,"HARRIS COUNTY",101861,"THE RHODES SCHOOL","Male","OPEN ENROLLMENT CHARTER",436
"2019-2020",04,"HARRIS COUNTY",101814,"THE VARNETT PUBLIC SCHOOL","Female","OPEN ENROLLMENT CHARTER",845
"2019-2020",04,"HARRIS COUNTY",101814,"THE VARNETT PUBLIC SCHOOL","Male","OPEN ENROLLMENT CHARTER",731
"2019-2020",13,"MILAM COUNTY",166905,"THORNDALE ISD","Female","TRADITIONAL ISD/CSD",266
"2019-2020",13,"MILAM COUNTY",166905,"THORNDALE ISD","Male","TRADITIONAL ISD/CSD",292
"2019-2020",13,"WILLIAMSON COUNTY",246912,"THRALL ISD","Female","TRADITIONAL ISD/CSD",385
"2019-2020",13,"WILLIAMSON COUNTY",246912,"THRALL ISD","Male","TRADITIONAL ISD/CSD",373
"2019-2020",02,"LIVE OAK COUNTY",149902,"THREE RIVERS ISD","Female","TRADITIONAL ISD/CSD",313
"2019-2020",02,"LIVE OAK COUNTY",149902,"THREE RIVERS ISD","Male","TRADITIONAL ISD/CSD",343
"2019-2020",11,"ERATH COUNTY",072901,"THREE WAY ISD","Female","TRADITIONAL ISD/CSD",90
"2019-2020",11,"ERATH COUNTY",072901,"THREE WAY ISD","Male","TRADITIONAL ISD/CSD",96
"2019-2020",09,"THROCKMORTON COUNTY",224901,"THROCKMORTON COLLEGIATE ISD","Female","TRADITIONAL ISD/CSD",80
"2019-2020",09,"THROCKMORTON COUNTY",224901,"THROCKMORTON COLLEGIATE ISD","Male","TRADITIONAL ISD/CSD",82
"2019-2020",03,"MATAGORDA COUNTY",158902,"TIDEHAVEN ISD","Female","TRADITIONAL ISD/CSD",481
"2019-2020",03,"MATAGORDA COUNTY",158902,"TIDEHAVEN ISD","Male","TRADITIONAL ISD/CSD",501
"2019-2020",07,"SHELBY COUNTY",210905,"TIMPSON ISD","Female","TRADITIONAL ISD/CSD",346
"2019-2020",07,"SHELBY COUNTY",210905,"TIMPSON ISD","Male","TRADITIONAL ISD/CSD",345
"2019-2020",10,"GRAYSON COUNTY",091907,"TIOGA ISD","Female","TRADITIONAL ISD/CSD",367
"2019-2020",10,"GRAYSON COUNTY",091907,"TIOGA ISD","Male","TRADITIONAL ISD/CSD",342
"2019-2020",11,"HOOD COUNTY",111903,"TOLAR ISD","Female","TRADITIONAL ISD/CSD",397
"2019-2020",11,"HOOD COUNTY",111903,"TOLAR ISD","Male","TRADITIONAL ISD/CSD",404
"2019-2020",10,"GRAYSON COUNTY",091918,"TOM BEAN ISD","Female","TRADITIONAL ISD/CSD",311
"2019-2020",10,"GRAYSON COUNTY",091918,"TOM BEAN ISD","Male","TRADITIONAL ISD/CSD",313
"2019-2020",04,"HARRIS COUNTY",101921,"TOMBALL ISD","Female","TRADITIONAL ISD/CSD",9085
"2019-2020",04,"HARRIS COUNTY",101921,"TOMBALL ISD","Male","TRADITIONAL ISD/CSD",9209
"2019-2020",19,"EL PASO COUNTY",071908,"TORNILLO ISD","Female","TRADITIONAL ISD/CSD",511
"2019-2020",19,"EL PASO COUNTY",071908,"TORNILLO ISD","Male","TRADITIONAL ISD/CSD",491
"2019-2020",11,"TARRANT COUNTY",220801,"TREETOPS SCHOOL INTERNATIONAL","Female","OPEN ENROLLMENT CHARTER",202
"2019-2020",11,"TARRANT COUNTY",220801,"TREETOPS SCHOOL INTERNATIONAL","Male","OPEN ENROLLMENT CHARTER",185
"2019-2020",14,"TAYLOR COUNTY",221905,"TRENT ISD","Female","TRADITIONAL ISD/CSD",73
"2019-2020",14,"TAYLOR COUNTY",221905,"TRENT ISD","Male","TRADITIONAL ISD/CSD",85
"2019-2020",10,"FANNIN COUNTY",074912,"TRENTON ISD","Female","TRADITIONAL ISD/CSD",310
"2019-2020",10,"FANNIN COUNTY",074912,"TRENTON ISD","Male","TRADITIONAL ISD/CSD",380
"2019-2020",07,"HENDERSON COUNTY",107907,"TRINIDAD ISD","Female","TRADITIONAL ISD/CSD",81
"2019-2020",07,"HENDERSON COUNTY",107907,"TRINIDAD ISD","Male","TRADITIONAL ISD/CSD",91
"2019-2020",10,"DALLAS COUNTY",057813,"TRINITY BASIN PREPARATORY","Female","OPEN ENROLLMENT CHARTER",1983
"2019-2020",10,"DALLAS COUNTY",057813,"TRINITY BASIN PREPARATORY","Male","OPEN ENROLLMENT CHARTER",1859
"2019-2020",20,"COMAL COUNTY",046802,"TRINITY CHARTER SCHOOL","Female","OPEN ENROLLMENT CHARTER",163
"2019-2020",20,"COMAL COUNTY",046802,"TRINITY CHARTER SCHOOL","Male","OPEN ENROLLMENT CHARTER",245
"2019-2020",06,"TRINITY COUNTY",228903,"TRINITY ISD","Female","TRADITIONAL ISD/CSD",596
"2019-2020",06,"TRINITY COUNTY",228903,"TRINITY ISD","Male","TRADITIONAL ISD/CSD",609
"2019-2020",19,"EL PASO COUNTY",071803,"TRIUMPH PUBLIC HIGH SCHOOLS-EL PAS","Female","OPEN ENROLLMENT CHARTER",97
"2019-2020",19,"EL PASO COUNTY",071803,"TRIUMPH PUBLIC HIGH SCHOOLS-EL PAS","Male","OPEN ENROLLMENT CHARTER",97
"2019-2020",01,"WEBB COUNTY",240801,"TRIUMPH PUBLIC HIGH SCHOOLS-LAREDO","Female","OPEN ENROLLMENT CHARTER",157
"2019-2020",01,"WEBB COUNTY",240801,"TRIUMPH PUBLIC HIGH SCHOOLS-LAREDO","Male","OPEN ENROLLMENT CHARTER",112
"2019-2020",17,"LUBBOCK COUNTY",152803,"TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOC","Female","OPEN ENROLLMENT CHARTER",111
"2019-2020",17,"LUBBOCK COUNTY",152803,"TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOC","Male","OPEN ENROLLMENT CHARTER",97
"2019-2020",01,"HIDALGO COUNTY",108804,"TRIUMPH PUBLIC HIGH SCHOOLS-RIO GR","Female","OPEN ENROLLMENT CHARTER",251
"2019-2020",01,"HIDALGO COUNTY",108804,"TRIUMPH PUBLIC HIGH SCHOOLS-RIO GR","Male","OPEN ENROLLMENT CHARTER",224
"2019-2020",11,"DENTON COUNTY",061805,"TRIVIUM ACADEMY","Female","OPEN ENROLLMENT CHARTER",293
"2019-2020",11,"DENTON COUNTY",061805,"TRIVIUM ACADEMY","Male","OPEN ENROLLMENT CHARTER",298
"2019-2020",07,"SMITH COUNTY",212904,"TROUP ISD","Female","TRADITIONAL ISD/CSD",524
"2019-2020",07,"SMITH COUNTY",212904,"TROUP ISD","Male","TRADITIONAL ISD/CSD",565
"2019-2020",12,"BELL COUNTY",014910,"TROY ISD","Female","TRADITIONAL ISD/CSD",747
"2019-2020",12,"BELL COUNTY",014910,"TROY ISD","Male","TRADITIONAL ISD/CSD",822
"2019-2020",16,"SWISHER COUNTY",219903,"TULIA ISD","Female","TRADITIONAL ISD/CSD",490
"2019-2020",16,"SWISHER COUNTY",219903,"TULIA ISD","Male","TRADITIONAL ISD/CSD",506
"2019-2020",02,"NUECES COUNTY",178912,"TULOSO-MIDWAY ISD","Female","TRADITIONAL ISD/CSD",1916
"2019-2020",02,"NUECES COUNTY",178912,"TULOSO-MIDWAY ISD","Male","TRADITIONAL ISD/CSD",2010
"2019-2020",16,"HALL COUNTY",096905,"TURKEY-QUITAQUE ISD","Female","TRADITIONAL ISD/CSD",88
"2019-2020",16,"HALL COUNTY",096905,"TURKEY-QUITAQUE ISD","Male","TRADITIONAL ISD/CSD",112
"2019-2020",04,"HARRIS COUNTY",101840,"TWO DIMENSIONS PREPARATORY ACADEMY","Female","OPEN ENROLLMENT CHARTER",284
"2019-2020",04,"HARRIS COUNTY",101840,"TWO DIMENSIONS PREPARATORY ACADEMY","Male","OPEN ENROLLMENT CHARTER",253
"2019-2020",07,"SMITH COUNTY",212905,"TYLER ISD","Female","TRADITIONAL ISD/CSD",8877
"2019-2020",07,"SMITH COUNTY",212905,"TYLER ISD","Male","TRADITIONAL ISD/CSD",9383
"2019-2020",10,"DALLAS COUNTY",057845,"UME PREPARATORY ACADEMY","Female","OPEN ENROLLMENT CHARTER",635
"2019-2020",10,"DALLAS COUNTY",057845,"UME PREPARATORY ACADEMY","Male","OPEN ENROLLMENT CHARTER",562
"2019-2020",07,"UPSHUR COUNTY",230908,"UNION GROVE ISD","Female","TRADITIONAL ISD/CSD",389
"2019-2020",07,"UPSHUR COUNTY",230908,"UNION GROVE ISD","Male","TRADITIONAL ISD/CSD",366
"2019-2020",07,"UPSHUR COUNTY",230904,"UNION HILL ISD","Female","TRADITIONAL ISD/CSD",162
"2019-2020",07,"UPSHUR COUNTY",230904,"UNION HILL ISD","Male","TRADITIONAL ISD/CSD",169
"2019-2020",01,"WEBB COUNTY",240903,"UNITED ISD","Female","TRADITIONAL ISD/CSD",20783
"2019-2020",01,"WEBB COUNTY",240903,"UNITED ISD","Male","TRADITIONAL ISD/CSD",22250
"2019-2020",10,"DALLAS COUNTY",057808,"UNIVERSAL ACADEMY","Female","OPEN ENROLLMENT CHARTER",1144
"2019-2020",10,"DALLAS COUNTY",057808,"UNIVERSAL ACADEMY","Male","OPEN ENROLLMENT CHARTER",1138
"2019-2020",04,"HARRIS COUNTY",101807,"UNIVERSITY OF HOUSTON CHARTER SCHO","Female","OPEN ENROLLMENT CHARTER",54
"2019-2020",04,"HARRIS COUNTY",101807,"UNIVERSITY OF HOUSTON CHARTER SCHO","Male","OPEN ENROLLMENT CHARTER",77
"2019-2020",13,"TRAVIS COUNTY",227506,"UNIVERSITY OF TEXAS AT AUSTIN H S","Female","TRADITIONAL ISD/CSD",133
"2019-2020",13,"TRAVIS COUNTY",227506,"UNIVERSITY OF TEXAS AT AUSTIN H S","Male","TRADITIONAL ISD/CSD",114
"2019-2020",13,"TRAVIS COUNTY",227819,"UNIVERSITY OF TEXAS ELEMENTARY CHA","Female","OPEN ENROLLMENT CHARTER",141
"2019-2020",13,"TRAVIS COUNTY",227819,"UNIVERSITY OF TEXAS ELEMENTARY CHA","Male","OPEN ENROLLMENT CHARTER",154
"2019-2020",13,"TRAVIS COUNTY",227806,"UNIVERSITY OF TEXAS UNIVERSITY CHA","Female","OPEN ENROLLMENT CHARTER",305
"2019-2020",13,"TRAVIS COUNTY",227806,"UNIVERSITY OF TEXAS UNIVERSITY CHA","Male","OPEN ENROLLMENT CHARTER",304
"2019-2020",10,"DALLAS COUNTY",057803,"UPLIFT EDUCATION","Female","OPEN ENROLLMENT CHARTER",10048
"2019-2020",10,"DALLAS COUNTY",057803,"UPLIFT EDUCATION","Male","OPEN ENROLLMENT CHARTER",10020
"2019-2020",07,"SMITH COUNTY",212804,"UT TYLER UNIVERSITY ACADEMY","Female","OPEN ENROLLMENT CHARTER",409
"2019-2020",07,"SMITH COUNTY",212804,"UT TYLER UNIVERSITY ACADEMY","Male","OPEN ENROLLMENT CHARTER",435
"2019-2020",20,"UVALDE COUNTY",232904,"UTOPIA ISD","Female","TRADITIONAL ISD/CSD",106
"2019-2020",20,"UVALDE COUNTY",232904,"UTOPIA ISD","Male","TRADITIONAL ISD/CSD",123
"2019-2020",18,"ECTOR COUNTY",068803,"UTPB STEM ACADEMY","Female","OPEN ENROLLMENT CHARTER",352
"2019-2020",18,"ECTOR COUNTY",068803,"UTPB STEM ACADEMY","Male","OPEN ENROLLMENT CHARTER",417
"2019-2020",20,"UVALDE COUNTY",232903,"UVALDE CISD","Female","TRADITIONAL ISD/CSD",2085
"2019-2020",20,"UVALDE COUNTY",232903,"UVALDE CISD","Male","TRADITIONAL ISD/CSD",2180
"2019-2020",18,"JEFF DAVIS COUNTY",122902,"VALENTINE ISD","Female","TRADITIONAL ISD/CSD",23
"2019-2020",18,"JEFF DAVIS COUNTY",122902,"VALENTINE ISD","Male","TRADITIONAL ISD/CSD",17
"2019-2020",12,"BOSQUE COUNTY",018904,"VALLEY MILLS ISD","Female","TRADITIONAL ISD/CSD",322
"2019-2020",12,"BOSQUE COUNTY",018904,"VALLEY MILLS ISD","Male","TRADITIONAL ISD/CSD",322
"2019-2020",11,"COOKE COUNTY",049903,"VALLEY VIEW ISD","Female","TRADITIONAL ISD/CSD",444
"2019-2020",01,"HIDALGO COUNTY",108916,"VALLEY VIEW ISD","Female","TRADITIONAL ISD/CSD",2137
"2019-2020",11,"COOKE COUNTY",049903,"VALLEY VIEW ISD","Male","TRADITIONAL ISD/CSD",440
"2019-2020",01,"HIDALGO COUNTY",108916,"VALLEY VIEW ISD","Male","TRADITIONAL ISD/CSD",2227
"2019-2020",13,"TRAVIS COUNTY",227829,"VALOR PUBLIC SCHOOLS","Female","OPEN ENROLLMENT CHARTER",268
"2019-2020",13,"TRAVIS COUNTY",227829,"VALOR PUBLIC SCHOOLS","Male","OPEN ENROLLMENT CHARTER",264
"2019-2020",10,"GRAYSON COUNTY",091908,"VAN ALSTYNE ISD","Female","TRADITIONAL ISD/CSD",886
"2019-2020",10,"GRAYSON COUNTY",091908,"VAN ALSTYNE ISD","Male","TRADITIONAL ISD/CSD",912
"2019-2020",07,"VAN ZANDT COUNTY",234906,"VAN ISD","Female","TRADITIONAL ISD/CSD",1173
"2019-2020",07,"VAN ZANDT COUNTY",234906,"VAN ISD","Male","TRADITIONAL ISD/CSD",1222
"2019-2020",03,"MATAGORDA COUNTY",158906,"VAN VLECK ISD","Female","TRADITIONAL ISD/CSD",519
"2019-2020",03,"MATAGORDA COUNTY",158906,"VAN VLECK ISD","Male","TRADITIONAL ISD/CSD",560
"2019-2020",01,"HIDALGO COUNTY",108808,"VANGUARD ACADEMY","Female","OPEN ENROLLMENT CHARTER",2279
"2019-2020",01,"HIDALGO COUNTY",108808,"VANGUARD ACADEMY","Male","OPEN ENROLLMENT CHARTER",2194
"2019-2020",16,"OLDHAM COUNTY",180902,"VEGA ISD","Female","TRADITIONAL ISD/CSD",183
"2019-2020",16,"OLDHAM COUNTY",180902,"VEGA ISD","Male","TRADITIONAL ISD/CSD",200
"2019-2020",11,"JOHNSON COUNTY",126908,"VENUS ISD","Female","TRADITIONAL ISD/CSD",1043
"2019-2020",11,"JOHNSON COUNTY",126908,"VENUS ISD","Male","TRADITIONAL ISD/CSD",1139
"2019-2020",15,"TOM GREEN COUNTY",226908,"VERIBEST ISD","Female","TRADITIONAL ISD/CSD",138
"2019-2020",15,"TOM GREEN COUNTY",226908,"VERIBEST ISD","Male","TRADITIONAL ISD/CSD",118
"2019-2020",09,"WILBARGER COUNTY",244903,"VERNON ISD","Female","TRADITIONAL ISD/CSD",952
"2019-2020",09,"WILBARGER COUNTY",244903,"VERNON ISD","Male","TRADITIONAL ISD/CSD",1000
"2019-2020",03,"VICTORIA COUNTY",235902,"VICTORIA ISD","Female","TRADITIONAL ISD/CSD",6690
"2019-2020",03,"VICTORIA COUNTY",235902,"VICTORIA ISD","Male","TRADITIONAL ISD/CSD",7156
"2019-2020",05,"ORANGE COUNTY",181907,"VIDOR ISD","Female","TRADITIONAL ISD/CSD",2099
"2019-2020",05,"ORANGE COUNTY",181907,"VIDOR ISD","Male","TRADITIONAL ISD/CSD",2292
"2019-2020",10,"DALLAS COUNTY",057847,"VILLAGE TECH SCHOOLS","Female","OPEN ENROLLMENT CHARTER",604
"2019-2020",10,"DALLAS COUNTY",057847,"VILLAGE TECH SCHOOLS","Male","OPEN ENROLLMENT CHARTER",613
"2019-2020",19,"EL PASO COUNTY",071809,"VISTA DEL FUTURO CHARTER SCHOOL","Female","OPEN ENROLLMENT CHARTER",140
"2019-2020",19,"EL PASO COUNTY",071809,"VISTA DEL FUTURO CHARTER SCHOOL","Male","OPEN ENROLLMENT CHARTER",153
"2019-2020",03,"LAVACA COUNTY",143904,"VYSEHRAD ISD","Female","TRADITIONAL ISD/CSD",58
"2019-2020",03,"LAVACA COUNTY",143904,"VYSEHRAD ISD","Male","TRADITIONAL ISD/CSD",61
"2019-2020",12,"MCLENNAN COUNTY",161801,"WACO CHARTER SCHOOL","Female","OPEN ENROLLMENT CHARTER",113
"2019-2020",12,"MCLENNAN COUNTY",161801,"WACO CHARTER SCHOOL","Male","OPEN ENROLLMENT CHARTER",131
"2019-2020",12,"MCLENNAN COUNTY",161914,"WACO ISD","Female","TRADITIONAL ISD/CSD",7244
"2019-2020",12,"MCLENNAN COUNTY",161914,"WACO ISD","Male","TRADITIONAL ISD/CSD",7655
"2019-2020",13,"GONZALES COUNTY",089905,"WAELDER ISD","Female","TRADITIONAL ISD/CSD",161
"2019-2020",13,"GONZALES COUNTY",089905,"WAELDER ISD","Male","TRADITIONAL ISD/CSD",156
"2019-2020",16,"DEAF SMITH COUNTY",059902,"WALCOTT ISD","Female","TRADITIONAL ISD/CSD",78
"2019-2020",16,"DEAF SMITH COUNTY",059902,"WALCOTT ISD","Male","TRADITIONAL ISD/CSD",71
"2019-2020",15,"TOM GREEN COUNTY",226906,"WALL ISD","Female","TRADITIONAL ISD/CSD",626
"2019-2020",15,"TOM GREEN COUNTY",226906,"WALL ISD","Male","TRADITIONAL ISD/CSD",607
"2019-2020",04,"WALLER COUNTY",237904,"WALLER ISD","Female","TRADITIONAL ISD/CSD",3804
"2019-2020",04,"WALLER COUNTY",237904,"WALLER ISD","Male","TRADITIONAL ISD/CSD",3925
"2019-2020",11,"COOKE COUNTY",049908,"WALNUT BEND ISD","Female","TRADITIONAL ISD/CSD",30
"2019-2020",11,"COOKE COUNTY",049908,"WALNUT BEND ISD","Male","TRADITIONAL ISD/CSD",38
"2019-2020",12,"BOSQUE COUNTY",018905,"WALNUT SPRINGS ISD","Female","TRADITIONAL ISD/CSD",92
"2019-2020",12,"BOSQUE COUNTY",018905,"WALNUT SPRINGS ISD","Male","TRADITIONAL ISD/CSD",96
"2019-2020",05,"TYLER COUNTY",229904,"WARREN ISD","Female","TRADITIONAL ISD/CSD",627
"2019-2020",05,"TYLER COUNTY",229904,"WARREN ISD","Male","TRADITIONAL ISD/CSD",686
"2019-2020",07,"HARRISON COUNTY",102903,"WASKOM ISD","Female","TRADITIONAL ISD/CSD",416
"2019-2020",07,"HARRISON COUNTY",102903,"WASKOM ISD","Male","TRADITIONAL ISD/CSD",437
"2019-2020",15,"TOM GREEN COUNTY",226905,"WATER VALLEY ISD","Female","TRADITIONAL ISD/CSD",159
"2019-2020",15,"TOM GREEN COUNTY",226905,"WATER VALLEY ISD","Male","TRADITIONAL ISD/CSD",163
"2019-2020",10,"ELLIS COUNTY",070801,"WAXAHACHIE FAITH FAMILY ACADEMY","Female","OPEN ENROLLMENT CHARTER",1359
"2019-2020",10,"ELLIS COUNTY",070801,"WAXAHACHIE FAITH FAMILY ACADEMY","Male","OPEN ENROLLMENT CHARTER",1307
"2019-2020",10,"ELLIS COUNTY",070912,"WAXAHACHIE ISD","Female","TRADITIONAL ISD/CSD",4484
"2019-2020",10,"ELLIS COUNTY",070912,"WAXAHACHIE ISD","Male","TRADITIONAL ISD/CSD",4997
"2019-2020",13,"TRAVIS COUNTY",227803,"WAYSIDE SCHOOLS","Female","OPEN ENROLLMENT CHARTER",977
"2019-2020",13,"TRAVIS COUNTY",227803,"WAYSIDE SCHOOLS","Male","OPEN ENROLLMENT CHARTER",1032
"2019-2020",11,"PARKER COUNTY",184903,"WEATHERFORD ISD","Female","TRADITIONAL ISD/CSD",3949
"2019-2020",11,"PARKER COUNTY",184903,"WEATHERFORD ISD","Male","TRADITIONAL ISD/CSD",4156
"2019-2020",01,"WEBB COUNTY",240904,"WEBB CISD","Female","TRADITIONAL ISD/CSD",123
"2019-2020",01,"WEBB COUNTY",240904,"WEBB CISD","Male","TRADITIONAL ISD/CSD",136
"2019-2020",03,"COLORADO COUNTY",045905,"WEIMAR ISD","Female","TRADITIONAL ISD/CSD",342
"2019-2020",03,"COLORADO COUNTY",045905,"WEIMAR ISD","Male","TRADITIONAL ISD/CSD",342
"2019-2020",16,"COLLINGSWORTH COUNTY",044902,"WELLINGTON ISD","Female","TRADITIONAL ISD/CSD",274
"2019-2020",16,"COLLINGSWORTH COUNTY",044902,"WELLINGTON ISD","Male","TRADITIONAL ISD/CSD",296
"2019-2020",17,"TERRY COUNTY",223904,"WELLMAN-UNION CISD","Female","TRADITIONAL ISD/CSD",170
"2019-2020",17,"TERRY COUNTY",223904,"WELLMAN-UNION CISD","Male","TRADITIONAL ISD/CSD",155
"2019-2020",07,"CHEROKEE COUNTY",037909,"WELLS ISD","Female","TRADITIONAL ISD/CSD",126
"2019-2020",07,"CHEROKEE COUNTY",037909,"WELLS ISD","Male","TRADITIONAL ISD/CSD",150
"2019-2020",01,"HIDALGO COUNTY",108913,"WESLACO ISD","Female","TRADITIONAL ISD/CSD",8393
"2019-2020",01,"HIDALGO COUNTY",108913,"WESLACO ISD","Male","TRADITIONAL ISD/CSD",8771
"2019-2020",05,"HARDIN COUNTY",100908,"WEST HARDIN COUNTY CISD","Female","TRADITIONAL ISD/CSD",283
"2019-2020",05,"HARDIN COUNTY",100908,"WEST HARDIN COUNTY CISD","Male","TRADITIONAL ISD/CSD",307
"2019-2020",12,"MCLENNAN COUNTY",161916,"WEST ISD","Female","TRADITIONAL ISD/CSD",628
"2019-2020",12,"MCLENNAN COUNTY",161916,"WEST ISD","Male","TRADITIONAL ISD/CSD",712
"2019-2020",05,"ORANGE COUNTY",181906,"WEST ORANGE-COVE CISD","Female","TRADITIONAL ISD/CSD",1209
"2019-2020",05,"ORANGE COUNTY",181906,"WEST ORANGE-COVE CISD","Male","TRADITIONAL ISD/CSD",1314
"2019-2020",02,"NUECES COUNTY",178915,"WEST OSO ISD","Female","TRADITIONAL ISD/CSD",1029
"2019-2020",02,"NUECES COUNTY",178915,"WEST OSO ISD","Male","TRADITIONAL ISD/CSD",1051
"2019-2020",07,"RUSK COUNTY",201914,"WEST RUSK COUNTY CONSOLIDATED ISD","Female","TRADITIONAL ISD/CSD",502
"2019-2020",07,"RUSK COUNTY",201914,"WEST RUSK COUNTY CONSOLIDATED ISD","Male","TRADITIONAL ISD/CSD",530
"2019-2020",07,"SABINE COUNTY",202905,"WEST SABINE ISD","Female","TRADITIONAL ISD/CSD",306
"2019-2020",07,"SABINE COUNTY",202905,"WEST SABINE ISD","Male","TRADITIONAL ISD/CSD",290
"2019-2020",14,"MITCHELL COUNTY",168903,"WESTBROOK ISD","Female","TRADITIONAL ISD/CSD",113
"2019-2020",14,"MITCHELL COUNTY",168903,"WESTBROOK ISD","Male","TRADITIONAL ISD/CSD",133
"2019-2020",03,"DEWITT COUNTY",062905,"WESTHOFF ISD","Female","TRADITIONAL ISD/CSD",40
"2019-2020",03,"DEWITT COUNTY",062905,"WESTHOFF ISD","Male","TRADITIONAL ISD/CSD",39
"2019-2020",11,"TARRANT COUNTY",220810,"WESTLAKE ACADEMY CHARTER SCHOOL","Female","OPEN ENROLLMENT CHARTER",468
"2019-2020",11,"TARRANT COUNTY",220810,"WESTLAKE ACADEMY CHARTER SCHOOL","Male","OPEN ENROLLMENT CHARTER",433
"2019-2020",12,"FALLS COUNTY",073904,"WESTPHALIA ISD","Female","TRADITIONAL ISD/CSD",72
"2019-2020",12,"FALLS COUNTY",073904,"WESTPHALIA ISD","Male","TRADITIONAL ISD/CSD",85
"2019-2020",07,"ANDERSON COUNTY",001908,"WESTWOOD ISD","Female","TRADITIONAL ISD/CSD",735
"2019-2020",07,"ANDERSON COUNTY",001908,"WESTWOOD ISD","Male","TRADITIONAL ISD/CSD",779
"2019-2020",03,"WHARTON COUNTY",241904,"WHARTON ISD","Female","TRADITIONAL ISD/CSD",958
"2019-2020",03,"WHARTON COUNTY",241904,"WHARTON ISD","Male","TRADITIONAL ISD/CSD",1043
"2019-2020",16,"WHEELER COUNTY",242903,"WHEELER ISD","Female","TRADITIONAL ISD/CSD",207
"2019-2020",16,"WHEELER COUNTY",242903,"WHEELER ISD","Male","TRADITIONAL ISD/CSD",252
"2019-2020",16,"CARSON COUNTY",033904,"WHITE DEER ISD","Female","TRADITIONAL ISD/CSD",174
"2019-2020",16,"CARSON COUNTY",033904,"WHITE DEER ISD","Male","TRADITIONAL ISD/CSD",189
"2019-2020",07,"GREGG COUNTY",092908,"WHITE OAK ISD","Female","TRADITIONAL ISD/CSD",735
"2019-2020",07,"GREGG COUNTY",092908,"WHITE OAK ISD","Male","TRADITIONAL ISD/CSD",766
"2019-2020",11,"TARRANT COUNTY",220920,"WHITE SETTLEMENT ISD","Female","TRADITIONAL ISD/CSD",3324
"2019-2020",11,"TARRANT COUNTY",220920,"WHITE SETTLEMENT ISD","Male","TRADITIONAL ISD/CSD",3655
"2019-2020",17,"COCHRAN COUNTY",040902,"WHITEFACE CISD","Female","TRADITIONAL ISD/CSD",159
"2019-2020",17,"COCHRAN COUNTY",040902,"WHITEFACE CISD","Male","TRADITIONAL ISD/CSD",159
"2019-2020",07,"SMITH COUNTY",212906,"WHITEHOUSE ISD","Female","TRADITIONAL ISD/CSD",2393
"2019-2020",07,"SMITH COUNTY",212906,"WHITEHOUSE ISD","Male","TRADITIONAL ISD/CSD",2543
"2019-2020",10,"GRAYSON COUNTY",091909,"WHITESBORO ISD","Female","TRADITIONAL ISD/CSD",749
"2019-2020",10,"GRAYSON COUNTY",091909,"WHITESBORO ISD","Male","TRADITIONAL ISD/CSD",870
"2019-2020",10,"GRAYSON COUNTY",091910,"WHITEWRIGHT ISD","Female","TRADITIONAL ISD/CSD",419
"2019-2020",10,"GRAYSON COUNTY",091910,"WHITEWRIGHT ISD","Male","TRADITIONAL ISD/CSD",413
"2019-2020",17,"HOCKLEY COUNTY",110908,"WHITHARRAL ISD","Female","TRADITIONAL ISD/CSD",68
"2019-2020",17,"HOCKLEY COUNTY",110908,"WHITHARRAL ISD","Male","TRADITIONAL ISD/CSD",112
