T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2019-2020

"YEAR","REGION","COUNTY NAME","GENDER","GRADE","ENROLLMENT"
"2019-2020",14,"SCURRY COUNTY","Female","Grade 7",120
"2019-2020",14,"SCURRY COUNTY","Male","Grade 7",98
"2019-2020",14,"SCURRY COUNTY","Female","Grade 8",109
"2019-2020",14,"SCURRY COUNTY","Male","Grade 8",142
"2019-2020",14,"SCURRY COUNTY","Female","Grade 9",107
"2019-2020",14,"SCURRY COUNTY","Male","Grade 9",155
"2019-2020",14,"SCURRY COUNTY","Female","Grade 10",114
"2019-2020",14,"SCURRY COUNTY","Male","Grade 10",130
"2019-2020",14,"SCURRY COUNTY","Female","Grade 11",105
"2019-2020",14,"SCURRY COUNTY","Male","Grade 11",82
"2019-2020",14,"SCURRY COUNTY","Female","Grade 12",90
"2019-2020",14,"SCURRY COUNTY","Male","Grade 12",92
"2019-2020",14,"SHACKELFORD COUNTY","Female","Early Education",1
"2019-2020",14,"SHACKELFORD COUNTY","Male","Early Education",2
"2019-2020",14,"SHACKELFORD COUNTY","Female","Pre-kindergarten",20
"2019-2020",14,"SHACKELFORD COUNTY","Male","Pre-kindergarten",13
"2019-2020",14,"SHACKELFORD COUNTY","Female","Kindergarten",21
"2019-2020",14,"SHACKELFORD COUNTY","Male","Kindergarten",20
"2019-2020",14,"SHACKELFORD COUNTY","Female","Grade 1",25
"2019-2020",14,"SHACKELFORD COUNTY","Male","Grade 1",23
"2019-2020",14,"SHACKELFORD COUNTY","Female","Grade 2",26
"2019-2020",14,"SHACKELFORD COUNTY","Male","Grade 2",20
"2019-2020",14,"SHACKELFORD COUNTY","Female","Grade 3",15
"2019-2020",14,"SHACKELFORD COUNTY","Male","Grade 3",22
"2019-2020",14,"SHACKELFORD COUNTY","Female","Grade 4",18
"2019-2020",14,"SHACKELFORD COUNTY","Male","Grade 4",22
"2019-2020",14,"SHACKELFORD COUNTY","Female","Grade 5",17
"2019-2020",14,"SHACKELFORD COUNTY","Male","Grade 5",26
"2019-2020",14,"SHACKELFORD COUNTY","Female","Grade 6",22
"2019-2020",14,"SHACKELFORD COUNTY","Male","Grade 6",21
"2019-2020",14,"SHACKELFORD COUNTY","Female","Grade 7",27
"2019-2020",14,"SHACKELFORD COUNTY","Male","Grade 7",26
"2019-2020",14,"SHACKELFORD COUNTY","Female","Grade 8",27
"2019-2020",14,"SHACKELFORD COUNTY","Male","Grade 8",29
"2019-2020",14,"SHACKELFORD COUNTY","Female","Grade 9",18
"2019-2020",14,"SHACKELFORD COUNTY","Male","Grade 9",20
"2019-2020",14,"SHACKELFORD COUNTY","Female","Grade 10",30
"2019-2020",14,"SHACKELFORD COUNTY","Male","Grade 10",23
"2019-2020",14,"SHACKELFORD COUNTY","Female","Grade 11",25
"2019-2020",14,"SHACKELFORD COUNTY","Male","Grade 11",23
"2019-2020",14,"SHACKELFORD COUNTY","Female","Grade 12",21
"2019-2020",14,"SHACKELFORD COUNTY","Male","Grade 12",31
"2019-2020",07,"SHELBY COUNTY","Female","Early Education",6
"2019-2020",07,"SHELBY COUNTY","Male","Early Education",7
"2019-2020",07,"SHELBY COUNTY","Female","Pre-kindergarten",221
"2019-2020",07,"SHELBY COUNTY","Male","Pre-kindergarten",192
"2019-2020",07,"SHELBY COUNTY","Female","Kindergarten",156
"2019-2020",07,"SHELBY COUNTY","Male","Kindergarten",177
"2019-2020",07,"SHELBY COUNTY","Female","Grade 1",186
"2019-2020",07,"SHELBY COUNTY","Male","Grade 1",213
"2019-2020",07,"SHELBY COUNTY","Female","Grade 2",168
"2019-2020",07,"SHELBY COUNTY","Male","Grade 2",162
"2019-2020",07,"SHELBY COUNTY","Female","Grade 3",177
"2019-2020",07,"SHELBY COUNTY","Male","Grade 3",195
"2019-2020",07,"SHELBY COUNTY","Female","Grade 4",185
"2019-2020",07,"SHELBY COUNTY","Male","Grade 4",197
"2019-2020",07,"SHELBY COUNTY","Female","Grade 5",193
"2019-2020",07,"SHELBY COUNTY","Male","Grade 5",230
"2019-2020",07,"SHELBY COUNTY","Female","Grade 6",191
"2019-2020",07,"SHELBY COUNTY","Male","Grade 6",199
"2019-2020",07,"SHELBY COUNTY","Female","Grade 7",212
"2019-2020",07,"SHELBY COUNTY","Male","Grade 7",222
"2019-2020",07,"SHELBY COUNTY","Female","Grade 8",186
"2019-2020",07,"SHELBY COUNTY","Male","Grade 8",204
"2019-2020",07,"SHELBY COUNTY","Female","Grade 9",200
"2019-2020",07,"SHELBY COUNTY","Male","Grade 9",215
"2019-2020",07,"SHELBY COUNTY","Female","Grade 10",178
"2019-2020",07,"SHELBY COUNTY","Male","Grade 10",205
"2019-2020",07,"SHELBY COUNTY","Female","Grade 11",169
"2019-2020",07,"SHELBY COUNTY","Male","Grade 11",199
"2019-2020",07,"SHELBY COUNTY","Female","Grade 12",159
"2019-2020",07,"SHELBY COUNTY","Male","Grade 12",173
"2019-2020",16,"SHERMAN COUNTY","Female","Early Education",1
"2019-2020",16,"SHERMAN COUNTY","Male","Early Education",2
"2019-2020",16,"SHERMAN COUNTY","Female","Pre-kindergarten",28
"2019-2020",16,"SHERMAN COUNTY","Male","Pre-kindergarten",31
"2019-2020",16,"SHERMAN COUNTY","Female","Kindergarten",29
"2019-2020",16,"SHERMAN COUNTY","Male","Kindergarten",19
"2019-2020",16,"SHERMAN COUNTY","Female","Grade 1",21
"2019-2020",16,"SHERMAN COUNTY","Male","Grade 1",31
"2019-2020",16,"SHERMAN COUNTY","Female","Grade 2",30
"2019-2020",16,"SHERMAN COUNTY","Male","Grade 2",30
"2019-2020",16,"SHERMAN COUNTY","Female","Grade 3",24
"2019-2020",16,"SHERMAN COUNTY","Male","Grade 3",29
"2019-2020",16,"SHERMAN COUNTY","Female","Grade 4",30
"2019-2020",16,"SHERMAN COUNTY","Male","Grade 4",35
"2019-2020",16,"SHERMAN COUNTY","Female","Grade 5",24
"2019-2020",16,"SHERMAN COUNTY","Male","Grade 5",32
"2019-2020",16,"SHERMAN COUNTY","Female","Grade 6",20
"2019-2020",16,"SHERMAN COUNTY","Male","Grade 6",23
"2019-2020",16,"SHERMAN COUNTY","Female","Grade 7",27
"2019-2020",16,"SHERMAN COUNTY","Male","Grade 7",30
"2019-2020",16,"SHERMAN COUNTY","Female","Grade 8",25
"2019-2020",16,"SHERMAN COUNTY","Male","Grade 8",29
"2019-2020",16,"SHERMAN COUNTY","Female","Grade 9",27
"2019-2020",16,"SHERMAN COUNTY","Male","Grade 9",24
"2019-2020",16,"SHERMAN COUNTY","Female","Grade 10",29
"2019-2020",16,"SHERMAN COUNTY","Male","Grade 10",22
"2019-2020",16,"SHERMAN COUNTY","Female","Grade 11",28
"2019-2020",16,"SHERMAN COUNTY","Male","Grade 11",25
"2019-2020",16,"SHERMAN COUNTY","Female","Grade 12",11
"2019-2020",16,"SHERMAN COUNTY","Male","Grade 12",19
"2019-2020",07,"SMITH COUNTY","Female","Early Education",56
"2019-2020",07,"SMITH COUNTY","Male","Early Education",143
"2019-2020",07,"SMITH COUNTY","Female","Pre-kindergarten",690
"2019-2020",07,"SMITH COUNTY","Male","Pre-kindergarten",657
"2019-2020",07,"SMITH COUNTY","Female","Kindergarten",1482
"2019-2020",07,"SMITH COUNTY","Male","Kindergarten",1545
"2019-2020",07,"SMITH COUNTY","Female","Grade 1",1437
"2019-2020",07,"SMITH COUNTY","Male","Grade 1",1565
"2019-2020",07,"SMITH COUNTY","Female","Grade 2",1453
"2019-2020",07,"SMITH COUNTY","Male","Grade 2",1421
"2019-2020",07,"SMITH COUNTY","Female","Grade 3",1355
"2019-2020",07,"SMITH COUNTY","Male","Grade 3",1516
"2019-2020",07,"SMITH COUNTY","Female","Grade 4",1374
"2019-2020",07,"SMITH COUNTY","Male","Grade 4",1514
"2019-2020",07,"SMITH COUNTY","Female","Grade 5",1485
"2019-2020",07,"SMITH COUNTY","Male","Grade 5",1510
"2019-2020",07,"SMITH COUNTY","Female","Grade 6",1467
"2019-2020",07,"SMITH COUNTY","Male","Grade 6",1561
"2019-2020",07,"SMITH COUNTY","Female","Grade 7",1548
"2019-2020",07,"SMITH COUNTY","Male","Grade 7",1577
"2019-2020",07,"SMITH COUNTY","Female","Grade 8",1456
"2019-2020",07,"SMITH COUNTY","Male","Grade 8",1550
"2019-2020",07,"SMITH COUNTY","Female","Grade 9",1504
"2019-2020",07,"SMITH COUNTY","Male","Grade 9",1643
"2019-2020",07,"SMITH COUNTY","Female","Grade 10",1401
"2019-2020",07,"SMITH COUNTY","Male","Grade 10",1457
"2019-2020",07,"SMITH COUNTY","Female","Grade 11",1327
"2019-2020",07,"SMITH COUNTY","Male","Grade 11",1363
"2019-2020",07,"SMITH COUNTY","Female","Grade 12",1243
"2019-2020",07,"SMITH COUNTY","Male","Grade 12",1256
"2019-2020",11,"SOMERVELL COUNTY","Male","Early Education",7
"2019-2020",11,"SOMERVELL COUNTY","Female","Pre-kindergarten",27
"2019-2020",11,"SOMERVELL COUNTY","Male","Pre-kindergarten",29
"2019-2020",11,"SOMERVELL COUNTY","Female","Kindergarten",85
"2019-2020",11,"SOMERVELL COUNTY","Male","Kindergarten",73
"2019-2020",11,"SOMERVELL COUNTY","Female","Grade 1",96
"2019-2020",11,"SOMERVELL COUNTY","Male","Grade 1",67
"2019-2020",11,"SOMERVELL COUNTY","Female","Grade 2",64
"2019-2020",11,"SOMERVELL COUNTY","Male","Grade 2",75
"2019-2020",11,"SOMERVELL COUNTY","Female","Grade 3",57
"2019-2020",11,"SOMERVELL COUNTY","Male","Grade 3",73
"2019-2020",11,"SOMERVELL COUNTY","Female","Grade 4",80
"2019-2020",11,"SOMERVELL COUNTY","Male","Grade 4",67
"2019-2020",11,"SOMERVELL COUNTY","Female","Grade 5",70
"2019-2020",11,"SOMERVELL COUNTY","Male","Grade 5",81
"2019-2020",11,"SOMERVELL COUNTY","Female","Grade 6",78
"2019-2020",11,"SOMERVELL COUNTY","Male","Grade 6",90
"2019-2020",11,"SOMERVELL COUNTY","Female","Grade 7",100
"2019-2020",11,"SOMERVELL COUNTY","Male","Grade 7",89
"2019-2020",11,"SOMERVELL COUNTY","Female","Grade 8",86
"2019-2020",11,"SOMERVELL COUNTY","Male","Grade 8",78
"2019-2020",11,"SOMERVELL COUNTY","Female","Grade 9",76
"2019-2020",11,"SOMERVELL COUNTY","Male","Grade 9",103
"2019-2020",11,"SOMERVELL COUNTY","Female","Grade 10",95
"2019-2020",11,"SOMERVELL COUNTY","Male","Grade 10",79
"2019-2020",11,"SOMERVELL COUNTY","Female","Grade 11",113
"2019-2020",11,"SOMERVELL COUNTY","Male","Grade 11",89
"2019-2020",11,"SOMERVELL COUNTY","Female","Grade 12",66
"2019-2020",11,"SOMERVELL COUNTY","Male","Grade 12",79
"2019-2020",01,"STARR COUNTY","Female","Early Education",10
"2019-2020",01,"STARR COUNTY","Male","Early Education",18
"2019-2020",01,"STARR COUNTY","Female","Pre-kindergarten",703
"2019-2020",01,"STARR COUNTY","Male","Pre-kindergarten",607
"2019-2020",01,"STARR COUNTY","Female","Kindergarten",545
"2019-2020",01,"STARR COUNTY","Male","Kindergarten",540
"2019-2020",01,"STARR COUNTY","Female","Grade 1",510
"2019-2020",01,"STARR COUNTY","Male","Grade 1",575
"2019-2020",01,"STARR COUNTY","Female","Grade 2",513
"2019-2020",01,"STARR COUNTY","Male","Grade 2",521
"2019-2020",01,"STARR COUNTY","Female","Grade 3",569
"2019-2020",01,"STARR COUNTY","Male","Grade 3",591
"2019-2020",01,"STARR COUNTY","Female","Grade 4",575
"2019-2020",01,"STARR COUNTY","Male","Grade 4",604
"2019-2020",01,"STARR COUNTY","Female","Grade 5",587
"2019-2020",01,"STARR COUNTY","Male","Grade 5",578
"2019-2020",01,"STARR COUNTY","Female","Grade 6",562
"2019-2020",01,"STARR COUNTY","Male","Grade 6",555
"2019-2020",01,"STARR COUNTY","Female","Grade 7",581
"2019-2020",01,"STARR COUNTY","Male","Grade 7",588
"2019-2020",01,"STARR COUNTY","Female","Grade 8",617
"2019-2020",01,"STARR COUNTY","Male","Grade 8",644
"2019-2020",01,"STARR COUNTY","Female","Grade 9",759
"2019-2020",01,"STARR COUNTY","Male","Grade 9",793
"2019-2020",01,"STARR COUNTY","Female","Grade 10",582
"2019-2020",01,"STARR COUNTY","Male","Grade 10",556
"2019-2020",01,"STARR COUNTY","Female","Grade 11",567
"2019-2020",01,"STARR COUNTY","Male","Grade 11",558
"2019-2020",01,"STARR COUNTY","Female","Grade 12",546
"2019-2020",01,"STARR COUNTY","Male","Grade 12",567
"2019-2020",14,"STEPHENS COUNTY","Female","Early Education",1
"2019-2020",14,"STEPHENS COUNTY","Male","Early Education",3
"2019-2020",14,"STEPHENS COUNTY","Female","Pre-kindergarten",42
"2019-2020",14,"STEPHENS COUNTY","Male","Pre-kindergarten",28
"2019-2020",14,"STEPHENS COUNTY","Female","Kindergarten",45
"2019-2020",14,"STEPHENS COUNTY","Male","Kindergarten",65
"2019-2020",14,"STEPHENS COUNTY","Female","Grade 1",48
"2019-2020",14,"STEPHENS COUNTY","Male","Grade 1",51
"2019-2020",14,"STEPHENS COUNTY","Female","Grade 2",44
"2019-2020",14,"STEPHENS COUNTY","Male","Grade 2",52
"2019-2020",14,"STEPHENS COUNTY","Female","Grade 3",50
"2019-2020",14,"STEPHENS COUNTY","Male","Grade 3",41
"2019-2020",14,"STEPHENS COUNTY","Female","Grade 4",58
"2019-2020",14,"STEPHENS COUNTY","Male","Grade 4",50
"2019-2020",14,"STEPHENS COUNTY","Female","Grade 5",46
"2019-2020",14,"STEPHENS COUNTY","Male","Grade 5",53
"2019-2020",14,"STEPHENS COUNTY","Female","Grade 6",51
"2019-2020",14,"STEPHENS COUNTY","Male","Grade 6",68
"2019-2020",14,"STEPHENS COUNTY","Female","Grade 7",46
"2019-2020",14,"STEPHENS COUNTY","Male","Grade 7",68
"2019-2020",14,"STEPHENS COUNTY","Female","Grade 8",60
"2019-2020",14,"STEPHENS COUNTY","Male","Grade 8",68
"2019-2020",14,"STEPHENS COUNTY","Female","Grade 9",57
"2019-2020",14,"STEPHENS COUNTY","Male","Grade 9",59
"2019-2020",14,"STEPHENS COUNTY","Female","Grade 10",54
"2019-2020",14,"STEPHENS COUNTY","Male","Grade 10",67
"2019-2020",14,"STEPHENS COUNTY","Female","Grade 11",56
"2019-2020",14,"STEPHENS COUNTY","Male","Grade 11",34
"2019-2020",14,"STEPHENS COUNTY","Female","Grade 12",45
"2019-2020",14,"STEPHENS COUNTY","Male","Grade 12",46
"2019-2020",15,"STERLING COUNTY","Male","Early Education",2
"2019-2020",15,"STERLING COUNTY","Female","Pre-kindergarten",10
"2019-2020",15,"STERLING COUNTY","Male","Pre-kindergarten",6
"2019-2020",15,"STERLING COUNTY","Female","Kindergarten",12
"2019-2020",15,"STERLING COUNTY","Male","Kindergarten",14
"2019-2020",15,"STERLING COUNTY","Female","Grade 1",11
"2019-2020",15,"STERLING COUNTY","Male","Grade 1",7
"2019-2020",15,"STERLING COUNTY","Female","Grade 2",7
"2019-2020",15,"STERLING COUNTY","Male","Grade 2",11
"2019-2020",15,"STERLING COUNTY","Female","Grade 3",15
"2019-2020",15,"STERLING COUNTY","Male","Grade 3",4
"2019-2020",15,"STERLING COUNTY","Female","Grade 4",17
"2019-2020",15,"STERLING COUNTY","Male","Grade 4",9
"2019-2020",15,"STERLING COUNTY","Female","Grade 5",19
"2019-2020",15,"STERLING COUNTY","Male","Grade 5",20
"2019-2020",15,"STERLING COUNTY","Female","Grade 6",7
"2019-2020",15,"STERLING COUNTY","Male","Grade 6",14
"2019-2020",15,"STERLING COUNTY","Female","Grade 7",18
"2019-2020",15,"STERLING COUNTY","Male","Grade 7",12
"2019-2020",15,"STERLING COUNTY","Female","Grade 8",18
"2019-2020",15,"STERLING COUNTY","Male","Grade 8",15
"2019-2020",15,"STERLING COUNTY","Female","Grade 9",11
"2019-2020",15,"STERLING COUNTY","Male","Grade 9",16
"2019-2020",15,"STERLING COUNTY","Female","Grade 10",9
"2019-2020",15,"STERLING COUNTY","Male","Grade 10",12
"2019-2020",15,"STERLING COUNTY","Female","Grade 11",14
"2019-2020",15,"STERLING COUNTY","Male","Grade 11",13
"2019-2020",15,"STERLING COUNTY","Female","Grade 12",8
"2019-2020",15,"STERLING COUNTY","Male","Grade 12",12
"2019-2020",14,"STONEWALL COUNTY","Female","Pre-kindergarten",10
"2019-2020",14,"STONEWALL COUNTY","Male","Pre-kindergarten",5
"2019-2020",14,"STONEWALL COUNTY","Female","Kindergarten",6
"2019-2020",14,"STONEWALL COUNTY","Male","Kindergarten",12
"2019-2020",14,"STONEWALL COUNTY","Female","Grade 1",9
"2019-2020",14,"STONEWALL COUNTY","Male","Grade 1",8
"2019-2020",14,"STONEWALL COUNTY","Female","Grade 2",5
"2019-2020",14,"STONEWALL COUNTY","Male","Grade 2",6
"2019-2020",14,"STONEWALL COUNTY","Female","Grade 3",6
"2019-2020",14,"STONEWALL COUNTY","Male","Grade 3",6
"2019-2020",14,"STONEWALL COUNTY","Female","Grade 4",9
"2019-2020",14,"STONEWALL COUNTY","Male","Grade 4",8
"2019-2020",14,"STONEWALL COUNTY","Female","Grade 5",5
"2019-2020",14,"STONEWALL COUNTY","Male","Grade 5",5
"2019-2020",14,"STONEWALL COUNTY","Female","Grade 6",6
"2019-2020",14,"STONEWALL COUNTY","Male","Grade 6",8
"2019-2020",14,"STONEWALL COUNTY","Female","Grade 7",11
"2019-2020",14,"STONEWALL COUNTY","Male","Grade 7",6
"2019-2020",14,"STONEWALL COUNTY","Female","Grade 8",12
"2019-2020",14,"STONEWALL COUNTY","Male","Grade 8",9
"2019-2020",14,"STONEWALL COUNTY","Female","Grade 9",5
"2019-2020",14,"STONEWALL COUNTY","Male","Grade 9",9
"2019-2020",14,"STONEWALL COUNTY","Female","Grade 10",11
"2019-2020",14,"STONEWALL COUNTY","Male","Grade 10",6
"2019-2020",14,"STONEWALL COUNTY","Female","Grade 11",13
"2019-2020",14,"STONEWALL COUNTY","Male","Grade 11",10
"2019-2020",14,"STONEWALL COUNTY","Female","Grade 12",4
"2019-2020",14,"STONEWALL COUNTY","Male","Grade 12",10
"2019-2020",15,"SUTTON COUNTY","Female","Early Education",1
"2019-2020",15,"SUTTON COUNTY","Male","Early Education",1
"2019-2020",15,"SUTTON COUNTY","Female","Pre-kindergarten",17
"2019-2020",15,"SUTTON COUNTY","Male","Pre-kindergarten",17
"2019-2020",15,"SUTTON COUNTY","Female","Kindergarten",27
"2019-2020",15,"SUTTON COUNTY","Male","Kindergarten",27
"2019-2020",15,"SUTTON COUNTY","Female","Grade 1",32
"2019-2020",15,"SUTTON COUNTY","Male","Grade 1",33
"2019-2020",15,"SUTTON COUNTY","Female","Grade 2",18
"2019-2020",15,"SUTTON COUNTY","Male","Grade 2",31
"2019-2020",15,"SUTTON COUNTY","Female","Grade 3",30
"2019-2020",15,"SUTTON COUNTY","Male","Grade 3",27
"2019-2020",15,"SUTTON COUNTY","Female","Grade 4",22
"2019-2020",15,"SUTTON COUNTY","Male","Grade 4",28
"2019-2020",15,"SUTTON COUNTY","Female","Grade 5",30
"2019-2020",15,"SUTTON COUNTY","Male","Grade 5",31
"2019-2020",15,"SUTTON COUNTY","Female","Grade 6",24
"2019-2020",15,"SUTTON COUNTY","Male","Grade 6",33
"2019-2020",15,"SUTTON COUNTY","Female","Grade 7",20
"2019-2020",15,"SUTTON COUNTY","Male","Grade 7",25
"2019-2020",15,"SUTTON COUNTY","Female","Grade 8",27
"2019-2020",15,"SUTTON COUNTY","Male","Grade 8",29
"2019-2020",15,"SUTTON COUNTY","Female","Grade 9",24
"2019-2020",15,"SUTTON COUNTY","Male","Grade 9",35
"2019-2020",15,"SUTTON COUNTY","Female","Grade 10",37
"2019-2020",15,"SUTTON COUNTY","Male","Grade 10",27
"2019-2020",15,"SUTTON COUNTY","Female","Grade 11",26
"2019-2020",15,"SUTTON COUNTY","Male","Grade 11",27
"2019-2020",15,"SUTTON COUNTY","Female","Grade 12",32
"2019-2020",15,"SUTTON COUNTY","Male","Grade 12",41
"2019-2020",16,"SWISHER COUNTY","Female","Early Education",2
"2019-2020",16,"SWISHER COUNTY","Male","Early Education",12
"2019-2020",16,"SWISHER COUNTY","Female","Pre-kindergarten",38
"2019-2020",16,"SWISHER COUNTY","Male","Pre-kindergarten",44
"2019-2020",16,"SWISHER COUNTY","Female","Kindergarten",56
"2019-2020",16,"SWISHER COUNTY","Male","Kindergarten",52
"2019-2020",16,"SWISHER COUNTY","Female","Grade 1",63
"2019-2020",16,"SWISHER COUNTY","Male","Grade 1",52
"2019-2020",16,"SWISHER COUNTY","Female","Grade 2",46
"2019-2020",16,"SWISHER COUNTY","Male","Grade 2",50
"2019-2020",16,"SWISHER COUNTY","Female","Grade 3",38
"2019-2020",16,"SWISHER COUNTY","Male","Grade 3",54
"2019-2020",16,"SWISHER COUNTY","Female","Grade 4",59
"2019-2020",16,"SWISHER COUNTY","Male","Grade 4",65
"2019-2020",16,"SWISHER COUNTY","Female","Grade 5",54
"2019-2020",16,"SWISHER COUNTY","Male","Grade 5",62
"2019-2020",16,"SWISHER COUNTY","Female","Grade 6",63
"2019-2020",16,"SWISHER COUNTY","Male","Grade 6",53
"2019-2020",16,"SWISHER COUNTY","Female","Grade 7",61
"2019-2020",16,"SWISHER COUNTY","Male","Grade 7",69
"2019-2020",16,"SWISHER COUNTY","Female","Grade 8",61
"2019-2020",16,"SWISHER COUNTY","Male","Grade 8",56
"2019-2020",16,"SWISHER COUNTY","Female","Grade 9",65
"2019-2020",16,"SWISHER COUNTY","Male","Grade 9",65
"2019-2020",16,"SWISHER COUNTY","Female","Grade 10",45
"2019-2020",16,"SWISHER COUNTY","Male","Grade 10",78
"2019-2020",16,"SWISHER COUNTY","Female","Grade 11",42
"2019-2020",16,"SWISHER COUNTY","Male","Grade 11",51
"2019-2020",16,"SWISHER COUNTY","Female","Grade 12",45
"2019-2020",16,"SWISHER COUNTY","Male","Grade 12",48
"2019-2020",11,"TARRANT COUNTY","Female","Early Education",484
"2019-2020",11,"TARRANT COUNTY","Male","Early Education",1254
"2019-2020",11,"TARRANT COUNTY","Female","Pre-kindergarten",7509
"2019-2020",11,"TARRANT COUNTY","Male","Pre-kindergarten",7467
"2019-2020",11,"TARRANT COUNTY","Female","Kindergarten",11988
"2019-2020",11,"TARRANT COUNTY","Male","Kindergarten",12673
"2019-2020",11,"TARRANT COUNTY","Female","Grade 1",12144
"2019-2020",11,"TARRANT COUNTY","Male","Grade 1",12862
"2019-2020",11,"TARRANT COUNTY","Female","Grade 2",12179
"2019-2020",11,"TARRANT COUNTY","Male","Grade 2",12722
"2019-2020",11,"TARRANT COUNTY","Female","Grade 3",12548
"2019-2020",11,"TARRANT COUNTY","Male","Grade 3",13162
"2019-2020",11,"TARRANT COUNTY","Female","Grade 4",12703
"2019-2020",11,"TARRANT COUNTY","Male","Grade 4",13582
"2019-2020",11,"TARRANT COUNTY","Female","Grade 5",13587
"2019-2020",11,"TARRANT COUNTY","Male","Grade 5",14019
"2019-2020",11,"TARRANT COUNTY","Female","Grade 6",13618
"2019-2020",11,"TARRANT COUNTY","Male","Grade 6",14199
"2019-2020",11,"TARRANT COUNTY","Female","Grade 7",13391
"2019-2020",11,"TARRANT COUNTY","Male","Grade 7",14398
"2019-2020",11,"TARRANT COUNTY","Female","Grade 8",13459
"2019-2020",11,"TARRANT COUNTY","Male","Grade 8",14095
"2019-2020",11,"TARRANT COUNTY","Female","Grade 9",14350
"2019-2020",11,"TARRANT COUNTY","Male","Grade 9",15806
"2019-2020",11,"TARRANT COUNTY","Female","Grade 10",13216
"2019-2020",11,"TARRANT COUNTY","Male","Grade 10",13884
"2019-2020",11,"TARRANT COUNTY","Female","Grade 11",12484
"2019-2020",11,"TARRANT COUNTY","Male","Grade 11",12753
"2019-2020",11,"TARRANT COUNTY","Female","Grade 12",11633
"2019-2020",11,"TARRANT COUNTY","Male","Grade 12",11897
"2019-2020",14,"TAYLOR COUNTY","Female","Early Education",107
"2019-2020",14,"TAYLOR COUNTY","Male","Early Education",138
"2019-2020",14,"TAYLOR COUNTY","Female","Pre-kindergarten",556
"2019-2020",14,"TAYLOR COUNTY","Male","Pre-kindergarten",571
"2019-2020",14,"TAYLOR COUNTY","Female","Kindergarten",1552
"2019-2020",14,"TAYLOR COUNTY","Male","Kindergarten",1558
"2019-2020",14,"TAYLOR COUNTY","Female","Grade 1",1573
"2019-2020",14,"TAYLOR COUNTY","Male","Grade 1",1559
"2019-2020",14,"TAYLOR COUNTY","Female","Grade 2",1531
"2019-2020",14,"TAYLOR COUNTY","Male","Grade 2",1457
"2019-2020",14,"TAYLOR COUNTY","Female","Grade 3",1479
"2019-2020",14,"TAYLOR COUNTY","Male","Grade 3",1511
"2019-2020",14,"TAYLOR COUNTY","Female","Grade 4",1497
"2019-2020",14,"TAYLOR COUNTY","Male","Grade 4",1417
"2019-2020",14,"TAYLOR COUNTY","Female","Grade 5",1500
"2019-2020",14,"TAYLOR COUNTY","Male","Grade 5",1481
"2019-2020",14,"TAYLOR COUNTY","Female","Grade 6",1457
"2019-2020",14,"TAYLOR COUNTY","Male","Grade 6",1607
"2019-2020",14,"TAYLOR COUNTY","Female","Grade 7",1410
"2019-2020",14,"TAYLOR COUNTY","Male","Grade 7",1469
"2019-2020",14,"TAYLOR COUNTY","Female","Grade 8",1391
"2019-2020",14,"TAYLOR COUNTY","Male","Grade 8",1449
"2019-2020",14,"TAYLOR COUNTY","Female","Grade 9",1349
"2019-2020",14,"TAYLOR COUNTY","Male","Grade 9",1377
"2019-2020",14,"TAYLOR COUNTY","Female","Grade 10",1120
"2019-2020",14,"TAYLOR COUNTY","Male","Grade 10",1123
"2019-2020",14,"TAYLOR COUNTY","Female","Grade 11",1060
"2019-2020",14,"TAYLOR COUNTY","Male","Grade 11",973
"2019-2020",14,"TAYLOR COUNTY","Female","Grade 12",937
