T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2018-2019

"YEAR","REGION","COUNTY NAME","DISTRICT","DISTRICT NAME","GENDER","CHARTER STATUS","ENROLLMENT"
"2018-2019",15,"TOM GREEN COUNTY",226801,"TEXAS LEADERSHIP","FEMALE","OPEN ENROLLMENT CHARTER",1386
"2018-2019",15,"TOM GREEN COUNTY",226801,"TEXAS LEADERSHIP","MALE","OPEN ENROLLMENT CHARTER",1407
"2018-2019",15,"TOM GREEN COUNTY",226901,"CHRISTOVAL ISD","FEMALE","TRADITIONAL ISD/CSD",273
"2018-2019",15,"TOM GREEN COUNTY",226901,"CHRISTOVAL ISD","MALE","TRADITIONAL ISD/CSD",277
"2018-2019",15,"TOM GREEN COUNTY",226903,"SAN ANGELO ISD","FEMALE","TRADITIONAL ISD/CSD",7395
"2018-2019",15,"TOM GREEN COUNTY",226903,"SAN ANGELO ISD","MALE","TRADITIONAL ISD/CSD",7685
"2018-2019",15,"TOM GREEN COUNTY",226905,"WATER VALLEY ISD","FEMALE","TRADITIONAL ISD/CSD",161
"2018-2019",15,"TOM GREEN COUNTY",226905,"WATER VALLEY ISD","MALE","TRADITIONAL ISD/CSD",175
"2018-2019",15,"TOM GREEN COUNTY",226906,"WALL ISD","FEMALE","TRADITIONAL ISD/CSD",581
"2018-2019",15,"TOM GREEN COUNTY",226906,"WALL ISD","MALE","TRADITIONAL ISD/CSD",598
"2018-2019",15,"TOM GREEN COUNTY",226907,"GRAPE CREEK ISD","FEMALE","TRADITIONAL ISD/CSD",525
"2018-2019",15,"TOM GREEN COUNTY",226907,"GRAPE CREEK ISD","MALE","TRADITIONAL ISD/CSD",647
"2018-2019",15,"TOM GREEN COUNTY",226908,"VERIBEST ISD","FEMALE","TRADITIONAL ISD/CSD",147
"2018-2019",15,"TOM GREEN COUNTY",226908,"VERIBEST ISD","MALE","TRADITIONAL ISD/CSD",138
"2018-2019",13,"TRAVIS COUNTY",227803,"WAYSIDE SCHOOLS","FEMALE","OPEN ENROLLMENT CHARTER",1025
"2018-2019",13,"TRAVIS COUNTY",227803,"WAYSIDE SCHOOLS","MALE","OPEN ENROLLMENT CHARTER",1070
"2018-2019",13,"TRAVIS COUNTY",227804,"NYOS CHARTER SCHOOL","FEMALE","OPEN ENROLLMENT CHARTER",494
"2018-2019",13,"TRAVIS COUNTY",227804,"NYOS CHARTER SCHOOL","MALE","OPEN ENROLLMENT CHARTER",523
"2018-2019",13,"TRAVIS COUNTY",227805,"TEXAS EMPOWERMENT ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",160
"2018-2019",13,"TRAVIS COUNTY",227805,"TEXAS EMPOWERMENT ACADEMY","MALE","OPEN ENROLLMENT CHARTER",174
"2018-2019",13,"TRAVIS COUNTY",227806,"UNIVERSITY OF TEXAS UNIVERSITY CHA","FEMALE","OPEN ENROLLMENT CHARTER",314
"2018-2019",13,"TRAVIS COUNTY",227806,"UNIVERSITY OF TEXAS UNIVERSITY CHA","MALE","OPEN ENROLLMENT CHARTER",324
"2018-2019",13,"TRAVIS COUNTY",227814,"CHAPARRAL STAR ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",199
"2018-2019",13,"TRAVIS COUNTY",227814,"CHAPARRAL STAR ACADEMY","MALE","OPEN ENROLLMENT CHARTER",189
"2018-2019",13,"TRAVIS COUNTY",227816,"HARMONY SCIENCE ACADEMY (AUSTIN)","FEMALE","OPEN ENROLLMENT CHARTER",1935
"2018-2019",13,"TRAVIS COUNTY",227816,"HARMONY SCIENCE ACADEMY (AUSTIN)","MALE","OPEN ENROLLMENT CHARTER",2090
"2018-2019",13,"TRAVIS COUNTY",227817,"CEDARS INTERNATIONAL ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",264
"2018-2019",13,"TRAVIS COUNTY",227817,"CEDARS INTERNATIONAL ACADEMY","MALE","OPEN ENROLLMENT CHARTER",284
"2018-2019",13,"TRAVIS COUNTY",227819,"UNIVERSITY OF TEXAS ELEMENTARY CHA","FEMALE","OPEN ENROLLMENT CHARTER",153
"2018-2019",13,"TRAVIS COUNTY",227819,"UNIVERSITY OF TEXAS ELEMENTARY CHA","MALE","OPEN ENROLLMENT CHARTER",145
"2018-2019",13,"TRAVIS COUNTY",227820,"KIPP TEXAS PUBLIC SCHOOLS","FEMALE","OPEN ENROLLMENT CHARTER",13388
"2018-2019",13,"TRAVIS COUNTY",227820,"KIPP TEXAS PUBLIC SCHOOLS","MALE","OPEN ENROLLMENT CHARTER",13660
"2018-2019",13,"TRAVIS COUNTY",227821,"AUSTIN DISCOVERY SCHOOL","FEMALE","OPEN ENROLLMENT CHARTER",241
"2018-2019",13,"TRAVIS COUNTY",227821,"AUSTIN DISCOVERY SCHOOL","MALE","OPEN ENROLLMENT CHARTER",267
"2018-2019",13,"TRAVIS COUNTY",227824,"PROMESA PUBLIC SCHOOLS","FEMALE","OPEN ENROLLMENT CHARTER",526
"2018-2019",13,"TRAVIS COUNTY",227824,"PROMESA PUBLIC SCHOOLS","MALE","OPEN ENROLLMENT CHARTER",511
"2018-2019",13,"TRAVIS COUNTY",227825,"AUSTIN ACHIEVE PUBLIC SCHOOLS","FEMALE","OPEN ENROLLMENT CHARTER",771
"2018-2019",13,"TRAVIS COUNTY",227825,"AUSTIN ACHIEVE PUBLIC SCHOOLS","MALE","OPEN ENROLLMENT CHARTER",785
"2018-2019",13,"TRAVIS COUNTY",227826,"MONTESSORI FOR ALL","FEMALE","OPEN ENROLLMENT CHARTER",246
"2018-2019",13,"TRAVIS COUNTY",227826,"MONTESSORI FOR ALL","MALE","OPEN ENROLLMENT CHARTER",211
"2018-2019",13,"TRAVIS COUNTY",227827,"THE EXCEL CENTER (FOR ADULTS)","FEMALE","OPEN ENROLLMENT CHARTER",291
"2018-2019",13,"TRAVIS COUNTY",227827,"THE EXCEL CENTER (FOR ADULTS)","MALE","OPEN ENROLLMENT CHARTER",91
"2018-2019",13,"TRAVIS COUNTY",227828,"THE EXCEL CENTER","FEMALE","OPEN ENROLLMENT CHARTER",53
"2018-2019",13,"TRAVIS COUNTY",227828,"THE EXCEL CENTER","MALE","OPEN ENROLLMENT CHARTER",65
"2018-2019",13,"TRAVIS COUNTY",227829,"VALOR PUBLIC SCHOOLS","FEMALE","OPEN ENROLLMENT CHARTER",228
"2018-2019",13,"TRAVIS COUNTY",227829,"VALOR PUBLIC SCHOOLS","MALE","OPEN ENROLLMENT CHARTER",231
"2018-2019",13,"TRAVIS COUNTY",227901,"AUSTIN ISD","FEMALE","TRADITIONAL ISD/CSD",39079
"2018-2019",13,"TRAVIS COUNTY",227901,"AUSTIN ISD","MALE","TRADITIONAL ISD/CSD",40953
"2018-2019",13,"TRAVIS COUNTY",227904,"PFLUGERVILLE ISD","FEMALE","TRADITIONAL ISD/CSD",12255
"2018-2019",13,"TRAVIS COUNTY",227904,"PFLUGERVILLE ISD","MALE","TRADITIONAL ISD/CSD",13150
"2018-2019",13,"TRAVIS COUNTY",227907,"MANOR ISD","FEMALE","TRADITIONAL ISD/CSD",4633
"2018-2019",13,"TRAVIS COUNTY",227907,"MANOR ISD","MALE","TRADITIONAL ISD/CSD",4830
"2018-2019",13,"TRAVIS COUNTY",227909,"EANES ISD","FEMALE","TRADITIONAL ISD/CSD",3926
"2018-2019",13,"TRAVIS COUNTY",227909,"EANES ISD","MALE","TRADITIONAL ISD/CSD",4206
"2018-2019",13,"TRAVIS COUNTY",227910,"DEL VALLE ISD","FEMALE","TRADITIONAL ISD/CSD",5307
"2018-2019",13,"TRAVIS COUNTY",227910,"DEL VALLE ISD","MALE","TRADITIONAL ISD/CSD",5563
"2018-2019",13,"TRAVIS COUNTY",227912,"LAGO VISTA ISD","FEMALE","TRADITIONAL ISD/CSD",702
"2018-2019",13,"TRAVIS COUNTY",227912,"LAGO VISTA ISD","MALE","TRADITIONAL ISD/CSD",828
"2018-2019",13,"TRAVIS COUNTY",227913,"LAKE TRAVIS ISD","FEMALE","TRADITIONAL ISD/CSD",5136
"2018-2019",13,"TRAVIS COUNTY",227913,"LAKE TRAVIS ISD","MALE","TRADITIONAL ISD/CSD",5602
"2018-2019",06,"TRINITY COUNTY",228901,"GROVETON ISD","FEMALE","TRADITIONAL ISD/CSD",347
"2018-2019",06,"TRINITY COUNTY",228901,"GROVETON ISD","MALE","TRADITIONAL ISD/CSD",392
"2018-2019",06,"TRINITY COUNTY",228903,"TRINITY ISD","FEMALE","TRADITIONAL ISD/CSD",599
"2018-2019",06,"TRINITY COUNTY",228903,"TRINITY ISD","MALE","TRADITIONAL ISD/CSD",589
"2018-2019",06,"TRINITY COUNTY",228904,"CENTERVILLE ISD","FEMALE","TRADITIONAL ISD/CSD",59
"2018-2019",06,"TRINITY COUNTY",228904,"CENTERVILLE ISD","MALE","TRADITIONAL ISD/CSD",76
"2018-2019",06,"TRINITY COUNTY",228905,"APPLE SPRINGS ISD","FEMALE","TRADITIONAL ISD/CSD",99
"2018-2019",06,"TRINITY COUNTY",228905,"APPLE SPRINGS ISD","MALE","TRADITIONAL ISD/CSD",103
"2018-2019",05,"TYLER COUNTY",229901,"COLMESNEIL ISD","FEMALE","TRADITIONAL ISD/CSD",242
"2018-2019",05,"TYLER COUNTY",229901,"COLMESNEIL ISD","MALE","TRADITIONAL ISD/CSD",242
"2018-2019",05,"TYLER COUNTY",229903,"WOODVILLE ISD","FEMALE","TRADITIONAL ISD/CSD",638
"2018-2019",05,"TYLER COUNTY",229903,"WOODVILLE ISD","MALE","TRADITIONAL ISD/CSD",647
"2018-2019",05,"TYLER COUNTY",229904,"WARREN ISD","FEMALE","TRADITIONAL ISD/CSD",609
"2018-2019",05,"TYLER COUNTY",229904,"WARREN ISD","MALE","TRADITIONAL ISD/CSD",668
"2018-2019",05,"TYLER COUNTY",229905,"SPURGER ISD","FEMALE","TRADITIONAL ISD/CSD",186
"2018-2019",05,"TYLER COUNTY",229905,"SPURGER ISD","MALE","TRADITIONAL ISD/CSD",186
"2018-2019",05,"TYLER COUNTY",229906,"CHESTER ISD","FEMALE","TRADITIONAL ISD/CSD",101
"2018-2019",05,"TYLER COUNTY",229906,"CHESTER ISD","MALE","TRADITIONAL ISD/CSD",94
"2018-2019",07,"UPSHUR COUNTY",230901,"BIG SANDY ISD","FEMALE","TRADITIONAL ISD/CSD",346
"2018-2019",07,"UPSHUR COUNTY",230901,"BIG SANDY ISD","MALE","TRADITIONAL ISD/CSD",362
"2018-2019",07,"UPSHUR COUNTY",230902,"GILMER ISD","FEMALE","TRADITIONAL ISD/CSD",1163
"2018-2019",07,"UPSHUR COUNTY",230902,"GILMER ISD","MALE","TRADITIONAL ISD/CSD",1330
"2018-2019",07,"UPSHUR COUNTY",230903,"ORE CITY ISD","FEMALE","TRADITIONAL ISD/CSD",462
"2018-2019",07,"UPSHUR COUNTY",230903,"ORE CITY ISD","MALE","TRADITIONAL ISD/CSD",494
"2018-2019",07,"UPSHUR COUNTY",230904,"UNION HILL ISD","FEMALE","TRADITIONAL ISD/CSD",158
"2018-2019",07,"UPSHUR COUNTY",230904,"UNION HILL ISD","MALE","TRADITIONAL ISD/CSD",187
"2018-2019",07,"UPSHUR COUNTY",230905,"HARMONY ISD","FEMALE","TRADITIONAL ISD/CSD",539
"2018-2019",07,"UPSHUR COUNTY",230905,"HARMONY ISD","MALE","TRADITIONAL ISD/CSD",558
"2018-2019",07,"UPSHUR COUNTY",230906,"NEW DIANA ISD","FEMALE","TRADITIONAL ISD/CSD",512
"2018-2019",07,"UPSHUR COUNTY",230906,"NEW DIANA ISD","MALE","TRADITIONAL ISD/CSD",606
"2018-2019",07,"UPSHUR COUNTY",230908,"UNION GROVE ISD","FEMALE","TRADITIONAL ISD/CSD",381
"2018-2019",07,"UPSHUR COUNTY",230908,"UNION GROVE ISD","MALE","TRADITIONAL ISD/CSD",373
"2018-2019",18,"UPTON COUNTY",231901,"MCCAMEY ISD","FEMALE","TRADITIONAL ISD/CSD",299
"2018-2019",18,"UPTON COUNTY",231901,"MCCAMEY ISD","MALE","TRADITIONAL ISD/CSD",271
"2018-2019",18,"UPTON COUNTY",231902,"RANKIN ISD","FEMALE","TRADITIONAL ISD/CSD",142
"2018-2019",18,"UPTON COUNTY",231902,"RANKIN ISD","MALE","TRADITIONAL ISD/CSD",158
"2018-2019",20,"UVALDE COUNTY",232901,"KNIPPA ISD","FEMALE","TRADITIONAL ISD/CSD",240
"2018-2019",20,"UVALDE COUNTY",232901,"KNIPPA ISD","MALE","TRADITIONAL ISD/CSD",220
"2018-2019",20,"UVALDE COUNTY",232902,"SABINAL ISD","FEMALE","TRADITIONAL ISD/CSD",217
"2018-2019",20,"UVALDE COUNTY",232902,"SABINAL ISD","MALE","TRADITIONAL ISD/CSD",232
"2018-2019",20,"UVALDE COUNTY",232903,"UVALDE CISD","FEMALE","TRADITIONAL ISD/CSD",2107
"2018-2019",20,"UVALDE COUNTY",232903,"UVALDE CISD","MALE","TRADITIONAL ISD/CSD",2166
"2018-2019",20,"UVALDE COUNTY",232904,"UTOPIA ISD","FEMALE","TRADITIONAL ISD/CSD",115
"2018-2019",20,"UVALDE COUNTY",232904,"UTOPIA ISD","MALE","TRADITIONAL ISD/CSD",127
"2018-2019",15,"VAL VERDE COUNTY",233901,"SAN FELIPE-DEL RIO CISD","FEMALE","TRADITIONAL ISD/CSD",5115
"2018-2019",15,"VAL VERDE COUNTY",233901,"SAN FELIPE-DEL RIO CISD","MALE","TRADITIONAL ISD/CSD",5322
"2018-2019",15,"VAL VERDE COUNTY",233903,"COMSTOCK ISD","FEMALE","TRADITIONAL ISD/CSD",103
"2018-2019",15,"VAL VERDE COUNTY",233903,"COMSTOCK ISD","MALE","TRADITIONAL ISD/CSD",96
"2018-2019",07,"VAN ZANDT COUNTY",234801,"RANCH ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",30
"2018-2019",07,"VAN ZANDT COUNTY",234801,"RANCH ACADEMY","MALE","OPEN ENROLLMENT CHARTER",49
"2018-2019",10,"VAN ZANDT COUNTY",234902,"CANTON ISD","FEMALE","TRADITIONAL ISD/CSD",1073
"2018-2019",10,"VAN ZANDT COUNTY",234902,"CANTON ISD","MALE","TRADITIONAL ISD/CSD",1103
"2018-2019",07,"VAN ZANDT COUNTY",234903,"EDGEWOOD ISD","FEMALE","TRADITIONAL ISD/CSD",471
"2018-2019",07,"VAN ZANDT COUNTY",234903,"EDGEWOOD ISD","MALE","TRADITIONAL ISD/CSD",522
"2018-2019",07,"VAN ZANDT COUNTY",234904,"GRAND SALINE ISD","FEMALE","TRADITIONAL ISD/CSD",538
"2018-2019",07,"VAN ZANDT COUNTY",234904,"GRAND SALINE ISD","MALE","TRADITIONAL ISD/CSD",589
"2018-2019",07,"VAN ZANDT COUNTY",234905,"MARTINS MILL ISD","FEMALE","TRADITIONAL ISD/CSD",262
"2018-2019",07,"VAN ZANDT COUNTY",234905,"MARTINS MILL ISD","MALE","TRADITIONAL ISD/CSD",262
"2018-2019",07,"VAN ZANDT COUNTY",234906,"VAN ISD","FEMALE","TRADITIONAL ISD/CSD",1170
"2018-2019",07,"VAN ZANDT COUNTY",234906,"VAN ISD","MALE","TRADITIONAL ISD/CSD",1250
"2018-2019",10,"VAN ZANDT COUNTY",234907,"WILLS POINT ISD","FEMALE","TRADITIONAL ISD/CSD",1271
"2018-2019",10,"VAN ZANDT COUNTY",234907,"WILLS POINT ISD","MALE","TRADITIONAL ISD/CSD",1249
"2018-2019",07,"VAN ZANDT COUNTY",234909,"FRUITVALE ISD","FEMALE","TRADITIONAL ISD/CSD",227
"2018-2019",07,"VAN ZANDT COUNTY",234909,"FRUITVALE ISD","MALE","TRADITIONAL ISD/CSD",198
"2018-2019",03,"VICTORIA COUNTY",235901,"BLOOMINGTON ISD","FEMALE","TRADITIONAL ISD/CSD",438
"2018-2019",03,"VICTORIA COUNTY",235901,"BLOOMINGTON ISD","MALE","TRADITIONAL ISD/CSD",452
"2018-2019",03,"VICTORIA COUNTY",235902,"VICTORIA ISD","FEMALE","TRADITIONAL ISD/CSD",6833
"2018-2019",03,"VICTORIA COUNTY",235902,"VICTORIA ISD","MALE","TRADITIONAL ISD/CSD",7285
"2018-2019",03,"VICTORIA COUNTY",235904,"NURSERY ISD","FEMALE","TRADITIONAL ISD/CSD",60
"2018-2019",03,"VICTORIA COUNTY",235904,"NURSERY ISD","MALE","TRADITIONAL ISD/CSD",72
"2018-2019",06,"WALKER COUNTY",236801,"RAVEN SCHOOL","FEMALE","OPEN ENROLLMENT CHARTER",1
"2018-2019",06,"WALKER COUNTY",236801,"RAVEN SCHOOL","MALE","OPEN ENROLLMENT CHARTER",102
"2018-2019",06,"WALKER COUNTY",236802,"SAM HOUSTON STATE UNIVERSITY CHART","FEMALE","OPEN ENROLLMENT CHARTER",136
"2018-2019",06,"WALKER COUNTY",236802,"SAM HOUSTON STATE UNIVERSITY CHART","MALE","OPEN ENROLLMENT CHARTER",163
"2018-2019",06,"WALKER COUNTY",236901,"NEW WAVERLY ISD","FEMALE","TRADITIONAL ISD/CSD",490
"2018-2019",06,"WALKER COUNTY",236901,"NEW WAVERLY ISD","MALE","TRADITIONAL ISD/CSD",540
"2018-2019",06,"WALKER COUNTY",236902,"HUNTSVILLE ISD","FEMALE","TRADITIONAL ISD/CSD",4680
"2018-2019",06,"WALKER COUNTY",236902,"HUNTSVILLE ISD","MALE","TRADITIONAL ISD/CSD",4248
"2018-2019",04,"WALLER COUNTY",237902,"HEMPSTEAD ISD","FEMALE","TRADITIONAL ISD/CSD",769
"2018-2019",04,"WALLER COUNTY",237902,"HEMPSTEAD ISD","MALE","TRADITIONAL ISD/CSD",816
"2018-2019",04,"WALLER COUNTY",237904,"WALLER ISD","FEMALE","TRADITIONAL ISD/CSD",3638
"2018-2019",04,"WALLER COUNTY",237904,"WALLER ISD","MALE","TRADITIONAL ISD/CSD",3765
"2018-2019",04,"WALLER COUNTY",237905,"ROYAL ISD","FEMALE","TRADITIONAL ISD/CSD",1158
"2018-2019",04,"WALLER COUNTY",237905,"ROYAL ISD","MALE","TRADITIONAL ISD/CSD",1213
"2018-2019",18,"WARD COUNTY",238902,"MONAHANS-WICKETT-PYOTE ISD","FEMALE","TRADITIONAL ISD/CSD",1231
"2018-2019",18,"WARD COUNTY",238902,"MONAHANS-WICKETT-PYOTE ISD","MALE","TRADITIONAL ISD/CSD",1179
"2018-2019",18,"WARD COUNTY",238904,"GRANDFALLS-ROYALTY ISD","FEMALE","TRADITIONAL ISD/CSD",86
"2018-2019",18,"WARD COUNTY",238904,"GRANDFALLS-ROYALTY ISD","MALE","TRADITIONAL ISD/CSD",96
"2018-2019",06,"WASHINGTON COUNTY",239901,"BRENHAM ISD","FEMALE","TRADITIONAL ISD/CSD",2383
"2018-2019",06,"WASHINGTON COUNTY",239901,"BRENHAM ISD","MALE","TRADITIONAL ISD/CSD",2679
"2018-2019",06,"WASHINGTON COUNTY",239903,"BURTON ISD","FEMALE","TRADITIONAL ISD/CSD",194
"2018-2019",06,"WASHINGTON COUNTY",239903,"BURTON ISD","MALE","TRADITIONAL ISD/CSD",243
"2018-2019",01,"WEBB COUNTY",240801,"GATEWAY ACADEMY CHARTER DISTRICT","FEMALE","OPEN ENROLLMENT CHARTER",168
"2018-2019",01,"WEBB COUNTY",240801,"GATEWAY ACADEMY CHARTER DISTRICT","MALE","OPEN ENROLLMENT CHARTER",137
"2018-2019",01,"WEBB COUNTY",240901,"LAREDO ISD","FEMALE","TRADITIONAL ISD/CSD",11669
"2018-2019",01,"WEBB COUNTY",240901,"LAREDO ISD","MALE","TRADITIONAL ISD/CSD",11976
"2018-2019",01,"WEBB COUNTY",240903,"UNITED ISD","FEMALE","TRADITIONAL ISD/CSD",20912
"2018-2019",01,"WEBB COUNTY",240903,"UNITED ISD","MALE","TRADITIONAL ISD/CSD",22452
"2018-2019",01,"WEBB COUNTY",240904,"WEBB CISD","FEMALE","TRADITIONAL ISD/CSD",126
"2018-2019",01,"WEBB COUNTY",240904,"WEBB CISD","MALE","TRADITIONAL ISD/CSD",142
"2018-2019",03,"WHARTON COUNTY",241901,"BOLING ISD","FEMALE","TRADITIONAL ISD/CSD",573
"2018-2019",03,"WHARTON COUNTY",241901,"BOLING ISD","MALE","TRADITIONAL ISD/CSD",588
"2018-2019",03,"WHARTON COUNTY",241902,"EAST BERNARD ISD","FEMALE","TRADITIONAL ISD/CSD",465
"2018-2019",03,"WHARTON COUNTY",241902,"EAST BERNARD ISD","MALE","TRADITIONAL ISD/CSD",486
"2018-2019",03,"WHARTON COUNTY",241903,"EL CAMPO ISD","FEMALE","TRADITIONAL ISD/CSD",1807
"2018-2019",03,"WHARTON COUNTY",241903,"EL CAMPO ISD","MALE","TRADITIONAL ISD/CSD",1875
"2018-2019",03,"WHARTON COUNTY",241904,"WHARTON ISD","FEMALE","TRADITIONAL ISD/CSD",942
"2018-2019",03,"WHARTON COUNTY",241904,"WHARTON ISD","MALE","TRADITIONAL ISD/CSD",1073
"2018-2019",03,"WHARTON COUNTY",241906,"LOUISE ISD","FEMALE","TRADITIONAL ISD/CSD",252
"2018-2019",03,"WHARTON COUNTY",241906,"LOUISE ISD","MALE","TRADITIONAL ISD/CSD",258
"2018-2019",16,"WHEELER COUNTY",242902,"SHAMROCK ISD","FEMALE","TRADITIONAL ISD/CSD",164
"2018-2019",16,"WHEELER COUNTY",242902,"SHAMROCK ISD","MALE","TRADITIONAL ISD/CSD",203
"2018-2019",16,"WHEELER COUNTY",242903,"WHEELER ISD","FEMALE","TRADITIONAL ISD/CSD",210
"2018-2019",16,"WHEELER COUNTY",242903,"WHEELER ISD","MALE","TRADITIONAL ISD/CSD",258
"2018-2019",16,"WHEELER COUNTY",242905,"KELTON ISD","FEMALE","TRADITIONAL ISD/CSD",35
"2018-2019",16,"WHEELER COUNTY",242905,"KELTON ISD","MALE","TRADITIONAL ISD/CSD",55
"2018-2019",16,"WHEELER COUNTY",242906,"FORT ELLIOTT CISD","FEMALE","TRADITIONAL ISD/CSD",79
"2018-2019",16,"WHEELER COUNTY",242906,"FORT ELLIOTT CISD","MALE","TRADITIONAL ISD/CSD",57
"2018-2019",09,"WICHITA COUNTY",243901,"BURKBURNETT ISD","FEMALE","TRADITIONAL ISD/CSD",1594
"2018-2019",09,"WICHITA COUNTY",243901,"BURKBURNETT ISD","MALE","TRADITIONAL ISD/CSD",1633
"2018-2019",09,"WICHITA COUNTY",243902,"ELECTRA ISD","FEMALE","TRADITIONAL ISD/CSD",197
"2018-2019",09,"WICHITA COUNTY",243902,"ELECTRA ISD","MALE","TRADITIONAL ISD/CSD",223
"2018-2019",09,"WICHITA COUNTY",243903,"IOWA PARK CISD","FEMALE","TRADITIONAL ISD/CSD",927
"2018-2019",09,"WICHITA COUNTY",243903,"IOWA PARK CISD","MALE","TRADITIONAL ISD/CSD",988
"2018-2019",09,"WICHITA COUNTY",243905,"WICHITA FALLS ISD","FEMALE","TRADITIONAL ISD/CSD",6844
"2018-2019",09,"WICHITA COUNTY",243905,"WICHITA FALLS ISD","MALE","TRADITIONAL ISD/CSD",7250
"2018-2019",09,"WICHITA COUNTY",243906,"CITY VIEW ISD","FEMALE","TRADITIONAL ISD/CSD",511
"2018-2019",09,"WICHITA COUNTY",243906,"CITY VIEW ISD","MALE","TRADITIONAL ISD/CSD",553
"2018-2019",09,"WILBARGER COUNTY",244901,"HARROLD ISD","FEMALE","TRADITIONAL ISD/CSD",66
"2018-2019",09,"WILBARGER COUNTY",244901,"HARROLD ISD","MALE","TRADITIONAL ISD/CSD",41
"2018-2019",09,"WILBARGER COUNTY",244903,"VERNON ISD","FEMALE","TRADITIONAL ISD/CSD",966
"2018-2019",09,"WILBARGER COUNTY",244903,"VERNON ISD","MALE","TRADITIONAL ISD/CSD",1018
"2018-2019",09,"WILBARGER COUNTY",244905,"NORTHSIDE ISD","FEMALE","TRADITIONAL ISD/CSD",117
"2018-2019",09,"WILBARGER COUNTY",244905,"NORTHSIDE ISD","MALE","TRADITIONAL ISD/CSD",105
"2018-2019",01,"WILLACY COUNTY",245901,"LASARA ISD","FEMALE","TRADITIONAL ISD/CSD",202
"2018-2019",01,"WILLACY COUNTY",245901,"LASARA ISD","MALE","TRADITIONAL ISD/CSD",166
"2018-2019",01,"WILLACY COUNTY",245902,"LYFORD CISD","FEMALE","TRADITIONAL ISD/CSD",734
"2018-2019",01,"WILLACY COUNTY",245902,"LYFORD CISD","MALE","TRADITIONAL ISD/CSD",740
"2018-2019",01,"WILLACY COUNTY",245903,"RAYMONDVILLE ISD","FEMALE","TRADITIONAL ISD/CSD",976
"2018-2019",01,"WILLACY COUNTY",245903,"RAYMONDVILLE ISD","MALE","TRADITIONAL ISD/CSD",1078
"2018-2019",01,"WILLACY COUNTY",245904,"SAN PERLITA ISD","FEMALE","TRADITIONAL ISD/CSD",126
"2018-2019",01,"WILLACY COUNTY",245904,"SAN PERLITA ISD","MALE","TRADITIONAL ISD/CSD",143
"2018-2019",13,"WILLIAMSON COUNTY",246801,"MERIDIAN WORLD SCHOOL LLC","FEMALE","OPEN ENROLLMENT CHARTER",804
"2018-2019",13,"WILLIAMSON COUNTY",246801,"MERIDIAN WORLD SCHOOL LLC","MALE","OPEN ENROLLMENT CHARTER",844
"2018-2019",13,"WILLIAMSON COUNTY",246802,"GOODWATER MONTESSORI SCHOOL","FEMALE","OPEN ENROLLMENT CHARTER",169
"2018-2019",13,"WILLIAMSON COUNTY",246802,"GOODWATER MONTESSORI SCHOOL","MALE","OPEN ENROLLMENT CHARTER",180
"2018-2019",13,"WILLIAMSON COUNTY",246902,"FLORENCE ISD","FEMALE","TRADITIONAL ISD/CSD",503
"2018-2019",13,"WILLIAMSON COUNTY",246902,"FLORENCE ISD","MALE","TRADITIONAL ISD/CSD",583
"2018-2019",13,"WILLIAMSON COUNTY",246904,"GEORGETOWN ISD","FEMALE","TRADITIONAL ISD/CSD",5707
"2018-2019",13,"WILLIAMSON COUNTY",246904,"GEORGETOWN ISD","MALE","TRADITIONAL ISD/CSD",6052
"2018-2019",13,"WILLIAMSON COUNTY",246905,"GRANGER ISD","FEMALE","TRADITIONAL ISD/CSD",215
"2018-2019",13,"WILLIAMSON COUNTY",246905,"GRANGER ISD","MALE","TRADITIONAL ISD/CSD",231
"2018-2019",13,"WILLIAMSON COUNTY",246906,"HUTTO ISD","FEMALE","TRADITIONAL ISD/CSD",3699
"2018-2019",13,"WILLIAMSON COUNTY",246906,"HUTTO ISD","MALE","TRADITIONAL ISD/CSD",3893
"2018-2019",13,"WILLIAMSON COUNTY",246907,"JARRELL ISD","FEMALE","TRADITIONAL ISD/CSD",919
"2018-2019",13,"WILLIAMSON COUNTY",246907,"JARRELL ISD","MALE","TRADITIONAL ISD/CSD",977
"2018-2019",13,"WILLIAMSON COUNTY",246908,"LIBERTY HILL ISD","FEMALE","TRADITIONAL ISD/CSD",2155
"2018-2019",13,"WILLIAMSON COUNTY",246908,"LIBERTY HILL ISD","MALE","TRADITIONAL ISD/CSD",2235
"2018-2019",13,"WILLIAMSON COUNTY",246909,"ROUND ROCK ISD","FEMALE","TRADITIONAL ISD/CSD",24418
"2018-2019",13,"WILLIAMSON COUNTY",246909,"ROUND ROCK ISD","MALE","TRADITIONAL ISD/CSD",25969
"2018-2019",13,"WILLIAMSON COUNTY",246911,"TAYLOR ISD","FEMALE","TRADITIONAL ISD/CSD",1495
"2018-2019",13,"WILLIAMSON COUNTY",246911,"TAYLOR ISD","MALE","TRADITIONAL ISD/CSD",1696
"2018-2019",13,"WILLIAMSON COUNTY",246912,"THRALL ISD","FEMALE","TRADITIONAL ISD/CSD",368
